Mechanism,NOx.Emissions,Temperature,HO2
CRI,81082704,291.50,10.4091023994668
CRI,85067096,291.50,10.4471032519315
CRI,89104352,291.50,10.4809824014174
CRI,93192064,291.50,10.5108361250772
CRI,97328208,291.50,10.5367485569996
CRI,101510544,291.50,10.5587960250175
CRI,105736944,291.50,10.5770722041987
CRI,110005240,291.50,10.5916464834821
CRI,114313496,291.50,10.6025388121878
CRI,118659648,291.50,10.6097994972965
CRI,123041800,291.50,10.6134762437038
CRI,127458248,291.50,10.6136254299227
CRI,131907464,291.50,10.6102956282106
CRI,136387920,291.50,10.6079485473476
CRI,140898224,291.50,10.6056413651245
CRI,145437296,291.50,10.6005117878061
CRI,150003904,291.50,10.5925979793087
CRI,154596512,291.50,10.5819363688253
CRI,159214320,291.50,10.568566854996
CRI,163856512,291.50,10.5525276017371
CRI,168521984,291.50,10.5338567729651
CRI,173210144,291.50,10.5125951346818
CRI,177920560,291.50,10.4887834528888
CRI,182652160,291.50,10.4624633609496
CRI,185025824,291.50,10.4483756716012
CRI,233475216,291.50,10.1557920059725
CRI,283403136,291.50,9.79613959395387
CRI,334292384,291.50,9.35721118644484
CRI,385710208,291.50,8.8356960636915
CRI,437305760,291.50,8.36665285663951
CRI,488822144,291.50,7.92471123445271
CRI,540051456,291.50,7.5026243898102
CRI,590851200,291.50,7.14555888417512
CRI,641118400,291.50,6.79995686495016
CRI,690773248,291.50,6.50183509462443
CRI,739775360,291.50,6.21512520268541
CRI,788093440,291.50,5.97532873874984
CRI,835718912,291.50,5.7364074428079
CRI,882654784,291.50,5.53047841897469
CRI,928898688,291.50,5.34029374540945
CRI,974460032,291.50,5.15217946431279
CRI,1019349952,291.50,4.9949168065555
CRI,1063585088,291.50,4.84612133408446
CRI,1107178752,291.50,4.69924359841611
CRI,1150150144,291.50,4.57212609786262
CRI,1192515968,291.50,4.45660782583124
CRI,1234292864,291.50,4.34249424613453
CRI,1275499520,291.50,4.23648052402803
CRI,1316150912,291.50,4.14754168509557
CRI,1356261376,291.50,4.05948061624195
CRI,1395846016,291.50,3.97242265123832
CRI,1434919552,291.50,3.90429615720889
CRI,1473496704,291.50,3.83732238692924
CRI,1511592192,291.50,3.77087423786282
CRI,1549220224,291.50,3.71859010597775
CRI,1586393856,291.50,3.66914311433764
CRI,1623126144,291.50,3.61989062856727
CRI,1659426816,291.50,3.58190603913511
CRI,1695306112,291.50,3.54777296950048
CRI,1730777728,291.50,3.51358807500202
CRI,1765852928,291.50,3.47937542492793
CRI,1800539904,291.50,3.45214742208944
CRI,1834851200,291.50,3.43182838917488
CRI,1868791680,291.50,3.41133024606144
CRI,1902374144,291.50,3.39066882210082
CRI,1105073.75,292.00,4.80733248348075
CRI,3343068,292.00,5.54337261857163
CRI,5632770,292.00,6.26378072673961
CRI,7986459,292.00,6.89790542393598
CRI,10410897,292.00,7.42018078925266
CRI,12909280,292.00,7.84407868520409
CRI,15483153,292.00,8.19047260569583
CRI,18133280,292.00,8.47780873280968
CRI,20860106,292.00,8.72030312543126
CRI,23663874,292.00,8.93155775033572
CRI,26544678,292.00,9.11697280170376
CRI,29502492,292.00,9.28095187507916
CRI,32537094,292.00,9.42750391641489
CRI,35648124,292.00,9.55962826260093
CRI,38835056,292.00,9.67958178887951
CRI,42097208,292.00,9.78908187149186
CRI,45433664,292.00,9.88945470653535
CRI,48843316,292.00,9.98172464822256
CRI,52324924,292.00,10.0666835978203
CRI,55877272,292.00,10.1449942196963
CRI,59498664,292.00,10.2172437177472
CRI,63187520,292.00,10.2837564852631
CRI,66941888,292.00,10.3451362060136
CRI,70759928,292.00,10.4014886981307
CRI,74639488,292.00,10.4530394756663
CRI,78578576,292.00,10.4999776234793
CRI,82575320,292.00,10.5424592666825
CRI,86627272,292.00,10.5806162442601
CRI,90732104,292.00,10.614561313238
CRI,94887688,292.00,10.6443942202161
CRI,99091768,292.00,10.6701999666448
CRI,103342032,292.00,10.6920574824421
CRI,107636328,292.00,10.7100361565471
CRI,111972624,292.00,10.7242565522414
CRI,116348592,292.00,10.734722138972
CRI,120762544,292.00,10.7414797542726
CRI,125212432,292.00,10.7445866440181
CRI,129696528,292.00,10.7440965846362
CRI,134213456,292.00,10.7400624851928
CRI,138761616,292.00,10.7381239317084
CRI,143339792,292.00,10.7352408212913
CRI,147946832,292.00,10.7294806719893
CRI,152581296,292.00,10.7208833824424
CRI,157241904,292.00,10.7094888512904
CRI,161927968,292.00,10.6953361098117
CRI,166638400,292.00,10.6784667913695
CRI,171372624,292.00,10.658920794604
CRI,176129792,292.00,10.6367380181549
CRI,180909344,292.00,10.6119635648327
CRI,185710448,292.00,10.5846399353626
CRI,188119040,292.00,10.5700370331419
CRI,237279280,292.00,10.2701588552967
CRI,287935008,292.00,9.90448521809295
CRI,339553344,292.00,9.45559516102312
CRI,391691840,292.00,8.92689828307924
CRI,443996096,292.00,8.44881543199394
CRI,496203648,292.00,8.00214495361162
CRI,548104576,292.00,7.57618620617073
CRI,599556800,292.00,7.21286268559607
CRI,650452480,292.00,6.86507534847225
CRI,700714688,292.00,6.56256732983751
CRI,750301824,292.00,6.27469560685046
CRI,799181120,292.00,6.0311755589737
CRI,847353024,292.00,5.78865774758519
CRI,894810880,292.00,5.58241473880283
CRI,941557952,292.00,5.38937254199179
CRI,987604160,292.00,5.19847923388661
CRI,1032961600,292.00,5.04125690845014
CRI,1077647104,292.00,4.89030430733672
CRI,1121677056,292.00,4.74132235209201
CRI,1165069824,292.00,4.61437919124785
CRI,1207843200,292.00,4.49724892742642
CRI,1250015872,292.00,4.38155371360049
CRI,1291604736,292.00,4.27563973809386
CRI,1332625792,292.00,4.18550957781427
CRI,1373096192,292.00,4.0962714990822
CRI,1413030528,292.00,4.00847540923954
CRI,1452442752,292.00,3.94017414181991
CRI,1491350272,292.00,3.87234471918574
CRI,1529767808,292.00,3.80504655561609
CRI,1567709184,292.00,3.75278627617881
CRI,1605190016,292.00,3.70274297334383
CRI,1642218496,292.00,3.65290263315554
CRI,1678811264,292.00,3.61479661308006
CRI,1714977792,292.00,3.58030011887722
CRI,1750732416,292.00,3.54574702932098
CRI,1786080896,292.00,3.51116206422086
CRI,1821040896,292.00,3.48388180283765
CRI,1855616128,292.00,3.4633955859481
CRI,1889816704,292.00,3.44272505468923
CRI,1923652480,292.00,3.42188603841276
CRI,1125604.375,292.50,4.86507448910212
CRI,3405469.25,292.50,5.61123630199445
CRI,5738352,292.50,6.34262477608449
CRI,8136651.5,292.50,6.98423090195188
CRI,10607166,292.50,7.51272048044038
CRI,13153118,292.50,7.9418511697571
CRI,15776021,292.50,8.29268598234734
CRI,18476652,292.50,8.58385324625788
CRI,21255414,292.50,8.8306410794825
CRI,24112554,292.50,9.04589771144604
CRI,27048118,292.50,9.23393566470976
CRI,30062060,292.50,9.40025661477772
CRI,33154100,292.50,9.54890940624287
CRI,36323856,292.50,9.68292633574119
CRI,39570696,292.50,9.80458682992014
CRI,42893880,292.50,9.91562821434089
CRI,46292420,292.50,10.0173896955269
CRI,49765188,292.50,10.110911240202
CRI,53310840,292.50,10.1969899538035
CRI,56928080,292.50,10.2762928375078
CRI,60615072,292.50,10.3494131667436
CRI,64370244,292.50,10.416685743142
CRI,68191544,292.50,10.4787237914516
CRI,72076992,292.50,10.5356296603576
CRI,76024448,292.50,10.5876340680822
CRI,80031864,292.50,10.634926966846
CRI,84097184,292.50,10.6776679512088
CRI,88217936,292.50,10.7159914622401
CRI,92391832,292.50,10.7500137264127
CRI,96616584,292.50,10.7798336229648
CRI,100889792,292.50,10.8055422248787
CRI,105209344,292.50,10.8272167273493
CRI,109572904,292.50,10.844931723486
CRI,113978272,292.50,10.8587782862712
CRI,118423480,292.50,10.8688232025589
CRI,122906408,292.50,10.8750855543072
CRI,127425344,292.50,10.8776269241995
CRI,131978544,292.50,10.8765045581105
CRI,136564496,292.50,10.8717713651063
CRI,141181840,292.50,10.8701641438058
CRI,145829440,292.50,10.8667077072799
CRI,150505648,292.50,10.8603187207179
CRI,155209408,292.50,10.8510396848449
CRI,159939664,292.50,10.8389122330244
CRI,164695536,292.50,10.8239779986197
CRI,169476080,292.50,10.8062786149943
CRI,174280592,292.50,10.7858557155116
CRI,179108528,292.50,10.762754402982
CRI,183958864,292.50,10.7370189128542
CRI,188831376,292.50,10.7086952153002
CRI,191275744,292.50,10.6935779675688
CRI,241167760,292.50,10.3863150718864
CRI,292572448,292.50,10.0145117892803
CRI,344940288,292.50,9.5556661541818
CRI,397819840,292.50,9.0195871604859
CRI,450852480,292.50,8.53245946119685
CRI,503770848,292.50,8.08084849035495
CRI,556363456,292.50,7.65082615317159
CRI,608485248,292.50,7.28121729576259
CRI,660025792,292.50,6.93107637256274
CRI,710910912,292.50,6.62399388812185
CRI,761097216,292.50,6.33501671259973
CRI,810554624,292.50,6.08777394814353
CRI,859283328,292.50,5.8416197226685
CRI,907276224,292.50,5.63493522676151
CRI,954537408,292.50,5.43900818480991
CRI,1001077568,292.50,5.24530982884408
CRI,1046912064,292.50,5.08805107421462
CRI,1092056448,292.50,4.93492269618145
CRI,1136529792,292.50,4.78381874044476
CRI,1180351616,292.50,4.6569887703074
CRI,1223539840,292.50,4.53823263690811
CRI,1266112000,292.50,4.42094277852689
CRI,1308087680,292.50,4.31507954368193
CRI,1349484032,292.50,4.2237485210761
CRI,1390317824,292.50,4.13332389148646
CRI,1430604032,292.50,4.04542024878829
CRI,1470358784,292.50,3.976263762695
CRI,1509598208,292.50,3.90757131513153
CRI,1548340352,292.50,3.83941619816475
CRI,1586598144,292.50,3.78713900517358
CRI,1624384384,292.50,3.7364998248246
CRI,1661713792,292.50,3.68605927031362
CRI,1698600192,292.50,3.64778606626315
CRI,1735053952,292.50,3.6129224612047
CRI,1771089152,292.50,3.57799770714373
CRI,1806716416,292.50,3.54303652388976
CRI,1841944960,292.50,3.51565174541713
CRI,1876784000,292.50,3.4949959593078
CRI,1911246208,292.50,3.47415043781829
CRI,1945339136,292.50,3.45313101030031
CRI,1146473,293.00,4.92362357482068
CRI,3468913,293.00,5.68015599833327
CRI,5845725,293.00,6.42273040307728
CRI,8289425.5,293.00,7.0719059948321
CRI,10806864,293.00,7.60664621568541
CRI,13401249,293.00,8.04103311713433
CRI,16074106,293.00,8.39632443433436
CRI,18826194,293.00,8.69134104963809
CRI,21657906,293.00,8.94353428121386
CRI,24569442,293.00,9.16177030074738
CRI,27560856,293.00,9.35245370731197
CRI,30632058,293.00,9.52113908547769
CRI,33782688,293.00,9.67191951528612
CRI,37012324,293.00,9.8078533142254
CRI,40320272,293.00,9.93124506243337
CRI,43705708,293.00,10.0438511674295
CRI,47167632,293.00,10.1470238461632
CRI,50704736,293.00,10.2418160757844
CRI,54315780,293.00,10.3290379721566
CRI,57999172,293.00,10.4093556690943
CRI,61753136,293.00,10.4833685135586
CRI,65575940,293.00,10.5514191134359
CRI,69465504,293.00,10.6141337039012
CRI,73419688,293.00,10.6716102968307
CRI,77436360,293.00,10.7240830798938
CRI,81513480,293.00,10.771745474758
CRI,85648712,293.00,10.8147596780683
CRI,89839648,293.00,10.8532627329794
CRI,94083888,293.00,10.8873717333258
CRI,98379072,293.00,10.9171907625161
CRI,102722760,293.00,10.9428108935328
CRI,107112808,293.00,10.964314525741
CRI,111546816,293.00,10.9817736501649
CRI,116022744,293.00,10.9952585231055
CRI,120538408,293.00,11.0048888404823
CRI,125091752,293.00,11.0106654696573
CRI,129681088,293.00,11.0126508606756
CRI,134304784,293.00,11.0109031267736
CRI,138961168,293.00,11.0054795138259
CRI,143649344,293.00,11.0041194906207
CRI,148367536,293.00,11.0000940647947
CRI,153114624,293.00,10.9930823125048
CRI,157889280,293.00,10.9831267344762
CRI,162690800,293.00,10.9702706987957
CRI,167518144,293.00,10.9545575735503
CRI,172370528,293.00,10.9360324615504
CRI,177247328,293.00,10.9147387308828
CRI,182147664,293.00,10.8907223517196
CRI,187071104,293.00,10.8640310289565
CRI,192016864,293.00,10.8347116001273
CRI,194498032,293.00,10.8190826089705
CRI,245143104,293.00,10.5043473919153
CRI,297317856,293.00,10.1263051763278
CRI,350456384,293.00,9.65752911669115
CRI,404098272,293.00,9.11385723834091
CRI,457879904,293.00,8.61768989501854
CRI,511527904,293.00,8.16091031557997
CRI,564831744,293.00,7.7266205586457
CRI,617641024,293.00,7.35070598140153
CRI,669843264,293.00,6.99810131718492
CRI,721368000,293.00,6.68631556371979
CRI,772168128,293.00,6.39616831721312
CRI,822218496,293.00,6.14516857538883
CRI,871515456,293.00,5.89533673614473
CRI,920054656,293.00,5.68807804676719
CRI,967841792,293.00,5.48923927146117
CRI,1014886976,293.00,5.29271201518688
CRI,1061207424,293.00,5.1353318299141
CRI,1106820224,293.00,4.9800094603647
CRI,1151745536,293.00,4.82676702426299
CRI,1196003072,293.00,4.69998389165949
CRI,1239610368,293.00,4.57958887825627
CRI,1282588672,293.00,4.46069179857456
CRI,1324957568,293.00,4.3548229258783
CRI,1366731904,293.00,4.26228280100971
CRI,1407933056,293.00,4.17066251326426
CRI,1448574464,293.00,4.08261792428366
CRI,1488673152,293.00,4.01258713755848
CRI,1528249600,293.00,3.94302472617181
CRI,1567317120,293.00,3.87400007906269
CRI,1605891200,293.00,3.82166173706899
CRI,1643986432,293.00,3.77042147503559
CRI,1681616768,293.00,3.71937593571237
CRI,1718796544,293.00,3.68088589122739
CRI,1755538048,293.00,3.64565148902596
CRI,1791858176,293.00,3.61035116733244
CRI,1827760640,293.00,3.57501007963723
CRI,1863258880,293.00,3.54746765816871
CRI,1898362752,293.00,3.52663948391396
CRI,1933083136,293.00,3.50561615326817
CRI,1967431040,293.00,3.48441392926391
CRI,1167679.625,293.50,4.9829732354234
CRI,3533402.25,293.50,5.7501217329281
CRI,5954893,293.50,6.50408546465364
CRI,8444796,293.50,7.16092202895924
CRI,11009987,293.50,7.70195452554079
CRI,13653698,293.50,8.14162019052711
CRI,16377435,293.50,8.50138449220994
CRI,19181952,293.50,8.80109266715445
CRI,22067620,293.50,9.0579340902841
CRI,25034612,293.50,9.27917291615454
CRI,28082976,293.50,9.47253039895735
CRI,31212536,293.50,9.64360449134949
CRI,34422936,293.50,9.7965377129916
CRI,37713640,293.50,9.93441613694745
CRI,41083932,293.50,10.0595642926748
CRI,44532900,293.50,10.1737594043749
CRI,48059448,293.50,10.2783693015085
CRI,51662184,293.50,10.3744530327576
CRI,55339868,293.50,10.4628345917734
CRI,59090796,293.50,10.5441991943289
CRI,62913068,293.50,10.619126238065
CRI,66804836,293.50,10.6879774128266
CRI,70763952,293.50,10.7513867600439
CRI,74788272,293.50,10.8094522915936
CRI,78875488,293.50,10.8624107972299
CRI,83023664,293.50,10.9104600354293
CRI,87230168,293.50,10.9537622028366
CRI,91492568,293.50,10.992459546777
CRI,95808512,293.50,11.0266700284467
CRI,100175456,293.50,11.0565012007013
CRI,104590992,293.50,11.0820458712468
CRI,109052856,293.50,11.1033890415335
CRI,113558728,293.50,11.1206061720326
CRI,118106504,293.50,11.1337675190448
CRI,122693888,293.50,11.1429684923614
CRI,127318944,293.50,11.1482706746657
CRI,131980032,293.50,11.1497104951508
CRI,136675616,293.50,11.1473486691382
CRI,141404080,293.50,11.1415373454937
CRI,146164384,293.50,11.140040279134
CRI,150954928,293.50,11.1354536702635
CRI,155774336,293.50,11.1278252237779
CRI,160621744,293.50,11.1171991751258
CRI,165496240,293.50,11.103622361841
CRI,170396848,293.50,11.0871381520106
CRI,175323040,293.50,11.0677951178917
CRI,180273840,293.50,11.0456366275713
CRI,185248816,293.50,11.0207129880302
CRI,190247088,293.50,10.9930727715257
CRI,195268448,293.50,10.9627662850387
CRI,197787344,293.50,10.9466298872651
CRI,249207088,293.50,10.6243477557277
CRI,302173984,293.50,10.239953850133
CRI,356104576,293.50,9.76128899932149
CRI,410530240,293.50,9.20980305907371
CRI,465081984,293.50,8.70461081686758
CRI,519481216,293.50,8.24242236963091
CRI,573514112,293.50,7.8036474851495
CRI,627029248,293.50,7.42141070819713
CRI,679911040,293.50,7.06644768741493
CRI,732091328,293.50,6.74961345495384
CRI,783520128,293.50,6.45819942662884
CRI,834177536,293.50,6.20340107407302
CRI,884056128,293.50,5.94985172241991
CRI,933153728,293.50,5.74188136273635
CRI,981476928,293.50,5.54010613426636
CRI,1029038208,293.50,5.34224357459645
CRI,1075853696,293.50,5.18313343633725
CRI,1121944576,293.50,5.02559972803684
CRI,1167328896,293.50,4.87020146433537
CRI,1212027776,293.50,4.74338927511364
CRI,1256062080,293.50,4.62134323864216
CRI,1299451264,293.50,4.50082636091476
CRI,1342216960,293.50,4.39488853296033
CRI,1384375808,293.50,4.30112889748813
CRI,1425946496,293.50,4.20830471165035
CRI,1466947072,293.50,4.12006539995957
CRI,1507394688,293.50,4.04915294002772
CRI,1547305344,293.50,3.97871319224308
CRI,1586700032,293.50,3.90882248443858
CRI,1625591424,293.50,3.85637398750416
CRI,1663997440,293.50,3.80452830697764
CRI,1701928576,293.50,3.7528591345648
CRI,1739405440,293.50,3.71409934057931
CRI,1776437504,293.50,3.67849067178794
CRI,1813037440,293.50,3.64281868558969
CRI,1849213952,293.50,3.60709422400629
CRI,1884982144,293.50,3.57933864839066
CRI,1920350080,293.50,3.55833548390527
CRI,1955330048,293.50,3.53713195885841
CRI,1989932544,293.50,3.51574433628266
CRI,1189224.625,294.00,5.04311870042073
CRI,3598939,294.00,5.82112179639549
CRI,6065865,294.00,6.58667217989795
CRI,8602772,294.00,7.25126425918377
CRI,11216560,294.00,7.7986358690274
CRI,13910476,294.00,8.24359937950936
CRI,16686022,294.00,8.60786355388887
CRI,19543936,294.00,8.91357907623069
CRI,22484588,294.00,9.17383877196976
CRI,25508124,294.00,9.39810382294404
CRI,28614512,294.00,9.59416227019894
CRI,31803598,294.00,9.76765369975485
CRI,35074940,294.00,9.92276746880627
CRI,38427916,294.00,10.0626165386308
CRI,41861792,294.00,10.189549724815
CRI,45375544,294.00,10.305360731433
CRI,48968012,294.00,10.4114330004568
CRI,52637728,294.00,10.5088333868242
CRI,56383368,294.00,10.5983997619741
CRI,60203108,294.00,10.6808234132116
CRI,64095052,294.00,10.7567002180509
CRI,68057136,294.00,10.8263745191017
CRI,72087176,294.00,10.8905003071147
CRI,76182984,294.00,10.9491755939661
CRI,80342144,294.00,11.0026397714957
CRI,84562680,294.00,11.051093200265
CRI,88841768,294.00,11.0947024137276
CRI,93177056,294.00,11.1336096592085
CRI,97566016,294.00,11.1679389694364
CRI,102006000,294.00,11.1977970299049
CRI,106494744,294.00,11.2232809851287
CRI,111029752,294.00,11.2444784386434
CRI,115608776,294.00,11.2614674530054
CRI,120229656,294.00,11.2743182845154
CRI,124890160,294.00,11.2831072610065
CRI,129588384,294.00,11.2879497415896
CRI,134322864,294.00,11.2888578693293
CRI,139091648,294.00,11.2858966963558
CRI,143893904,294.00,11.2799665441532
CRI,148727936,294.00,11.2779750816028
CRI,153592176,294.00,11.2728376980287
CRI,158485760,294.00,11.2646020983265
CRI,163407648,294.00,11.2533159873918
CRI,168356864,294.00,11.2390270701201
CRI,173332848,294.00,11.2217821840455
CRI,178334576,294.00,11.201629901425
CRI,183361552,294.00,11.1786179271545
CRI,188413184,294.00,11.1527965682146
CRI,193488608,294.00,11.1242187336713
CRI,198587488,294.00,11.0929355978673
CRI,201145408,294.00,11.0762961302857
CRI,253362176,294.00,10.746401164774
CRI,307143584,294.00,10.3555454142312
CRI,361888512,294.00,9.86705335492832
CRI,417119616,294.00,9.30752003247548
CRI,472462016,294.00,8.79332804487598
CRI,527634336,294.00,8.32547746021373
CRI,582415808,294.00,7.88198326051592
CRI,636655360,294.00,7.49340780398233
CRI,690233920,294.00,7.13584616743312
CRI,743085568,294.00,6.81396128757172
CRI,795160064,294.00,6.52115297525291
CRI,846438400,294.00,6.26251524596388
CRI,896911232,294.00,6.00521238638962
CRI,946578624,294.00,5.7963855069898
CRI,995448704,294.00,5.5916508402698
CRI,1043535104,294.00,5.39287494868979
CRI,1090855936,294.00,5.23149015427271
CRI,1137431552,294.00,5.07172819366741
CRI,1183282688,294.00,4.91415848985488
CRI,1228430848,294.00,4.78723527833069
CRI,1272898432,294.00,4.66352520836488
CRI,1316705280,294.00,4.54137682320832
CRI,1359871104,294.00,4.43530108473755
CRI,1402418432,294.00,4.34031109664001
CRI,1444363136,294.00,4.24627564013513
CRI,1485723264,294.00,4.15778435985947
CRI,1526520448,294.00,4.08598285414619
CRI,1566771200,294.00,4.01465926475053
CRI,1606495488,294.00,3.94389078686719
CRI,1645705728,294.00,3.89127705752168
CRI,1684421120,294.00,3.83881988696988
CRI,1722660096,294.00,3.78653835717002
CRI,1760432384,294.00,3.74745243517105
CRI,1797750144,294.00,3.71146559666191
CRI,1834630144,294.00,3.67540373136244
CRI,1871081472,294.00,3.63929286012477
CRI,1907118592,294.00,3.61126796868949
CRI,1942748928,294.00,3.59008764556912
CRI,1977987968,294.00,3.56870175771684
CRI,2012841856,294.00,3.54712635132481
CRI,1211107.75,294.50,5.10405216355703
CRI,3665519.25,294.50,5.894170568288
CRI,6178635,294.50,6.67047103317109
CRI,8763344,294.50,7.34291533827092
CRI,11426587,294.50,7.89667550099571
CRI,14171596,294.50,8.3469620104637
CRI,16999900,294.50,8.71654744910577
CRI,19912198,294.50,9.02753479609109
CRI,22908856,294.50,9.29124398946213
CRI,25989994,294.50,9.51856215375413
CRI,29155546,294.50,9.71734238214284
CRI,32405306,294.50,9.89328671069378
CRI,35738732,294.50,10.0506070480066
CRI,39155264,294.50,10.1924553866373
CRI,42653936,294.50,10.3212030935773
CRI,46233724,294.50,10.4386586180505
CRI,49893416,294.50,10.5462201471784
CRI,53631452,294.50,10.6449649442397
CRI,57446336,294.50,10.7357430237376
CRI,61336216,294.50,10.8192500097859
CRI,65299192,294.50,10.8960930556012
CRI,69332952,294.50,10.9666260447727
CRI,73435368,294.50,11.0314916923482
CRI,77603952,294.50,11.0907992859066
CRI,81836488,294.50,11.1447899520112
CRI,86130688,294.50,11.193668388032
CRI,90483816,294.50,11.2376037295081
CRI,94893240,294.50,11.2767408258496
CRI,99356472,294.50,11.3112063118703
CRI,103870976,294.50,11.3411094751492
CRI,108434192,294.50,11.3665509296479
CRI,113043752,294.50,11.3876200136254
CRI,117697328,294.50,11.404398259085
CRI,122392664,294.50,11.4169541876041
CRI,127127600,294.50,11.4253615249305
CRI,131900552,294.50,11.4297495079629
CRI,136709776,294.50,11.430143290192
CRI,141553616,294.50,11.4265992501306
CRI,146430960,294.50,11.4204461859613
CRI,151340192,294.50,11.4179733376463
CRI,156280080,294.50,11.4122973224329
CRI,161249456,294.50,11.4034675799402
CRI,166247728,294.50,11.3915335497872
CRI,171273744,294.50,11.376544671593
CRI,176327024,294.50,11.3585512523384
CRI,181406576,294.50,11.3376009969191
CRI,186511904,294.50,11.3137485491244
CRI,191642176,294.50,11.2870433485734
CRI,196797056,294.50,11.2575400390558
CRI,201975696,294.50,11.2252932643608
CRI,204573584,294.50,11.2081585332269
CRI,257610640,294.50,10.8705934878661
CRI,312228576,294.50,10.4731770131372
CRI,367810336,294.50,9.97492800164368
CRI,423869056,294.50,9.40710530306088
CRI,480024064,294.50,8.88394652981406
CRI,535990400,294.50,8.41016579294918
CRI,591540928,294.50,7.96170768202487
CRI,646522816,294.50,7.56704941762276
CRI,700817536,294.50,7.20637828924287
CRI,754356864,294.50,6.8794310525977
CRI,807091776,294.50,6.58507233117223
CRI,859003776,294.50,6.32255792859526
CRI,910084288,294.50,6.06147033607729
CRI,960333440,294.50,5.85163254657184
CRI,1009761152,294.50,5.64391805860098
CRI,1058382976,294.50,5.44411174127624
CRI,1106217472,294.50,5.28043624450913
CRI,1153286528,294.50,5.11843085276853
CRI,1199611392,294.50,4.95867409633366
CRI,1245215360,294.50,4.83154922320539
CRI,1290121600,294.50,4.70616384404265
CRI,1334350336,294.50,4.58237224207347
CRI,1377923456,294.50,4.47608226525342
CRI,1420860672,294.50,4.37985368459404
CRI,1463182080,294.50,4.28459524803859
CRI,1504906624,294.50,4.19579085017552
CRI,1546055552,294.50,4.12309422714863
CRI,1586649344,294.50,4.05088029092893
CRI,1626702976,294.50,3.9795926970454
CRI,1666233856,294.50,3.92639046276066
CRI,1705265408,294.50,3.87331703169402
CRI,1743806976,294.50,3.82041880769846
CRI,1781871872,294.50,3.78094734340695
CRI,1819477760,294.50,3.74457929941396
CRI,1856637952,294.50,3.70813145814108
CRI,1893361152,294.50,3.67163027412132
CRI,1929664768,294.50,3.64327621890648
CRI,1965554560,294.50,3.62191635190634
CRI,2001046528,294.50,3.600345282323
CRI,2036147584,294.50,3.57857992371036
CRI,1233328.5,295.00,5.1657649512149
CRI,3733145.25,295.00,5.96914054643016
CRI,6293210,295.00,6.75545947306788
CRI,8926521,295.00,7.43585228113464
CRI,11640062,295.00,7.99605433948747
CRI,14437078,295.00,8.45169507296406
CRI,17319072,295.00,8.82800169771381
CRI,20286758,295.00,9.14295288784173
CRI,23340450,295.00,9.41013933442036
CRI,26480268,295.00,9.6405383676057
CRI,29706114,295.00,9.84206986742731
CRI,33017690,295.00,10.0204922484637
CRI,36414456,295.00,10.180055583231
CRI,39895696,295.00,10.3239326809668
CRI,43460472,295.00,10.4545226642383
CRI,47107612,295.00,10.5736539315893
CRI,50835796,295.00,10.6827342111204
CRI,54643492,295.00,10.7828511744512
CRI,58528968,295.00,10.8748678465109
CRI,62490380,295.00,10.9594867903073
CRI,66525608,295.00,11.0373203632275
CRI,70632496,295.00,11.108733724563
CRI,74808656,295.00,11.1743739261705
CRI,79051416,295.00,11.2343372452028
CRI,83358672,295.00,11.288878686011
CRI,87727992,295.00,11.3382046806887
CRI,92156392,295.00,11.3824887015834
CRI,96641384,295.00,11.421877332829
CRI,101180392,295.00,11.4564989439625
CRI,105770592,295.00,11.4864688940952
CRI,110409680,295.00,11.5118877971887
CRI,115095104,295.00,11.5328475935872
CRI,119824544,295.00,11.549433284741
CRI,124595680,295.00,11.5617142595892
CRI,129406728,295.00,11.5697720501351
CRI,134255776,295.00,11.5737168113195
CRI,139141088,295.00,11.5736161973579
CRI,144061680,295.00,11.5695083721667
CRI,149015840,295.00,11.5630205063666
CRI,154001952,295.00,11.5600810174366
CRI,159019248,295.00,11.5538811157334
CRI,164066528,295.00,11.544471108238
CRI,169142992,295.00,11.5319039040163
CRI,174247840,295.00,11.5162306774108
CRI,179380544,295.00,11.4975034701259
CRI,184540064,295.00,11.4757734565041
CRI,189725904,295.00,11.4510944129731
CRI,194937328,295.00,11.4235209833224
CRI,200173808,295.00,11.3931086787034
CRI,205434576,295.00,11.3599147449905
CRI,208073744,295.00,11.3426828693419
CRI,261954432,295.00,10.9970123285397
CRI,317431200,295.00,10.5929405871952
CRI,373873440,295.00,10.0850187575996
CRI,430781632,295.00,9.50865341325935
CRI,487773152,295.00,8.97657295717558
CRI,544553152,295.00,8.49658104290496
CRI,600894336,295.00,8.04289707750927
CRI,656637120,295.00,7.64212478021609
CRI,711665920,295.00,7.27811561018754
CRI,765908608,295.00,6.94784767912848
CRI,819320192,295.00,6.65000129615456
CRI,871880000,295.00,6.38357942894796
CRI,923580096,295.00,6.11981689283003
CRI,974422592,295.00,5.9076654158885
CRI,1024418624,295.00,5.69695159102768
CRI,1073585664,295.00,5.49598821314445
CRI,1121942656,295.00,5.33000770255865
CRI,1169512320,295.00,5.16574370085232
CRI,1216318592,295.00,5.00475876019646
CRI,1262385664,295.00,4.87635886531335
CRI,1307734656,295.00,4.74928690125109
CRI,1352390912,295.00,4.62384124044757
CRI,1396372224,295.00,4.51725419223226
CRI,1439704576,295.00,4.41977834539364
CRI,1482405760,295.00,4.32329692878763
CRI,1524497664,295.00,4.23409701397204
CRI,1566002176,295.00,4.16050397258894
