Mechanism,NOx.Emissions,Temperature,O3
MOZART,1120625664,302.50,57.1448745727539
MOZART,1175604224,302.50,56.1550331115723
MOZART,1228996352,302.50,55.1471786499023
MOZART,1280889856,302.50,54.2172966003418
MOZART,1331375360,302.50,53.2648658752441
MOZART,1380539264,302.50,52.3337554931641
MOZART,1428460544,302.50,51.4735984802246
MOZART,1475212032,302.50,50.6077995300293
MOZART,1520862464,302.50,49.7428207397461
MOZART,1565473664,302.50,48.9191093444824
MOZART,1609100032,302.50,48.1563034057617
MOZART,1651795200,302.50,47.39794921875
MOZART,1693609600,302.50,46.6470527648926
MOZART,1734588672,302.50,45.9059600830078
MOZART,1774774656,302.50,45.1764984130859
MOZART,1814208768,302.50,44.5143127441406
MOZART,1852927616,302.50,43.8791809082031
MOZART,1890965632,302.50,43.2533798217773
MOZART,1928353664,302.50,42.6378402709961
MOZART,1965124352,302.50,42.0332489013672
MOZART,2001303552,302.50,41.4731292724609
MOZART,2036918144,302.50,40.9507026672363
MOZART,2071995136,302.50,40.4363021850586
MOZART,2106556288,302.50,39.7328567504883
MOZART,2140623872,302.50,39.1882781982422
MOZART,2174221056,302.50,38.6560096740723
MOZART,2207365888,302.50,38.1359825134277
MOZART,2240077568,302.50,37.6280784606934
MOZART,1657420.375,302.50,36.5692138671875
MOZART,8248425.5,302.00,36.9937591552734
MOZART,18623434,302.00,37.6849250793457
MOZART,25920638,302.00,38.2021827697754
MOZART,37487852,302.00,39.0445251464844
MOZART,45625848,302.00,39.641414642334
MOZART,62940376,302.00,40.8985633850098
MOZART,67484672,302.00,41.2229881286621
MOZART,81623888,302.00,42.2130165100098
MOZART,91458176,302.00,43.0502777099609
MOZART,106780000,302.00,44.3922996520996
MOZART,117339888,302.00,45.3173027038574
MOZART,133644656,302.00,46.6995849609375
MOZART,144868032,302.00,47.6385726928711
MOZART,162276928,302.00,49.0182418823242
MOZART,174232720,302.00,49.914234161377
MOZART,192638400,302.00,51.2166481018066
MOZART,205195152,302.00,52.0801086425781
MOZART,224416480,302.00,53.3217658996582
MOZART,237463328,302.00,54.1109428405762
MOZART,254005792,302.00,55.0509071350098
MOZART,322205600,302.00,58.2855033874512
MOZART,392427392,302.00,60.6620101928711
MOZART,463342560,302.00,62.157299041748
MOZART,533979136,302.00,62.9061889648438
MOZART,603683392,302.00,63.0865249633789
MOZART,672042176,302.00,62.8032379150391
MOZART,738792768,302.00,62.2682266235352
MOZART,803777600,302.00,61.5291366577148
MOZART,866916096,302.00,60.6357498168945
MOZART,928187840,302.00,59.7310066223145
MOZART,987616960,302.00,58.743293762207
MOZART,1045254592,302.00,57.7692260742188
MOZART,1101180288,302.00,56.772331237793
MOZART,1155483264,302.00,55.811408996582
MOZART,1208240896,302.00,54.8179473876953
MOZART,1259543296,302.00,53.9135398864746
MOZART,1309475072,302.00,52.9860572814941
MOZART,1358117248,302.00,52.0636253356934
MOZART,1405547392,302.00,51.2248878479004
MOZART,1451835264,302.00,50.3799057006836
MOZART,1497048192,302.00,49.5350723266602
MOZART,1541245312,302.00,48.7132186889648
MOZART,1584481536,302.00,47.9676361083984
MOZART,1626807296,302.00,47.2259292602539
MOZART,1668269440,302.00,46.4910545349121
MOZART,1708914816,302.00,45.7653503417969
MOZART,1748785280,302.00,45.0506286621094
MOZART,1787915392,302.00,44.383186340332
MOZART,1826347520,302.00,43.760669708252
MOZART,1864111872,302.00,43.1470184326172
MOZART,1901239424,302.00,42.5431518554688
MOZART,1937758336,302.00,41.9497756958008
MOZART,1973698432,302.00,41.3815612792969
MOZART,2009082624,302.00,40.8687438964844
MOZART,2043939328,302.00,40.3636054992676
MOZART,2078290048,302.00,39.6896514892578
MOZART,2112155648,302.00,39.154052734375
MOZART,2145558400,302.00,38.6303520202637
MOZART,2178515200,302.00,38.1184883117676
MOZART,2211049728,302.00,37.6184196472168
MOZART,1630948.625,302.00,36.5776824951172
MOZART,8526911,303.00,37.0031814575195
MOZART,19279450,303.00,37.737247467041
MOZART,26854054,303.00,38.2843894958496
MOZART,38874440,303.00,39.1734619140625
MOZART,47338916,303.00,39.8027725219727
MOZART,65362744,303.00,41.1272087097168
MOZART,70095416,303.00,41.4687805175781
MOZART,84822872,303.00,42.5725936889648
MOZART,95065176,303.00,43.4851684570312
MOZART,111012296,303.00,44.9168434143066
MOZART,121992104,303.00,45.887321472168
MOZART,138990080,303.00,47.3561782836914
MOZART,150736608,303.00,48.3388977050781
MOZART,168940608,303.00,49.7808799743652
MOZART,181432144,303.00,50.7160339355469
MOZART,200650736,303.00,52.0900382995605
MOZART,213756128,303.00,52.9890975952148
MOZART,233808576,303.00,54.2800827026367
MOZART,247414016,303.00,55.0994834899902
MOZART,264656448,303.00,56.073860168457
MOZART,335674208,303.00,59.4281959533691
MOZART,408698688,303.00,61.8615417480469
MOZART,482345184,303.00,63.3855781555176
MOZART,555603712,303.00,64.1125793457031
MOZART,627805888,303.00,64.2660140991211
MOZART,698529600,303.00,63.9410934448242
MOZART,767497280,303.00,63.3382568359375
MOZART,834549312,303.00,62.5479965209961
MOZART,899613312,303.00,61.5983695983887
MOZART,962676096,303.00,60.6273498535156
MOZART,1023769216,303.00,59.594051361084
MOZART,1082964736,303.00,58.5546417236328
MOZART,1140344960,303.00,57.5217399597168
MOZART,1196001792,303.00,56.5020790100098
MOZART,1250021120,303.00,55.4800605773926
MOZART,1302501120,303.00,54.5237350463867
MOZART,1353535616,303.00,53.5454559326172
MOZART,1403215744,303.00,52.6065826416016
MOZART,1451622528,303.00,51.7242393493652
MOZART,1498832256,303.00,50.8368988037109
MOZART,1544913536,303.00,49.9511108398438
MOZART,1589930368,303.00,49.1264152526855
MOZART,1633939840,303.00,48.345832824707
MOZART,1676997760,303.00,47.5703201293945
MOZART,1719154304,303.00,46.8029251098633
MOZART,1760460032,303.00,46.046012878418
MOZART,1800955648,303.00,45.3022804260254
MOZART,1840683008,303.00,44.6455154418945
MOZART,1879680384,303.00,43.9973907470703
MOZART,1917983488,303.00,43.3590850830078
MOZART,1955623808,303.00,42.7315330505371
MOZART,1992634496,303.00,42.1154251098633
MOZART,2029044736,303.00,41.5644035339355
MOZART,2064880640,303.00,41.0320892333984
MOZART,2100166784,303.00,40.508171081543
MOZART,2134932608,303.00,39.7737693786621
MOZART,2169193984,303.00,39.2200317382812
MOZART,2202977536,303.00,38.6790313720703
MOZART,2236300032,303.00,38.1506729125977
MOZART,2269185024,303.00,37.634838104248
MOZART,1684170.5,303.00,36.5606575012207
MOZART,8668500,303.50,37.0079154968262
MOZART,19613360,303.50,37.763801574707
MOZART,27329450,303.50,38.326229095459
MOZART,39581220,303.50,39.2393035888672
MOZART,48212652,303.50,39.8853378295898
MOZART,66599444,303.50,41.2445526123047
MOZART,71428560,303.50,41.5949974060059
MOZART,86456976,303.50,42.762996673584
MOZART,96907736,303.50,43.7090225219727
MOZART,113173112,303.50,45.1871757507324
MOZART,124368200,303.50,46.1811370849609
MOZART,141743568,303.50,47.694522857666
MOZART,153757920,303.50,48.6999816894531
MOZART,172368304,303.50,50.1741943359375
MOZART,185134208,303.50,51.129280090332
MOZART,204769616,303.50,52.5405731201172
MOZART,218156256,303.50,53.4575843811035
MOZART,238634848,303.50,54.7733116149902
MOZART,252526000,303.50,55.607837677002
MOZART,270128928,303.50,56.5998573303223
MOZART,342596544,303.50,60.0155944824219
MOZART,417061280,303.50,62.4759178161621
MOZART,492108928,303.50,64.0137557983398
MOZART,566715008,303.50,64.7273864746094
MOZART,640199616,303.50,64.8672180175781
MOZART,712128192,303.50,64.5210494995117
MOZART,782220416,303.50,63.8812026977539
MOZART,850318592,303.50,63.0654144287109
MOZART,916354112,303.50,62.0900650024414
MOZART,980317376,303.50,61.0813102722168
MOZART,1042246912,303.50,60.026065826416
MOZART,1102224896,303.50,58.9522285461426
MOZART,1160332672,303.50,57.9022979736328
MOZART,1216657024,303.50,56.8511619567871
MOZART,1271299328,303.50,55.8157424926758
MOZART,1324359552,303.50,54.8319778442383
MOZART,1375937920,303.50,53.8269348144531
MOZART,1426128512,303.50,52.8812599182129
MOZART,1475014400,303.50,51.9759483337402
MOZART,1522674560,303.50,51.0663452148438
MOZART,1569179008,303.50,50.1590805053711
MOZART,1614593792,303.50,49.3344039916992
MOZART,1658978304,303.50,48.5354690551758
MOZART,1702390400,303.50,47.7422752380371
MOZART,1744880256,303.50,46.9578971862793
MOZART,1786502784,303.50,46.1847114562988
MOZART,1827297664,303.50,45.446704864502
MOZART,1867309568,303.50,44.7760429382324
MOZART,1906576512,303.50,44.1145401000977
MOZART,1945134976,303.50,43.4633827209473
MOZART,1983020288,303.50,42.8235054016113
MOZART,2020262656,303.50,42.2054481506348
MOZART,2056894464,303.50,41.6547737121582
MOZART,2092941952,303.50,41.1123313903809
MOZART,2128434304,303.50,40.5786781311035
MOZART,2163390720,303.50,40.0542373657227
MOZART,2197840384,303.50,39.2488288879395
MOZART,2231802112,303.50,38.6989669799805
MOZART,2265298176,303.50,38.162181854248
MOZART,2298344448,303.50,37.6383171081543
MOZART,1711210.625,303.50,36.5520057678223
MOZART,8811640,304.00,37.0126342773438
MOZART,19951094,304.00,37.7905616760254
MOZART,27810456,304.00,38.3684883117676
MOZART,40296796,304.00,39.3059844970703
MOZART,49097552,304.00,39.9690628051758
MOZART,67852768,304.00,41.3637351989746
MOZART,72779712,304.00,41.7232856750488
MOZART,88113632,304.00,42.9669342041016
MOZART,98775544,304.00,43.9367408752441
MOZART,115362840,304.00,45.4626274108887
MOZART,126780784,304.00,46.480525970459
MOZART,144550224,304.00,48.0394706726074
MOZART,156835440,304.00,49.0677680969238
MOZART,175858240,304.00,50.5746650695801
MOZART,188903056,304.00,51.5502700805664
MOZART,208962224,304.00,52.9997291564941
MOZART,222635312,304.00,53.9347686767578
MOZART,243546816,304.00,55.2755851745605
MOZART,257729040,304.00,56.1253089904785
MOZART,275697696,304.00,57.1345901489258
MOZART,349642144,304.00,60.612606048584
MOZART,425572384,304.00,63.0987014770508
MOZART,502046624,304.00,64.6500778198242
MOZART,578022272,304.00,65.3484420776367
MOZART,652807232,304.00,65.4742889404297
MOZART,725953792,304.00,65.1066131591797
MOZART,797181312,304.00,64.4276504516602
MOZART,866334528,304.00,63.5864639282227
MOZART,933346112,304.00,62.5857124328613
MOZART,998211904,304.00,61.5375061035156
MOZART,1060985472,304.00,60.4616737365723
MOZART,1121741184,304.00,59.3516693115234
MOZART,1180566656,304.00,58.2850799560547
MOZART,1237555968,304.00,57.201244354248
MOZART,1292815104,304.00,56.1533126831055
MOZART,1346450944,304.00,55.1411018371582
MOZART,1398567424,304.00,54.1083145141602
MOZART,1449260288,304.00,53.1569023132324
MOZART,1498617600,304.00,52.2278327941895
MOZART,1546719616,304.00,51.295223236084
MOZART,1593637632,304.00,50.3658065795898
MOZART,1639440256,304.00,49.5422668457031
MOZART,1684190464,304.00,48.7244148254395
MOZART,1727946624,304.00,47.9130249023438
MOZART,1770765440,304.00,47.1111946105957
MOZART,1812693248,304.00,46.3213081359863
MOZART,1853779968,304.00,45.590217590332
MOZART,1894067200,304.00,44.9052734375
MOZART,1933594240,304.00,44.2300338745117
MOZART,1972399488,304.00,43.5657081604004
MOZART,2010520192,304.00,42.9132232666016
MOZART,2047987456,304.00,42.3053016662598
MOZART,2084831488,304.00,41.7438735961914
MOZART,2121083904,304.00,41.1911163330078
MOZART,2156770304,304.00,40.647575378418
MOZART,2191915776,304.00,40.1337928771973
MOZART,2226545664,304.00,39.2744445800781
MOZART,2260681472,304.00,38.7156066894531
MOZART,2294339840,304.00,38.1702766418457
MOZART,2327546880,304.00,37.638298034668
MOZART,1738529,304.00,36.5432624816895
MOZART,8956296,304.50,37.0173301696777
MOZART,20292614,304.50,37.8175163269043
MOZART,28297018,304.50,38.4111289978027
MOZART,41021020,304.50,39.3734397888184
MOZART,49993540,304.50,40.0538635253906
MOZART,69122424,304.50,41.4846878051758
MOZART,74148768,304.50,41.853515625
MOZART,89792432,304.50,43.1742935180664
MOZART,100668192,304.50,44.1731452941895
MOZART,117580856,304.50,45.7429618835449
MOZART,129234944,304.50,46.7860641479492
MOZART,147408864,304.50,48.3906860351562
MOZART,159968352,304.50,49.4421730041504
MOZART,179409040,304.50,50.9818000793457
MOZART,192736896,304.50,51.9781150817871
MOZART,213227776,304.50,53.4668769836426
MOZART,227191648,304.50,54.4202194213867
MOZART,248543216,304.50,55.7862510681152
MOZART,263021424,304.50,56.6511917114258
MOZART,281361984,304.50,57.6776924133301
MOZART,356807648,304.50,61.2176132202148
MOZART,434228736,304.50,63.7282524108887
MOZART,512154112,304.50,65.2933197021484
MOZART,589520704,304.50,65.9743499755859
MOZART,665623168,304.50,66.0858383178711
MOZART,739999552,304.50,65.6963577270508
MOZART,812373632,304.50,64.9762115478516
MOZART,882587136,304.50,64.1096878051758
MOZART,950579200,304.50,63.0840148925781
MOZART,1016356160,304.50,61.9953384399414
MOZART,1079965056,304.50,60.8989486694336
MOZART,1141497088,304.50,59.7514801025391
MOZART,1201034752,304.50,58.6689414978027
MOZART,1258681216,304.50,57.5511894226074
MOZART,1314552832,304.50,56.4916152954102
MOZART,1368759168,304.50,55.4499053955078
MOZART,1421406336,304.50,54.3885154724121
MOZART,1472593664,304.50,53.4326286315918
MOZART,1522411776,304.50,52.4790115356445
MOZART,1570942848,304.50,51.5226898193359
MOZART,1618265344,304.50,50.5898475646973
MOZART,1664446848,304.50,49.7492942810059
MOZART,1709553152,304.50,48.9119873046875
MOZART,1753646336,304.50,48.0819053649902
MOZART,1796781056,304.50,47.2621765136719
MOZART,1839007488,304.50,46.4551887512207
MOZART,1880374144,304.50,45.7322731018066
MOZART,1920926720,304.50,45.0326805114746
MOZART,1960705792,304.50,44.3433837890625
MOZART,1999751168,304.50,43.6655921936035
MOZART,2038098688,304.50,43.0002593994141
MOZART,2075781376,304.50,42.4037704467773
MOZART,2112835328,304.50,41.8313827514648
MOZART,2149284864,304.50,41.2681083679199
MOZART,2185160448,304.50,40.714469909668
MOZART,2220488192,304.50,40.2134246826172
MOZART,2255290368,304.50,39.2963409423828
MOZART,2289597952,304.50,38.7285842895508
MOZART,2323424512,304.50,38.1748542785645
MOZART,2356791040,304.50,37.634880065918
MOZART,1766115.875,304.50,36.534423828125
MOZART,1070020.5,289.50,36.7702255249023
MOZART,5344614,289.50,36.9341316223145
MOZART,11872338,289.50,37.2258644104004
MOZART,16382610,289.50,37.4689598083496
MOZART,23450030,289.50,37.8925018310547
MOZART,28380404,289.50,38.2046012878418
MOZART,36121968,289.50,38.7060775756836
MOZART,41519588,289.50,39.0580673217773
MOZART,49976308,289.50,39.6064453125
MOZART,55855512,289.50,39.9825210571289
MOZART,65035424,289.50,40.5576477050781
MOZART,71394232,289.50,40.9456062316895
MOZART,81283088,289.50,41.5299377441406
MOZART,88103104,289.50,41.9186744689941
MOZART,98659656,289.50,42.5736618041992
MOZART,105904280,289.50,43.0760726928711
MOZART,117060200,289.50,43.8471183776855
MOZART,124675464,289.50,44.3554801940918
MOZART,136340448,289.50,45.1126823425293
MOZART,144264432,289.50,45.6129302978516
MOZART,154321776,289.50,46.2156181335449
MOZART,196076624,289.50,48.4083023071289
MOZART,239975712,289.50,50.1434745788574
MOZART,285265440,289.50,51.3857460021973
MOZART,331187584,289.50,52.2094764709473
MOZART,377193056,289.50,52.6430397033691
MOZART,422901344,289.50,52.7842559814453
MOZART,468069568,289.50,52.7347602844238
MOZART,512527488,289.50,52.5021209716797
MOZART,556182016,289.50,52.1803894042969
MOZART,598975424,289.50,51.7674446105957
MOZART,640891712,289.50,51.3032608032227
MOZART,681929088,289.50,50.7981338500977
MOZART,722096512,289.50,50.2758560180664
MOZART,761419520,289.50,49.7106437683105
MOZART,799926848,289.50,49.1784057617188
MOZART,837648832,289.50,48.6128768920898
MOZART,874619392,289.50,48.036205291748
MOZART,910879488,289.50,47.4996337890625
MOZART,946464576,289.50,46.9480628967285
MOZART,981402688,289.50,46.3870277404785
MOZART,1015723840,289.50,45.838451385498
MOZART,1049457856,289.50,45.3260917663574
MOZART,1082633216,289.50,44.8103103637695
MOZART,1115280000,289.50,44.2939720153809
MOZART,1147422720,289.50,43.779468536377
MOZART,1179086976,289.50,43.2686920166016
MOZART,1210292992,289.50,42.806095123291
MOZART,1241061120,289.50,42.3485832214355
MOZART,1271410176,289.50,41.8947410583496
MOZART,1301359232,289.50,41.4455299377441
MOZART,1330924032,289.50,41.0017242431641
MOZART,1360120064,289.50,40.5638313293457
MOZART,1388966784,289.50,40.1325988769531
MOZART,1417473536,289.50,39.724063873291
MOZART,1445652864,289.50,39.3415412902832
MOZART,1473517184,289.50,38.9640159606934
MOZART,1501077504,289.50,38.5917930603027
MOZART,1528343936,289.50,38.2250938415527
MOZART,1555327872,289.50,37.8640785217285
MOZART,1582035840,289.50,37.5088691711426
MOZART,9102408,305.00,37.0219917297363
MOZART,20637774,305.00,37.844612121582
MOZART,28788974,305.00,38.4541091918945
MOZART,41753752,305.00,39.4416160583496
MOZART,50900272,305.00,40.1396675109863
MOZART,70408192,305.00,41.6073341369629
MOZART,75535312,305.00,41.9855690002441
MOZART,91493008,305.00,43.384880065918
MOZART,102585032,305.00,44.419605255127
MOZART,119827648,305.00,46.0277328491211
MOZART,131733928,305.00,47.1061592102051
MOZART,150318192,305.00,48.7477989196777
MOZART,163155504,305.00,49.8227806091309
MOZART,183019984,305.00,51.3955001831055
MOZART,196635104,305.00,52.4222450256348
MOZART,217564160,305.00,53.9410934448242
MOZART,231824064,305.00,54.9133186340332
MOZART,253623024,305.00,56.3046188354492
MOZART,268401840,305.00,57.184741973877
MOZART,287120896,305.00,58.2283554077148
MOZART,364091904,305.00,61.8302421569824
MOZART,443028768,305.00,64.3640060424805
MOZART,522427808,305.00,65.9419860839844
MOZART,601205952,305.00,66.6153106689453
MOZART,678641088,305.00,66.7004241943359
MOZART,754265920,305.00,66.2895202636719
MOZART,827794688,305.00,65.5268630981445
MOZART,899074560,305.00,64.6346664428711
MOZART,968051200,305.00,63.5845718383789
MOZART,1034731840,305.00,62.452953338623
MOZART,1099179392,305.00,61.3371200561523
MOZART,1161477760,305.00,60.1502075195312
MOZART,1221720064,305.00,59.0527992248535
MOZART,1280022016,305.00,57.9001655578613
MOZART,1336497408,305.00,56.8298835754395
MOZART,1391264000,305.00,55.7577896118164
MOZART,1444430336,305.00,54.6757469177246
MOZART,1496101504,305.00,53.7075004577637
MOZART,1546372096,305.00,52.7285575866699
MOZART,1595326208,305.00,51.7478065490723
MOZART,1643042560,305.00,50.8159828186035
MOZART,1689593728,305.00,49.954662322998
MOZART,1735046912,305.00,49.097354888916
MOZART,1779467008,305.00,48.248104095459
MOZART,1822907008,305.00,47.4100379943848
MOZART,1865423744,305.00,46.5960998535156
MOZART,1907063680,305.00,45.8721313476562
MOZART,1947872256,305.00,45.1575241088867
MOZART,1987894528,305.00,44.4538421630859
MOZART,2027172480,305.00,43.7623252868652
MOZART,2065736064,305.00,43.0926513671875
MOZART,2103628800,305.00,42.5001907348633
MOZART,2140881536,305.00,41.9166069030762
MOZART,2177518336,305.00,41.3425750732422
MOZART,2213579008,305.00,40.7798919677734
MOZART,2249088000,305.00,40.2918815612793
MOZART,2284072704,305.00,39.3145713806152
MOZART,2318554112,305.00,38.7380905151367
MOZART,2352553472,305.00,38.1760864257812
MOZART,2386086144,305.00,37.6282997131348
MOZART,1793952.875,305.00,36.5254936218262
MOZART,9249931,305.50,37.0266036987305
MOZART,20986536,305.50,37.8718299865723
MOZART,29286250,305.50,38.4973945617676
MOZART,42494792,305.50,39.510440826416
MOZART,51817624,305.50,40.2264213562012
MOZART,71709832,305.50,41.7315559387207
MOZART,76939000,305.50,42.1193656921387
MOZART,93214808,305.50,43.598503112793
MOZART,104525544,305.50,44.669792175293
MOZART,122105336,305.50,46.3166694641113
MOZART,134277680,305.50,47.4311981201172
MOZART,153276976,305.50,49.1104278564453
MOZART,166395792,305.50,50.209041595459
MOZART,186690048,305.50,51.8152503967285
MOZART,200596928,305.50,52.8731384277344
MOZART,221970256,305.50,54.4219932556152
MOZART,236529632,305.50,55.412769317627
MOZART,258784304,305.50,56.8298950195312
MOZART,273868832,305.50,57.7251205444336
MOZART,292972512,305.50,58.7856826782227
MOZART,371493088,305.50,62.4495849609375
MOZART,451969888,305.50,65.004753112793
MOZART,532864480,305.50,66.5951461791992
MOZART,613074304,305.50,67.2635803222656
MOZART,691859584,305.50,67.3168792724609
MOZART,768740224,305.50,66.884033203125
MOZART,843429952,305.50,66.0962448120117
MOZART,915780992,305.50,65.1589584350586
MOZART,985741504,305.50,64.0850219726562
MOZART,1053324608,305.50,62.9087677001953
MOZART,1118607104,305.50,61.774528503418
MOZART,1181667584,305.50,60.5634498596191
MOZART,1242614528,305.50,59.4356994628906
MOZART,1301559680,305.50,58.2466659545898
MOZART,1358630912,305.50,57.1670913696289
MOZART,1413945088,305.50,56.0635185241699
MOZART,1467623168,305.50,54.9757385253906
MOZART,1519769728,305.50,53.9805374145508
MOZART,1570482944,305.50,52.9754791259766
MOZART,1619848576,305.50,51.969596862793
MOZART,1667949440,305.50,51.0401611328125
MOZART,1714860288,305.50,50.1574554443359
MOZART,1760650752,305.50,49.2796058654785
MOZART,1805384832,305.50,48.4106903076172
MOZART,1849121664,305.50,47.5538330078125
MOZART,1891914624,305.50,46.7488861083984
MOZART,1933816576,305.50,46.0088691711426
MOZART,1974871296,305.50,45.278881072998
MOZART,2015127168,305.50,44.5605201721191
MOZART,2054621952,305.50,43.8550148010254
MOZART,2093396224,305.50,43.198070526123
MOZART,2131489152,305.50,42.5936851501465
MOZART,2168935424,305.50,41.9988288879395
MOZART,2205766400,305.50,41.4141426086426
MOZART,2242013184,305.50,40.8660354614258
MOZART,2277706496,305.50,40.369140625
MOZART,2312859392,305.50,39.3285789489746
MOZART,2347497472,305.50,38.7428855895996
MOZART,2381638912,305.50,38.1720848083496
MOZART,2415309568,305.50,37.6159553527832
MOZART,1822050.375,305.50,36.516471862793
MOZART,9549179,306.50,37.03564453125
MOZART,21694562,306.50,37.9265365600586
MOZART,30296300,306.50,38.5847129821777
MOZART,44001144,306.50,39.6498565673828
MOZART,53683288,306.50,40.4024848937988
MOZART,74359040,306.50,41.9843101501465
MOZART,79796600,306.50,42.427188873291
MOZART,96720336,306.50,44.0339736938477
MOZART,108474976,306.50,45.180347442627
MOZART,126771304,306.50,46.9078407287598
MOZART,139494864,306.50,48.0944213867188
MOZART,159337984,306.50,49.850170135498
MOZART,173030752,306.50,50.9969215393066
MOZART,194202464,306.50,52.6787719726562
MOZART,208705872,306.50,53.7927169799805
MOZART,230986576,306.50,55.401985168457
MOZART,246159104,306.50,56.4296379089355
MOZART,269343584,306.50,57.896900177002
MOZART,285054944,306.50,58.822395324707
MOZART,304946336,306.50,59.9167366027832
MOZART,386638656,306.50,63.7042045593262
MOZART,470261952,306.50,66.2955627441406
MOZART,554211520,306.50,67.9089431762695
MOZART,637337728,306.50,68.5664749145508
MOZART,718859584,306.50,68.5483169555664
MOZART,798279040,306.50,68.0710525512695
MOZART,875309248,306.50,67.2334594726562
MOZART,949807168,306.50,66.1995697021484
MOZART,1021730624,306.50,65.0799865722656
MOZART,1091118208,306.50,63.8466491699219
MOZART,1158048512,306.50,62.6412620544434
MOZART,1222615808,306.50,61.3981819152832
MOZART,1284938240,306.50,60.1926460266113
MOZART,1345146880,306.50,58.9697227478027
MOZART,1403378816,306.50,57.8334121704102
MOZART,1459768704,306.50,56.6638565063477
MOZART,1514439552,306.50,55.5687294006348
MOZART,1567505664,306.50,54.5171394348145
MOZART,1619070976,306.50,53.4576377868652
MOZART,1669227776,306.50,52.4078063964844
MOZART,1718065152,306.50,51.479248046875
MOZART,1765661056,306.50,50.5521049499512
MOZART,1812091392,306.50,49.6316833496094
MOZART,1857423616,306.50,48.7220916748047
MOZART,1901721088,306.50,47.8264999389648
MOZART,1945039488,306.50,47.043872833252
MOZART,1987431680,306.50,46.2707328796387
MOZART,2028952448,306.50,45.5091361999512
MOZART,2069645952,306.50,44.7606925964355
MOZART,2109569408,306.50,44.0381851196289
MOZART,2148761600,306.50,43.4004364013672
MOZART,2187251456,306.50,42.7722625732422
MOZART,2225078784,306.50,42.1546821594238
MOZART,2262270464,306.50,41.5555229187012
MOZART,2298851072,306.50,41.0323905944824
MOZART,2334847744,306.50,40.5160827636719
MOZART,2370291968,306.50,40.0071792602539
MOZART,2405212416,306.50,38.7356910705566
MOZART,2439634176,306.50,38.1474761962891
MOZART,2473578752,306.50,37.5750770568848
MOZART,1879000,306.50,36.4981498718262
MOZART,9398865,306.00,37.0311546325684
MOZART,21338816,306.00,37.8991470336914
MOZART,29788730,306.00,38.5409393310547
MOZART,43243972,306.00,39.5798683166504
MOZART,52745388,306.00,40.3140449523926
MOZART,73026856,306.00,41.8572540283203
MOZART,78359512,306.00,42.2576942443848
MOZART,94957456,306.00,43.8149452209473
MOZART,106489120,306.00,44.9234466552734
MOZART,124418856,306.00,46.6096229553223
MOZART,136865120,306.00,47.7606430053711
MOZART,156283968,306.00,49.4781455993652
MOZART,169688016,306.00,50.6006011962891
MOZART,190417904,306.00,52.2404747009277
MOZART,204620912,306.00,53.330150604248
MOZART,226444960,306.00,54.9091796875
MOZART,241308560,306.00,55.9184188842773
MOZART,264024768,306.00,57.3607749938965
MOZART,279420672,306.00,58.2714958190918
MOZART,298914720,306.00,59.3487930297852
MOZART,379009760,306.00,63.0746231079102
MOZART,461048960,306.00,65.6491622924805
MOZART,543460736,306.00,67.2512817382812
MOZART,625119680,306.00,67.914436340332
MOZART,705268096,306.00,67.9333648681641
MOZART,783414144,306.00,67.4783935546875
MOZART,859271232,306.00,66.6655960083008
MOZART,932695232,306.00,65.6810913085938
MOZART,1003638400,306.00,64.5839691162109
MOZART,1072123648,306.00,63.3710823059082
MOZART,1138234752,306.00,62.2096710205078
MOZART,1202052736,306.00,60.9820404052734
MOZART,1263692032,306.00,59.8160667419434
MOZART,1323274368,306.00,58.6038932800293
MOZART,1380930048,306.00,57.5019950866699
MOZART,1436786304,306.00,56.3659210205078
MOZART,1490965120,306.00,55.273738861084
MOZART,1543577600,306.00,54.2507476806641
MOZART,1594722688,306.00,53.2188301086426
MOZART,1644490368,306.00,52.187141418457
MOZART,1692963840,306.00,51.261531829834
MOZART,1740222976,306.00,50.3568725585938
MOZART,1786340352,306.00,49.4579772949219
MOZART,1831377920,306.00,48.5689315795898
MOZART,1875400320,306.00,47.6928749084473
MOZART,1918460800,306.00,46.8983573913574
MOZART,1960611200,306.00,46.1419296264648
MOZART,2001904256,306.00,45.3962669372559
MOZART,2042383872,306.00,44.662971496582
MOZART,2082090240,306.00,43.9432716369629
MOZART,2121070080,306.00,43.3005714416504
MOZART,2159366912,306.00,42.6844444274902
MOZART,2197007360,306.00,42.0783424377441
MOZART,2234030592,306.00,41.4830093383789
MOZART,2270454016,306.00,40.9506378173828
MOZART,2306303744,306.00,40.4441604614258
MOZART,2341604864,306.00,39.3371505737305
MOZART,2376384256,306.00,38.7421188354492
MOZART,2410665728,306.00,38.1624946594238
MOZART,2444469248,306.00,37.5981101989746
MOZART,1850399.875,306.00,36.5073547363281
MOZART,9853804,307.50,37.0443992614746
MOZART,22416072,307.50,37.9814529418945
MOZART,31326234,307.50,38.6728324890137
MOZART,45538804,307.50,39.7912483215332
MOZART,55588948,307.50,40.5815048217773
MOZART,77067808,307.50,42.2430801391602
MOZART,82718744,307.50,42.7735176086426
MOZART,100304704,307.50,44.498420715332
MOZART,112511696,307.50,45.7028312683105
MOZART,131590680,307.50,47.5329208374023
MOZART,144876960,307.50,48.7734603881836
MOZART,165582592,307.50,50.6059799194336
MOZART,179863536,307.50,51.8013114929199
MOZART,201937648,307.50,53.5745620727539
