Mechanism,NOx.Emissions,Temperature,H2O2
CRI,1635104384,288.00,0.0261968554488012
CRI,1667936640,288.00,0.0258129108365868
CRI,1700424448,288.00,0.0254448545566888
CRI,1732573312,288.00,0.0250914254651402
CRI,1764388992,288.00,0.0247515029305756
CRI,970740.6875,288.50,0.0356370107035264
CRI,2935199,288.50,0.0436294889105682
CRI,4943369.5,288.50,0.0527439272812735
CRI,7006619,288.50,0.0618475132219132
CRI,9131332,288.50,0.0702065697244514
CRI,11320654,288.50,0.0775897193716624
CRI,13576163,288.50,0.0840423425296777
CRI,15898738,288.50,0.089699352112671
CRI,18288958,288.50,0.0947001088658084
CRI,20747204,288.50,0.0991648707593384
CRI,23273758,288.50,0.103189658207103
CRI,25868720,288.50,0.10684938350769
CRI,28532208,288.50,0.110201625602713
CRI,31264082,288.50,0.113290495040719
CRI,34064172,288.50,0.11615022832423
CRI,36932132,288.50,0.118807325089065
CRI,39867556,288.50,0.121282428544589
CRI,42869788,288.50,0.123591734069173
CRI,45937980,288.50,0.125747745549631
CRI,49071268,288.50,0.12776017743743
CRI,52268552,288.50,0.129650540303672
CRI,55528732,288.50,0.131404595538065
CRI,58850504,288.50,0.133026742399345
CRI,62232280,288.50,0.134520075634192
CRI,65672556,288.50,0.135887440189109
CRI,69169672,288.50,0.13715044377971
CRI,72721928,288.50,0.138301717300671
CRI,76327712,288.50,0.139341219118627
CRI,79985200,288.50,0.140270947635024
CRI,83692320,288.50,0.141091721639341
CRI,87447192,288.50,0.141805359121783
CRI,91247880,288.50,0.142413358883431
CRI,95092640,288.50,0.142917358503247
CRI,98979472,288.50,0.143319162093647
CRI,102906568,288.50,0.143620643155984
CRI,106871976,288.50,0.143823619680461
CRI,110873864,288.50,0.143930284357552
CRI,114910696,288.50,0.143942940900033
CRI,118980648,288.50,0.143863990165194
CRI,123082072,288.50,0.14369599954378
CRI,127213656,288.50,0.143441869493444
CRI,131373784,288.50,0.143104583738562
CRI,135561488,288.50,0.142687237025818
CRI,139775296,288.50,0.142195449859273
CRI,144014336,288.50,0.141766334782467
CRI,148277392,288.50,0.141269218545403
CRI,152563440,288.50,0.140706890583431
CRI,156871456,288.50,0.140082209720838
CRI,161200992,288.50,0.13939817355979
CRI,165551024,288.50,0.13865762704679
CRI,167733520,288.50,0.13826709222009
CRI,212303152,288.50,0.129094832046484
CRI,258272432,288.50,0.118713941454907
CRI,305192000,288.50,0.108524085551398
CRI,352682432,288.50,0.0990456536231754
CRI,400422048,288.50,0.090747270808933
CRI,448165664,288.50,0.0832691346430714
CRI,495726048,288.50,0.0767675090163067
CRI,542967552,288.50,0.0709005007482055
CRI,589788352,288.50,0.0658678597775797
CRI,636114816,288.50,0.0614547995825276
CRI,681901312,288.50,0.0575352820941788
CRI,727115136,288.50,0.0540710601293348
CRI,771742208,288.50,0.0510148763510632
CRI,815776576,288.50,0.0483184013633231
CRI,859220672,288.50,0.0459378403372401
CRI,902074688,288.50,0.04382822577087
CRI,944345600,288.50,0.0419525525430231
CRI,986043968,288.50,0.0402785513275994
CRI,1027179968,288.50,0.0387784353239606
CRI,1067766272,288.50,0.037428435351039
CRI,1107814016,288.50,0.036208081671818
CRI,1147342464,288.50,0.03510730942069
CRI,1186362880,288.50,0.0341332899445046
CRI,1224884864,288.50,0.033240812880031
CRI,1262924544,288.50,0.0324194837642011
CRI,1300492288,288.50,0.03166048673231
CRI,1337601024,288.50,0.0309563104317068
CRI,1374260480,288.50,0.030300553732765
CRI,1410483200,288.50,0.0296878251149213
CRI,1446278784,288.50,0.0291133471497229
CRI,1481657984,288.50,0.0285730154814257
CRI,1516631296,288.50,0.0280633138255437
CRI,1551209728,288.50,0.0275811942729298
CRI,1585402880,288.50,0.0271240009619422
CRI,1619219200,288.50,0.0266894093631231
CRI,1652670464,288.50,0.0262765833397571
CRI,1685763072,288.50,0.02588774160317
CRI,1718505728,288.50,0.0255150813671667
CRI,1750904576,288.50,0.0251573137322048
CRI,1782967936,288.50,0.0248132937807899
CRI,988936.125,289.00,0.036348025284072
CRI,2990401,289.00,0.0445653548786229
CRI,5036601,289.00,0.0539316022396541
CRI,7139043.5,289.00,0.0632715199677669
CRI,9304184,289.00,0.0718488671336281
CRI,11535152,289.00,0.0794280682892001
CRI,13833546,289.00,0.0860548576842035
CRI,16200222,289.00,0.091866382556649
CRI,18635732,289.00,0.0970046612480679
CRI,21140428,289.00,0.101592741164058
CRI,23714570,289.00,0.105728585608755
CRI,26358284,289.00,0.10948894568763
CRI,29071578,289.00,0.112932704854352
CRI,31854364,289.00,0.116104771630265
CRI,34706324,289.00,0.119040333146359
CRI,37627216,289.00,0.121766513538901
CRI,40616408,289.00,0.124304413984255
CRI,43673292,289.00,0.126670632316639
CRI,46796988,289.00,0.128877977734199
CRI,49986508,289.00,0.130936386733005
CRI,53240728,289.00,0.132863470225786
CRI,56558496,289.00,0.134651678695974
CRI,59938348,289.00,0.136302871767136
CRI,63378784,289.00,0.137820588275162
CRI,66878112,289.00,0.139218164774135
CRI,70434656,289.00,0.140501013601302
CRI,74046672,289.00,0.141665568165195
CRI,77712512,289.00,0.142714590145587
CRI,81430184,289.00,0.1436495367102
CRI,85197664,289.00,0.144471656859935
CRI,89013056,289.00,0.145182810218358
CRI,92874264,289.00,0.145784814775674
CRI,96779616,289.00,0.146279419133144
CRI,100727096,289.00,0.146668552303275
CRI,104714656,289.00,0.146954226565299
CRI,108740528,289.00,0.147138454198448
CRI,112802880,289.00,0.147223594426649
CRI,116899960,289.00,0.147212103618344
CRI,121030000,289.00,0.147106493653126
CRI,125191616,289.00,0.146909664988648
CRI,129383048,289.00,0.146624642982651
CRI,133603280,289.00,0.146254577892968
CRI,137850704,289.00,0.145802703244158
CRI,142124480,289.00,0.145322476274856
CRI,146423344,289.00,0.144859832462707
CRI,150746128,289.00,0.144327785833731
CRI,155091840,289.00,0.143729222967792
CRI,159459808,289.00,0.14306705820033
CRI,163849168,289.00,0.142344566689268
CRI,168258992,289.00,0.141564676647832
CRI,170471424,289.00,0.141154171684477
CRI,215645760,289.00,0.131634023126104
CRI,262229264,289.00,0.120931750724473
CRI,309765568,289.00,0.110468766079119
CRI,357865728,289.00,0.100766034405453
CRI,406204480,289.00,0.0922220355636938
CRI,454533664,289.00,0.0846018324840436
CRI,502665376,289.00,0.0779243752857539
CRI,550460032,289.00,0.0719075701760552
CRI,597818048,289.00,0.0668078301013786
CRI,644665280,289.00,0.062286134583367
CRI,690954240,289.00,0.058273691427857
CRI,736654656,289.00,0.0547300677000706
CRI,781750720,289.00,0.0516049598886514
CRI,826243136,289.00,0.0488530015052557
CRI,870128128,289.00,0.0464217136952882
CRI,913409408,289.00,0.0442681655221655
CRI,956094656,289.00,0.0423542000083099
CRI,998190720,289.00,0.0406458235124862
CRI,1039721344,289.00,0.0391172372271598
CRI,1080690816,289.00,0.0377417472274821
CRI,1121112320,289.00,0.0364988386736265
CRI,1161001472,289.00,0.0353709006528646
CRI,1200372608,289.00,0.0343561464000164
CRI,1239238016,289.00,0.0334481227437511
CRI,1277611648,289.00,0.0326127493066597
CRI,1315505152,289.00,0.0318410055266671
CRI,1352933632,289.00,0.0311252169871157
CRI,1389905920,289.00,0.0304588576582887
CRI,1426434304,289.00,0.0298363972417448
CRI,1462526336,289.00,0.0292529334089409
CRI,1498196608,289.00,0.0287043097624284
CRI,1533457536,289.00,0.0281869250162714
CRI,1568318208,289.00,0.0276976670765539
CRI,1602786688,289.00,0.0272338245704828
CRI,1636874368,289.00,0.0267930243963432
CRI,1670592256,289.00,0.0263731883554108
CRI,1703946368,289.00,0.0259724897838653
CRI,1736943616,289.00,0.0255893153888742
CRI,1769595264,289.00,0.0252239930331744
CRI,1801909632,289.00,0.0248758114801406
CRI,1007460.375,289.50,0.0370799085880336
CRI,3046614.5,289.50,0.0455409772393001
CRI,5131567,289.50,0.0551585895014473
CRI,7273956,289.50,0.0647421977140183
CRI,9480297,289.50,0.0735438793197929
CRI,11753747,289.50,0.0813241834984879
CRI,14095878,289.50,0.0881296494115169
CRI,16507527,289.50,0.0940995337206374
CRI,18989214,289.50,0.0993790258418947
CRI,21541328,289.50,0.104093726693844
CRI,24164044,289.50,0.108343729821048
CRI,26857484,289.50,0.11220751411356
CRI,29621652,289.50,0.115745212025953
CRI,32456360,289.50,0.119002835363702
CRI,35361348,289.50,0.122016424741744
CRI,38336204,289.50,0.124813590018924
CRI,41380364,289.50,0.127416022177584
CRI,44493040,289.50,0.129840707630002
CRI,47673392,289.50,0.132100774763444
CRI,50920256,289.50,0.134206298851858
CRI,54232652,289.50,0.136171629527837
CRI,57609152,289.50,0.137994837778876
CRI,61048332,289.50,0.139675798704886
CRI,64548568,289.50,0.141222589178369
CRI,68108096,289.50,0.142648531875622
CRI,71725360,289.50,0.14394947733809
CRI,75398352,289.50,0.145127562745095
CRI,79125464,289.50,0.146186243665802
CRI,82904456,289.50,0.147126408278631
CRI,86733584,289.50,0.147949777429268
CRI,90610640,289.50,0.148658238496857
CRI,94533696,289.50,0.149253998049659
CRI,98500784,289.50,0.149738860200088
CRI,102509976,289.50,0.150114934371892
CRI,106559232,289.50,0.150384302233242
CRI,110646744,289.50,0.150549253619126
CRI,114770656,289.50,0.150612300409136
CRI,118929192,289.50,0.150575996116231
CRI,123120584,289.50,0.150443144053547
CRI,127343344,289.50,0.150216825089977
CRI,131596072,289.50,0.149900203361142
CRI,135877264,289.50,0.149496609536115
CRI,140186048,289.50,0.149009513061849
CRI,144520944,289.50,0.148539278099769
CRI,148880688,289.50,0.148042356151734
CRI,153264496,289.50,0.147474796263758
CRI,157671616,289.50,0.146839443382341
CRI,162100784,289.50,0.146139239598497
CRI,166551232,289.50,0.145377460070151
CRI,171022272,289.50,0.144557310566285
CRI,173265264,289.50,0.144126349743701
CRI,219059904,289.50,0.134247460370496
CRI,266275456,289.50,0.123213217406715
CRI,314445024,289.50,0.112467930801774
CRI,363172416,289.50,0.102532635160024
CRI,412126848,289.50,0.0937368654918558
CRI,461057856,289.50,0.085968822338689
CRI,509776928,289.50,0.0791110441045184
CRI,558140160,289.50,0.0729526578036044
CRI,606049536,289.50,0.0677703379525774
CRI,653429952,289.50,0.063137273187408
CRI,700234048,289.50,0.0590295312630218
CRI,746432832,289.50,0.0554043581846297
CRI,792011584,289.50,0.0522118737134036
CRI,836970688,289.50,0.0493994532779762
CRI,881305216,289.50,0.0469161480498581
CRI,925022976,289.50,0.0447174831885722
CRI,968131392,289.50,0.0427645314993175
CRI,1010644608,289.50,0.0410235283243576
CRI,1052572096,289.50,0.0394642339640594
CRI,1093927680,289.50,0.0380617690143303
CRI,1134725632,289.50,0.0367949039292714
CRI,1174981248,289.50,0.0356455906458386
CRI,1214708352,289.50,0.0345984733918225
CRI,1253921792,289.50,0.033659058179536
CRI,1292634240,289.50,0.0328093142931696
CRI,1330859904,289.50,0.0320245323315316
CRI,1368610816,289.50,0.0312968678750636
CRI,1405898624,289.50,0.0306196942800874
CRI,1442732928,289.50,0.0299872730813444
CRI,1479126016,289.50,0.0293946256224586
CRI,1515091968,289.50,0.0288375504031713
CRI,1550641792,289.50,0.0283123299110732
CRI,1585784960,289.50,0.027815794806374
CRI,1620534784,289.50,0.0273451764704058
CRI,1654896256,289.50,0.0268980497597493
CRI,1688881152,289.50,0.0264722948423168
CRI,1722499200,289.50,0.0260660451556483
CRI,1755756160,289.50,0.0256776561818883
CRI,1788664192,289.50,0.0253056707533172
CRI,1821227520,289.50,0.0249487999703923
CRI,1026315.5625,290.00,0.0378332226658173
CRI,3103846.5,290.00,0.0465479495226351
CRI,5228277,290.00,0.0564260929647453
CRI,7411381.5,290.00,0.0662610036283873
CRI,9659720,290.00,0.0752932577396948
CRI,11976476,290.00,0.0832798621730468
CRI,14363185,290.00,0.0902686328463354
CRI,16820710,290.00,0.0964010260506853
CRI,19349524,290.00,0.101825339826611
CRI,21949978,290.00,0.106670117183683
CRI,24622274,290.00,0.111037457006802
CRI,27366462,290.00,0.115007510459453
CRI,30182530,290.00,0.118641679813791
CRI,33070270,290.00,0.121987225876197
CRI,36029384,290.00,0.125081139890071
CRI,39059356,290.00,0.127951330086695
CRI,42159584,290.00,0.130620084193289
CRI,45329228,290.00,0.133104874344703
CRI,48567404,290.00,0.13541909260617
CRI,51872892,290.00,0.137573077929609
CRI,55244616,290.00,0.139578168467658
CRI,58681084,290.00,0.141437292433544
CRI,62180792,290.00,0.14314942287097
CRI,65742032,290.00,0.144730782913882
CRI,69363080,290.00,0.146179679472169
CRI,73042160,290.00,0.147498888103392
CRI,76777416,290.00,0.148691212120688
CRI,80566968,290.00,0.149759607492861
CRI,84408648,290.00,0.150705115053995
CRI,88300496,290.00,0.151529691572172
CRI,92240512,290.00,0.152235390959987
CRI,96226560,290.00,0.152824627952519
CRI,100256568,290.00,0.153299456462364
CRI,104328680,290.00,0.15366209693557
CRI,108440904,290.00,0.153914742062611
CRI,112591176,290.00,0.154059959234232
CRI,116777896,290.00,0.154100371352328
CRI,120998960,290.00,0.154038684585522
CRI,125252904,290.00,0.153878007558284
CRI,129538168,290.00,0.153621559917383
CRI,133853288,290.00,0.153272713965258
CRI,138197040,290.00,0.15283493914886
CRI,142568144,290.00,0.152311940837535
CRI,146965248,290.00,0.151850143570442
CRI,151387600,290.00,0.151318721441918
CRI,155833984,290.00,0.150714787872097
CRI,160303536,290.00,0.150041604141116
CRI,164795088,290.00,0.149302389895745
CRI,169308256,290.00,0.148500572949573
CRI,173841904,290.00,0.147639428460522
CRI,176116416,290.00,0.147187664834014
CRI,222547776,290.00,0.136939293238214
CRI,270413056,290.00,0.125562255037792
CRI,319233920,290.00,0.114524806305027
CRI,368606528,290.00,0.104348238383345
CRI,418193632,290.00,0.0952943349230573
CRI,467744064,290.00,0.0873723454697384
CRI,517065728,290.00,0.0803295693851958
CRI,566013568,290.00,0.074072664668634
CRI,614488960,290.00,0.068757048665713
CRI,662415936,290.00,0.0640096656234768
CRI,709748480,290.00,0.0598040367227881
CRI,756458240,290.00,0.0560956420203595
CRI,802530688,290.00,0.052833074720704
CRI,847966528,290.00,0.0499587177182903
CRI,892760128,290.00,0.0474210809509046
CRI,936926400,290.00,0.0451779655352702
CRI,980469568,290.00,0.0431854656202102
CRI,1023400768,290.00,0.0414088797973111
CRI,1065733568,290.00,0.0398182910255063
CRI,1107483136,290.00,0.0383881676446762
CRI,1148663424,290.00,0.0370967284668566
CRI,1189290880,290.00,0.0359254848092405
CRI,1229379840,290.00,0.0348587131382416
CRI,1268945280,290.00,0.0338830422053071
CRI,1308001408,290.00,0.0330094666878278
CRI,1346561792,290.00,0.0322113342943187
CRI,1384639232,290.00,0.0314715198346249
CRI,1422242816,290.00,0.030783278703872
CRI,1459387520,290.00,0.030140678147772
CRI,1496086272,290.00,0.0295386666515629
CRI,1532350720,290.00,0.0289729386315773
CRI,1568192384,290.00,0.0284397175948081
CRI,1603623168,290.00,0.0279357578736317
CRI,1638653440,290.00,0.0274582283993352
CRI,1673293056,290.00,0.0270046537215185
CRI,1707547136,290.00,0.0265728654358366
CRI,1741428608,290.00,0.0261609622853598
CRI,1774947072,290.00,0.0257672633230399
CRI,1808109184,290.00,0.0253902784214111
CRI,1840927488,290.00,0.0250287030684193
CRI,1045502.5,290.50,0.0386085122205948
CRI,3162101.25,290.50,0.0475871009264495
CRI,5326740,290.50,0.057735292241512
CRI,7551318.5,290.50,0.0678293948785935
CRI,9842458,290.50,0.0770985844611438
CRI,12203350,290.50,0.0852969639364431
CRI,14635517,290.50,0.0924737231233763
CRI,17139802,290.50,0.0987728163148738
CRI,19716688,290.50,0.104345913853887
CRI,22366472,290.50,0.109324244101927
CRI,25089340,290.50,0.113812133328839
CRI,27885346,290.50,0.117891404971537
CRI,30754388,290.50,0.121624738058657
CRI,33696260,290.50,0.12506069790863
CRI,36710588,290.50,0.128237018226507
CRI,39796852,290.50,0.131182509299776
CRI,42954356,290.50,0.133919486611234
CRI,46182160,290.50,0.136466060673968
CRI,49479360,290.50,0.138835984375696
CRI,52844636,290.50,0.141039763201789
CRI,56276928,290.50,0.14308630669202
CRI,59774544,290.50,0.144982345573474
CRI,63336032,290.50,0.146732848094189
CRI,66959576,290.50,0.148342713113259
CRI,70643360,290.50,0.149815146399668
CRI,74385472,290.50,0.151153076166644
CRI,78184184,290.50,0.152359888594411
CRI,82037400,290.50,0.153438012295837
CRI,85943056,290.50,0.154389001583155
CRI,89898944,290.50,0.155214938124537
CRI,93903088,290.50,0.155918000732669
CRI,97953328,290.50,0.156500520875902
CRI,102047552,290.50,0.156965093700556
CRI,106183832,290.50,0.157313953530469
CRI,110360120,290.50,0.157549556734082
CRI,114574480,290.50,0.157674623357806
CRI,118825048,290.50,0.157691901203627
CRI,123110032,290.50,0.157604373995923
CRI,127427712,290.50,0.157415344648193
CRI,131776744,290.50,0.157128213218449
CRI,136155568,290.50,0.156746546298159
CRI,140563104,290.50,0.156274007623303
CRI,144997888,290.50,0.155749760311075
CRI,149458864,290.50,0.155259846645883
CRI,153944960,290.50,0.15469264758039
CRI,158455136,290.50,0.154051466028093
CRI,162988528,290.50,0.153339674291431
CRI,167544096,290.50,0.15256070018399
CRI,172121120,290.50,0.151718068663875
CRI,176719248,290.50,0.150815152033523
CRI,179025840,290.50,0.150342210902821
CRI,226111568,290.50,0.139714406710567
CRI,274645024,290.50,0.12798276327608
CRI,324135808,290.50,0.116642792646893
CRI,374171488,290.50,0.106215793105324
CRI,424409664,290.50,0.0968971569648147
CRI,474597088,290.50,0.0888147402844375
CRI,524537472,290.50,0.0815820605515327
CRI,574085568,290.50,0.0752220924438163
CRI,623142400,290.50,0.0697697455365187
CRI,671630912,290.50,0.0649048315093381
CRI,719506112,290.50,0.060598574769255
CRI,766739008,290.50,0.0568065108841331
CRI,813316416,290.50,0.0534698153809021
CRI,859237312,290.50,0.0505306664566607
CRI,904508608,290.50,0.047941397379736
CRI,949129664,290.50,0.0456501988987945
CRI,993112960,290.50,0.043615923372986
CRI,1036470016,290.50,0.0418027626403195
CRI,1079216128,290.50,0.040180008625823
CRI,1121366272,290.50,0.0387214461883278
CRI,1162934912,290.50,0.0374047598450389
CRI,1203939840,290.50,0.0362109925378107
CRI,1244396160,290.50,0.0351240495022331
CRI,1284317696,290.50,0.034130229892293
CRI,1323722752,290.50,0.0332178694273377
CRI,1362621312,290.50,0.0324016889707845
CRI,1401027584,290.50,0.0316494330743211
CRI,1438952192,290.50,0.0309498572603761
CRI,1476411520,290.50,0.0302968379550794
CRI,1513417728,290.50,0.029685247315836
CRI,1549982080,290.50,0.0291106791450169
CRI,1586120064,290.50,0.0285692840912288
CRI,1621839488,290.50,0.0280577401590154
CRI,1657152384,290.50,0.0275731538296187
CRI,1692065024,290.50,0.0271129993456576
CRI,1726592256,290.50,0.0266750597305299
CRI,1760742144,290.50,0.0262573938286659
CRI,1794521984,290.50,0.0258582825291009
CRI,1827942784,290.50,0.025476209683517
CRI,1861015680,290.50,0.0251098360853907
CRI,1065024.25,291.00,0.0394063150166435
CRI,3221388.75,291.00,0.0486592884041404
CRI,5426970.5,291.00,0.0590873461270292
CRI,7693808,291.00,0.0694488008767813
CRI,10028556,291.00,0.0789615040019953
CRI,12434422,291.00,0.0873773137177736
CRI,14912935,291.00,0.0947468908885085
CRI,17464900,291.00,0.10121681964792
CRI,20090800,291.00,0.106942892041939
CRI,22790902,291.00,0.112058376466884
CRI,25565366,291.00,0.116670131888874
CRI,28414238,291.00,0.120861667896044
CRI,31337360,291.00,0.124696974967975
CRI,34334456,291.00,0.128225929874048
CRI,37405176,291.00,0.131487015719856
CRI,40548868,291.00,0.134509819949002
CRI,43764828,291.00,0.137317143766857
CRI,47052008,291.00,0.139927291975539
CRI,50409404,291.00,0.142354475429762
CRI,53835816,291.00,0.14460950492623
CRI,57329840,291.00,0.146701553682682
CRI,60889940,291.00,0.14863739405957
CRI,64514428,291.00,0.150422660438743
CRI,68201528,291.00,0.152061793712299
CRI,71949240,291.00,0.153558429860645
CRI,75755728,291.00,0.15491560811931
CRI,79619176,291.00,0.156137353046759
CRI,83537328,291.00,0.157225496510982
CRI,87508064,291.00,0.158182064668999
CRI,91529256,291.00,0.159009305722435
CRI,95598768,291.00,0.159709578895217
CRI,99714472,291.00,0.160285368311364
CRI,103874240,291.00,0.160739588306313
CRI,108075864,291.00,0.161074514837267
CRI,112317552,291.00,0.161292867950635
CRI,116597184,291.00,0.161397492592918
CRI,120912904,291.00,0.161391205955042
CRI,125262992,291.00,0.161277408095017
CRI,129645768,291.00,0.161059568459798
CRI,134059800,291.00,0.160741281396426
CRI,138503664,291.00,0.160326252274245
CRI,142976208,291.00,0.159818838718628
CRI,147476160,291.00,0.15929681185245
CRI,152002336,291.00,0.158772106573224
CRI,156553552,291.00,0.158168464436947
CRI,161128992,291.00,0.157489341012784
CRI,165727600,291.00,0.156738233503262
CRI,170348688,291.00,0.155918791766574
CRI,174991520,291.00,0.155034568516399
CRI,179655472,291.00,0.154089171977567
CRI,181995248,291.00,0.153594664764611
CRI,229753488,291.00,0.14257663105699
CRI,278974080,291.00,0.130478822191193
CRI,329154240,291.00,0.118825449479942
CRI,379871424,291.00,0.108138401011537
CRI,430779008,291.00,0.0985481973803104
CRI,481621760,291.00,0.0902984909068039
CRI,532197536,291.00,0.0828707449884725
CRI,582362368,291.00,0.0764028770805503
CRI,632016640,291.00,0.070810128594001
CRI,681080960,291.00,0.0658243390350144
CRI,729512640,291.00,0.0614160319822865
CRI,777281472,291.00,0.0575361737420454
CRI,824377088,291.00,0.0541232059170227
CRI,870799296,291.00,0.0511208714248923
CRI,916551232,291.00,0.0484745125983732
CRI,961637952,291.00,0.0461339334789646
CRI,1006070272,291.00,0.0440566298720579
CRI,1049861952,291.00,0.0422058082927279
CRI,1093028480,291.00,0.0405499349376282
CRI,1135585664,291.00,0.0390621111845402
CRI,1177549568,291.00,0.0377194560308158
CRI,1218937856,291.00,0.0365025405735242
CRI,1259766528,291.00,0.0353948675924087
CRI,1300050304,291.00,0.0343824135828896
CRI,1339806336,291.00,0.0334532332391113
CRI,1379046016,291.00,0.0325971437342698
CRI,1417783808,291.00,0.0318308851499083
CRI,1456033664,291.00,0.0311196624025456
CRI,1493809664,291.00,0.0304559780173186
CRI,1531125632,291.00,0.029834579251542
CRI,1567993728,291.00,0.0292509662325191
CRI,1604426752,291.00,0.0287012150157473
CRI,1640437888,291.00,0.0281819186043197
CRI,1676033792,291.00,0.0276901227641568
CRI,1711226240,291.00,0.0272232462267263
CRI,1746026368,291.00,0.0267790286473391
CRI,1780443776,291.00,0.0263554820328915
CRI,1814487936,291.00,0.025950850843226
CRI,1848170752,291.00,0.025563591174449
CRI,1881498240,291.00,0.0251923273908439
CRI,1084881,291.50,0.0402271792265818
CRI,3281711.25,291.50,0.0497653446229762
CRI,5528979.5,291.50,0.060483326680405
CRI,7838845.5,291.50,0.0711205191961106
CRI,10218035,291.50,0.080883695574574
CRI,12669730,291.50,0.0895226878738775
CRI,15195466,291.50,0.0970899333152531
CRI,17796042,291.50,0.103735353640388
CRI,20471918,291.50,0.109618390753408
CRI,23223338,291.50,0.114874817991328
CRI,26050448,291.50,0.119613860483092
CRI,28953252,291.50,0.123920804173672
CRI,31931542,291.50,0.127860985688066
CRI,34985052,291.50,0.131485600185499
CRI,38113280,291.50,0.134833921805466
CRI,41315588,291.50,0.137936190247601
CRI,44591184,291.50,0.140815956117812
CRI,47938996,291.50,0.143491579729371
CRI,51357848,291.50,0.145977660515051
CRI,54846600,291.50,0.14828553662749
CRI,58403664,291.50,0.15042445067337
CRI,62027484,291.50,0.15240142481332
CRI,65716284,291.50,0.154222259962644
CRI,69468184,291.50,0.155891549669107
CRI,73281176,291.50,0.157413096446568
CRI,77153304,291.50,0.158790244841889
CRI,81082704,291.50,0.160027324724865
CRI,85067096,291.50,0.161125848774368
CRI,89104352,291.50,0.162088259481052
CRI,93192064,291.50,0.162916957702208
CRI,97328208,291.50,0.163614524706368
CRI,101510544,291.50,0.164183625028791
CRI,105736944,291.50,0.164627131371553
CRI,110005240,291.50,0.164947916436731
CRI,114313496,291.50,0.165148714148522
CRI,118659648,291.50,0.165232508231306
CRI,123041800,291.50,0.165202448942914
CRI,127458248,291.50,0.165062116752601
CRI,131907464,291.50,0.164815133762986
CRI,136387920,291.50,0.164465288610138
CRI,140898224,291.50,0.164016633608099
CRI,145437296,291.50,0.163474525582963
CRI,150003904,291.50,0.162951610538364
CRI,154596512,291.50,0.162391503022441
CRI,159214320,291.50,0.16175079331493
CRI,163856512,291.50,0.161033103518449
CRI,168521984,291.50,0.160242055735615
CRI,173210144,291.50,0.159381424724714
CRI,177920560,291.50,0.158454929732876
CRI,182652160,291.50,0.157466331640599
CRI,185025824,291.50,0.156949911400694
CRI,233475216,291.50,0.145530684725337
CRI,283403136,291.50,0.133054761652929
CRI,334292384,291.50,0.121076565440248
CRI,385710208,291.50,0.110119323382118
CRI,437305760,291.50,0.100250453771711
CRI,488822144,291.50,0.0918261786053698
CRI,540051456,291.50,0.0841979402865789
CRI,590851200,291.50,0.0776174333139146
CRI,641118400,291.50,0.0718800158283628
CRI,690773248,291.50,0.0667686322897154
CRI,739775360,291.50,0.0622574283792865
CRI,788093440,291.50,0.0582859732700669
CRI,835718912,291.50,0.0548014029988497
CRI,882654784,291.50,0.0517609288763765
CRI,928898688,291.50,0.0490564221189427
CRI,974460032,291.50,0.0466479181671087
CRI,1019349952,291.50,0.0445083067623919
CRI,1063585088,291.50,0.0426186551327756
CRI,1107178752,291.50,0.0409286493585626
CRI,1150150144,291.50,0.039410683050356
CRI,1192515968,291.50,0.038041288868973
CRI,1234292864,291.50,0.0368005556583562
CRI,1275499520,291.50,0.0356715663951679
CRI,1316150912,291.50,0.034639957569027
CRI,1356261376,291.50,0.033693499379428
CRI,1395846016,291.50,0.0328217626688332
CRI,1434919552,291.50,0.0320161085143322
CRI,1473496704,291.50,0.031292936991667
CRI,1511592192,291.50,0.0306183134402005
CRI,1549220224,291.50,0.029986870625498
CRI,1586393856,291.50,0.0293939941831134
CRI,1623126144,291.50,0.028835690779605
CRI,1659426816,291.50,0.0283084632124453
CRI,1695306112,291.50,0.027809296532233
CRI,1730777728,291.50,0.0273355522245611
CRI,1765852928,291.50,0.0268849179030362
CRI,1800539904,291.50,0.0264553691453617
CRI,1834851200,291.50,0.0260451053085697
CRI,1868791680,291.50,0.025652547794297
CRI,1902374144,291.50,0.0252762949459751
CRI,1105073.75,292.00,0.0410716322063465
CRI,3343068,292.00,0.050906064086309
CRI,5632770,292.00,0.0619243198385355
CRI,7986459,292.00,0.0728459445542562
CRI,10410897,292.00,0.0828667412466899
CRI,12909280,292.00,0.0917348766393822
CRI,15483153,292.00,0.0995049112550994
CRI,18133280,292.00,0.106330486082662
CRI,20860106,292.00,0.112374574923191
CRI,23663874,292.00,0.11777578912131
CRI,26544678,292.00,0.122645740785465
CRI,29502492,292.00,0.127071242417287
CRI,32537094,292.00,0.131119365365251
CRI,35648124,292.00,0.134842428889392
CRI,38835056,292.00,0.138280525918688
CRI,42097208,292.00,0.141464617797737
CRI,45433664,292.00,0.144418740855023
CRI,48843316,292.00,0.147162018682145
CRI,52324924,292.00,0.149708787033909
CRI,55877272,292.00,0.15207109183013
CRI,59498664,292.00,0.154258300577581
CRI,63187520,292.00,0.156277685237072
CRI,66941888,292.00,0.158135157746209
CRI,70759928,292.00,0.159835561452937
CRI,74639488,292.00,0.161382823771206
CRI,78578576,292.00,0.162780885992753
CRI,82575320,292.00,0.164033633898164
CRI,86627272,292.00,0.16514296874437
CRI,90732104,292.00,0.166111555066628
CRI,94887688,292.00,0.166941960255684
CRI,99091768,292.00,0.1676369598691
CRI,103342032,292.00,0.16819942660895
