Mechanism,NOx.Emissions,NOx,Temperature,O3,VOCR,H2O2,OH,HO2,HCHO,RO2NO2,RONO2,HNO3
CB05,1024710272,23.3078356615124,297.00,53.4229278564453,34.2081413269043,0.120062862429826,0.0766344724224127,10.0413444920067,4.2273371470003,0.00154824655700103,0.876456351939225,1.47836187736061
CB05,1035166592,23.5695090111676,297.00,53.1309928894043,34.2988357543945,0.120900914279964,0.0757847018646729,10.0757588036848,4.20215640062338,0.00153471831597363,0.859860294077919,1.47900558467029
CB05,1045622784,23.8311770317523,297.00,52.8411712646484,34.389217376709,0.121733040314709,0.0749461934569998,10.1097472407496,4.17708534428129,0.00152137211249098,0.84360679553086,1.47940815153902
CB05,1056078912,24.0928414996233,297.00,52.5534973144531,34.4792900085449,0.122559074000606,0.074118920094339,10.1433063337542,4.15212886295535,0.00151321490060585,0.827690860294439,1.47957901486251
CB05,1066535296,24.3545024147807,297.00,52.2679977416992,34.5690574645996,0.123378876559777,0.073302827566582,10.1764378174218,4.12729006527002,0.00151159705412407,0.812107048275834,1.47952727846956
CB05,1076991488,24.616163329938,297.00,51.9846992492676,34.6585273742676,0.12419226758098,0.072497848111093,10.2091408243909,4.10257250393897,0.00150971000024286,0.796849808359923,1.47926193516668
CB05,1087447808,24.8778206923816,297.00,51.7036209106445,34.7476997375488,0.124999122164127,0.0717039139652362,10.2414144872998,4.07797928758669,0.00150756523150525,0.781913422898128,1.47879142264884
CB05,1097904000,25.1394780548253,297.00,51.4247817993164,34.8365859985352,0.125799315409125,0.0709209302613215,10.2732605408717,4.0546441759659,0.00150517348151274,0.767292229753025,1.47812395656644
CB05,1108360320,25.4011389699826,297.00,51.1481819152832,34.925178527832,0.126592708538098,0.0701488156841859,10.3046789851069,4.03198363585489,0.00150254537544664,0.752980344742582,1.47726753052524
CB05,1118816384,25.6627963324263,297.00,50.8738327026367,35.0134887695312,0.127379176650955,0.0693874550373487,10.3356724220904,4.00941280176426,0.00149969121322757,0.738971772662467,1.47622980506412
CB05,1129272448,25.9244572475836,297.00,50.6095733642578,35.1015319824219,0.128158650358756,0.0686367466768562,10.3662399844606,3.9869352264077,0.00149662064425488,0.725260629330648,1.47501810765505
CB05,1139728768,26.1861217154546,297.00,50.3487243652344,35.1892929077148,0.128930990883624,0.0678965754062275,10.3963851416644,3.96455401840967,0.00149334331792789,0.711841030565097,1.47363954372537
CB05,1150184960,26.4477861833257,297.00,50.0899887084961,35.2767753601074,0.129696128836621,0.0671668328052454,10.4261096284253,3.94227184230544,0.00148986823312464,0.698707092183781,1.47210099665784
CB05,1160641152,26.7094559802672,297.00,49.8333587646484,35.3639984130859,0.13045396707323,0.0664473833486383,10.4554151794667,3.92009180671948,0.00148620449714337,0.685852818982369,1.47040901676831
CB05,1171097600,26.9711293299224,297.00,49.5788383483887,35.4509506225586,0.131204450082301,0.065738118616189,10.4843035295121,3.89801613209784,0.00148236034992061,0.673272437801131,1.46857004335033
CB05,1181553792,27.2328062322913,297.00,49.326416015625,35.5376510620117,0.131947480719319,0.0650388963063624,10.5127772806468,3.87604748297576,0.0014783443566535,0.660960119969189,1.46659007160821
CB05,1192009856,27.4944902400875,297.00,49.0760841369629,35.6240921020508,0.132683017350921,0.0643495876701504,10.5408399023177,3.85418807979931,0.00147416443201792,0.648910147837967,1.4644753187909
CB05,1202466176,27.7561795769543,297.00,48.8278350830078,35.710277557373,0.133411004465955,0.0643172919979375,10.5684931292482,3.83244058710375,0.00146982686438646,0.637116914781188,1.46223133601353
CB05,1212922240,28.0178724665348,297.00,48.581657409668,35.7962112426758,0.134131372675483,0.0646730255069936,10.5957404308854,3.81080633715669,0.0014653416284191,0.625574703150278,1.46042111737188
CB05,1223378560,28.2795760142562,297.00,48.3375358581543,35.881908416748,0.134844094223929,0.0650320658326757,10.6225835419527,3.7892875504042,0.00146071295250433,0.614278128363566,1.45848311206009
CB05,1233834752,28.5412866674051,297.00,48.095458984375,35.9697380065918,0.13554912747793,0.0653943723174025,10.6490267992587,3.7678860032031,0.00145594961867973,0.60322169481708,1.45641942950192
CB05,1244291072,28.8030044259813,297.00,47.8554077148438,36.0590057373047,0.136246430804121,0.0657599178561195,10.675071937527,3.74660302782104,0.00145105791531791,0.592400128951454,1.45423550979018
CB05,1254747392,29.0647310663417,297.00,47.6173706054688,36.148021697998,0.136935976446928,0.0661286753437726,10.7007224262046,3.72544084470405,0.00144604423921169,0.58180815720732,1.45193612688388
CB05,1265203584,29.3264665884863,297.00,47.3813285827637,36.2367553710938,0.137617736650775,0.0665006176753073,10.7259808673765,3.70440011998596,0.00144091455347301,0.571440561536463,1.44952638780893
CB05,1275659648,29.5882145451287,297.00,47.1472625732422,36.3252296447754,0.138291697537873,0.0669119436507576,10.7508515978516,3.68348285206821,0.00143567503805425,0.561292456957574,1.44701073345743
CB05,1286115840,29.8499713835554,297.00,46.9151611328125,36.4134483337402,0.138957845230436,0.0673395462113223,10.7753363523533,3.66268970708461,0.00143055207436904,0.551358847467043,1.44439393778839
CB05,1296572160,30.1141263037152,297.00,46.685001373291,36.5014038085938,0.139616165850676,0.0677703471682958,10.7994386003285,3.6420222393474,0.00142543865166295,0.541634848083561,1.4416803306716
