Mechanism,NOx.Emissions,Temperature,O3,VOCR,H2O2,OH,HO2,HCHO,RO2NO2,RONO2,HNO3
RADM2,1909253248,296.00,45.3307609558105,25.2619495391846,0.120092699673613,0.0953689167568217,13.6699540576046,5.22518961432183,0.452961640418081,1.37703581870596,2.08535833046142
RADM2,1955349888,296.00,44.8453674316406,25.4660663604736,0.117567622304193,0.0943245996717565,13.6371920700373,5.208524722633,0.44763953654936,1.34834143850071,2.08947126267844
RADM2,2000729344,296.00,44.3648643493652,25.6675662994385,0.115083977070274,0.093281780140942,13.602338005958,5.19167464574366,0.442417436019582,1.32036270805713,2.0925170485242
RADM2,2045408896,296.00,43.8900146484375,25.8663864135742,0.112644844840748,0.0922442122144006,13.5655167654569,5.17469622707267,0.437300140543329,1.29311350516303,2.09460937483641
RADM2,2089411328,296.00,43.4616012573242,26.0625457763672,0.110758055504867,0.0912148638955793,13.5268402381983,5.15763476371944,0.432289759544346,1.26659371879612,2.09584838373189
RADM2,2132756096,296.00,43.056079864502,26.2560558319092,0.109039742512973,0.0904990126349321,13.4864116402289,5.14052667099918,0.427387264467782,1.24079801988586,2.09632400327564
RADM2,2175464704,296.00,42.6543617248535,26.4469623565674,0.10733202521207,0.0894829051351423,13.4443237792548,5.1234043674242,0.42259282184709,1.21621446247389,2.09611572543622
RADM2,2217555968,296.00,42.2568550109863,26.6352825164795,0.105637151803784,0.0886454402720602,13.4006330337888,5.1072097662086,0.417906015348635,1.19401333265046,2.09644257509467
RADM2,2259049216,296.00,41.8649559020996,26.8210830688477,0.103956891706058,0.0878105978229828,13.3554452219631,5.09204545195985,0.413325068615578,1.172333785604,2.09677875062653
RADM2,2299964160,296.00,41.5278358459473,27.0044250488281,0.102292556369843,0.0869802615891847,13.3087915688002,5.07683495243327,0.408848371824533,1.15117260168773,2.0965431613007
RADM2,2340312576,296.00,41.1932411193848,27.1853160858154,0.100647004619425,0.0861560646501884,13.2607804945173,5.06160091617858,0.404474564952295,1.13052567307648,2.09578954191159
RADM2,2380100608,296.00,40.8614463806152,27.3638153076172,0.0990217491336765,0.0853393080486008,13.2114727144361,5.04636421538862,0.40020164959742,1.11038578332057,2.09456718636147
RADM2,2419359232,296.00,40.5326919555664,27.5399646759033,0.0974181013635445,0.0845310217764857,13.1609298112401,5.03114128136417,0.39602746082501,1.09074449472502,2.09291983743753
RADM2,2458093824,296.00,40.2071685791016,27.7138061523438,0.095837157654266,0.0837320664193175,13.1092046939951,5.01594676904915,0.391949611655562,1.0715918152826,2.09088768521326
RADM2,1748259.75,296.50,40,27.8820610046387,0.103434066867081,0.0438225132993585,9.09173864666046,1.0888999701919,0.00722164255478885,0.00478060126207769,0.000289036183225358
RADM2,5315849,296.50,40,27.8462047576904,0.200197330935126,0.0480616590904821,12.8199378196525,1.19550191968187,0.017009617672703,0.0171304585100396,0.00106387229754923
RADM2,8995807,296.50,40,27.7884712219238,0.272501021747473,0.0531625999190648,14.9989673459139,1.30609512094537,0.0257237686013267,0.0302558984810464,0.00208704299502205
RADM2,12800450,296.50,40,27.7192916870117,0.323803511781406,0.058741585814287,16.3521349239026,1.41097189487738,0.0343693233595399,0.0442814465650976,0.00336031744964382
RADM2,16734263,296.50,40,27.643913269043,0.361751989474968,0.0646006617882437,17.2750841409552,1.51458223740519,0.0431182381466222,0.0595111737666798,0.00488909607243571
RADM2,20798458,296.50,40,27.568172454834,0.390996846011404,0.0706135792742126,17.950918529408,1.61592861314119,0.0520132929782147,0.0762234719786647,0.00667751184207921
RADM2,24993042,296.50,40,27.5038871765137,0.414347472998955,0.076718599734734,18.4714864931435,1.7132133489639,0.061062890854835,0.094397788197309,0.00872832708886939
RADM2,29317366,296.50,40,27.438304901123,0.433625968465634,0.0828741440164933,18.8872598116951,1.81143378075177,0.0702630939541926,0.11401758703844,0.0110430761757208
RADM2,33770488,296.50,40,27.3719215393066,0.449636550214905,0.0890508912269883,19.2281589955767,1.90641902264588,0.0796046978335241,0.13507103768795,0.0136225067684514
RADM2,38350976,296.50,40,27.3050651550293,0.463087151958419,0.0952272115328778,19.5130248764608,1.99852023818892,0.0890759063731927,0.157530793964966,0.016466779328983
RADM2,43056948,296.50,40,27.2379665374756,0.474469352695905,0.101386692823776,19.7543092994579,2.08798978107438,0.0986634107746909,0.181358039696988,0.0195757420690112
RADM2,47885984,296.50,40.2662239074707,27.1708030700684,0.484135898037863,0.10751624335845,19.9605713901985,2.17501261445818,0.108352861405425,0.206504535693597,0.0229487782943405
RADM2,52835364,296.50,40.6352882385254,27.103687286377,0.492347163039142,0.113603625204878,20.1378982933598,2.25972529577234,0.1181292286212,0.232914382225502,0.0265833622475897
RADM2,57902008,296.50,41.001537322998,27.0367164611816,0.499300600864672,0.119635340046012,20.2907465135516,2.34223507256104,0.127977323183259,0.260526156203866,0.0304727493238843
RADM2,63082472,296.50,41.364860534668,26.9699783325195,0.505149366780699,0.125597327134928,20.422462332359,2.42262676586336,0.137881997486211,0.28927402140333,0.0346059396416631
RADM2,68373072,296.50,41.7251358032227,26.9035224914551,0.510015196741875,0.131510091445214,20.5356114058031,2.50097142995287,0.147828041474618,0.319088311329097,0.0389710728965209
RADM2,73769808,296.50,42.0822410583496,26.8400573730469,0.513996623041635,0.137352382614288,20.632199074222,2.57732679642686,0.157800217337467,0.349895751261542,0.0435574250279291
RADM2,79268568,296.50,42.493595123291,26.7879333496094,0.517175136049985,0.143100321089301,20.7138282221075,2.65174260327683,0.167783370530472,0.381620623990386,0.048354438508813
RADM2,84865072,296.50,42.9582214355469,26.7360153198242,0.519719656200124,0.148746317455047,20.7817929531728,2.72426436964679,0.177762721209618,0.414185657993116,0.0533505392641409
RADM2,90554920,296.50,43.4232139587402,26.6843318939209,0.522003162917173,0.154282755191262,20.8371635918025,2.79493272969944,0.187723697697706,0.44751216621286,0.059260520102189
RADM2,96333696,296.50,43.9038543701172,26.632905960083,0.523682652797675,0.159703169742495,20.8808317858633,2.86378587510683,0.197654573264039,0.481520934236812,0.0657775500734203
RADM2,102196984,296.50,44.3790550231934,26.5817489624023,0.524801035961531,0.165005216521547,20.9135521400672,2.93086022118416,0.207601422164139,0.516132747652165,0.0726809723516908
RADM2,108140496,296.50,44.8485908508301,26.5308876037598,0.52539655959194,0.170193015496672,20.9359734409942,2.99619062893441,0.217500489840816,0.551269085935502,0.0799736457612887
RADM2,114160040,296.50,45.3338432312012,26.4803218841553,0.525503585091514,0.175274942129655,20.9486646779444,3.05981195936056,0.227339286285044,0.586851234274377,0.0876573674757353
RADM2,120251608,296.50,45.8127479553223,26.4300727844238,0.525153254216093,0.180258138602306,20.9521219818321,3.12175796324254,0.237106001499399,0.622802420746638,0.0957333518014636
RADM2,126411416,296.50,46.2849922180176,26.3801460266113,0.524373988675109,0.185146087914104,20.9467877071434,3.1820615031819,0.246789505498057,0.659047483253516,0.104202098338835
RADM2,132635888,296.50,46.7503395080566,26.3305511474609,0.52319237831,0.189939670979314,20.9330556361076,3.24075655200318,0.25637897360653,0.69551275849733,0.113063142181957
RADM2,138921856,296.50,47.2085571289062,26.2812995910645,0.521633070071914,0.194638305039269,20.911288325931,3.29787686048633,0.265864247284142,0.732126026470326,0.122315213513247
RADM2,145266064,296.50,47.6696586608887,26.2323894500732,0.52026366548219,0.199240526421035,20.8818049657333,3.3534564014559,0.275235750857306,0.768817620677709,0.131956237603426
RADM2,151665488,296.50,48.1299438476562,26.183837890625,0.518704024177197,0.20374477658399,20.844891784888,3.40753048000408,0.284484047430311,0.805518374225045,0.141982564594301
RADM2,158117648,296.50,48.5822257995605,26.1356468200684,0.516839182562734,0.208149727380473,20.800697969614,3.46013151464319,0.293601087886231,0.842164227243813,0.152391113616979
RADM2,164620144,296.50,49.0262908935547,26.0878143310547,0.514686626651439,0.212454172635566,20.7605738156147,3.51129303410858,0.302579239441769,0.878693062755787,0.163177762968481
RADM2,171170752,296.50,49.4619407653809,26.040355682373,0.512263009788683,0.216657028147098,20.7198893459326,3.56105012144781,0.311411368913994,0.915119369171435,0.174337419500681
RADM2,177767120,296.50,49.8889541625977,25.9932708740234,0.509584818786379,0.220757345238166,20.6734542679277,3.60943186450413,0.320090370875548,0.951841716556601,0.185863768820127
RADM2,184407584,296.50,50.3071784973145,25.9495124816895,0.506666875121908,0.224754351414724,20.6214663400761,3.65647756517262,0.32861105503379,0.988325865591833,0.197751315322847
RADM2,191090192,296.50,50.7164344787598,25.9129333496094,0.503524055783799,0.228647314840305,20.5641250555777,3.70221875378718,0.336967870273597,1.02451813699389,0.209993147870513
RADM2,197813040,296.50,51.1165428161621,25.8765907287598,0.500170627137919,0.232435625651187,20.5016194992913,3.74668918112775,0.345155903858085,1.06036801561515,0.222581494901952
RADM2,204574176,296.50,51.5089454650879,25.8404769897461,0.49717702177432,0.236118768851337,20.4341179393941,3.78992393024191,0.353170659384006,1.09582698470945,0.235507058299333
RADM2,211372224,296.50,51.9033355712891,25.8046016693115,0.494196794598167,0.239696256549779,20.361809460745,3.83195342124054,0.361008806182284,1.13085174557881,0.248762843657602
RADM2,218205424,296.50,52.2880783081055,25.7689628601074,0.491041596273334,0.243167736380806,20.3007281124323,3.87280962854675,0.368666847050392,1.16539888850298,0.262338761825021
RADM2,225072288,296.50,52.6630630493164,25.7335548400879,0.487722029429705,0.246532937293875,20.2386041953106,3.91252408249443,0.376141978675193,1.19942877851997,0.276224987327822
RADM2,231970880,296.50,53.0281677246094,25.6983909606934,0.484248308119106,0.249791534028335,20.1725580684098,3.95112831341748,0.383431814077184,1.23290377906926,0.290410778758243
RADM2,238900160,296.50,53.38330078125,25.6634731292725,0.480630479859911,0.25294330974375,20.1027163665435,3.99043997845183,0.390534465877224,1.26578980630399,0.304885561241974
RADM2,245858816,296.50,53.7283973693848,25.628791809082,0.476878092570132,0.255988074704741,20.0292057245255,4.02973343582858,0.397448962630165,1.29805644011327,0.319640258705789
RADM2,252845200,296.50,54.0633583068848,25.5943622589111,0.473000527634326,0.258925693386036,19.9521493077226,4.06803968289182,0.404222738614735,1.32967226118552,0.334740679619472
RADM2,259857984,296.50,54.3881225585938,25.5601711273193,0.469006944392447,0.261756084472473,19.8716650773312,4.10538092410206,0.411005202094472,1.36060995803433,0.350145856753414
RADM2,266895680,296.50,54.7026443481445,25.5262317657471,0.464905974828511,0.26447924796405,19.7959565406691,4.1417793639198,0.417604811842054,1.39084499473086,0.365803082269522
RADM2,273957504,296.50,55.0068855285645,25.4925422668457,0.460706195415383,0.267095102545606,19.7292893827639,4.17725720680551,0.424020984990392,1.4203552778369,0.381700060447798
RADM2,281041568,296.50,55.3008193969727,25.459098815918,0.457094140315917,0.269603783742411,19.6598275853388,4.21183621313048,0.430253527250457,1.44912049027113,0.397823246567341
RADM2,288147328,296.50,55.5844383239746,25.4259128570557,0.45345682764264,0.272005345764575,19.5876596192912,4.24553681099837,0.436302632911278,1.47712375664355,0.414160067352398
RADM2,291708064,296.50,55.7223815917969,25.4094066619873,0.451605308704472,0.273165984190221,19.5505851091626,4.26206403503215,0.439258601714343,1.49083489997537,0.422404861089021
RADM2,363785056,296.50,58.0345077514648,25.0927085876465,0.411185530069247,0.290820942631595,18.8174094362115,4.55141568878048,0.488992069058725,1.73012226767355,0.595127835900655
RADM2,436891648,296.50,59.4345703125,24.8155078887939,0.371850411573504,0.299358058957963,18.1483005706751,4.77420147859675,0.524792931333451,1.89662596739026,0.773407726750719
RADM2,510291168,296.50,60.153148651123,24.5991878509521,0.335720562461006,0.299828548490713,17.5658463469341,4.94497243153091,0.547980549825411,2.00649674653164,0.945513889405447
RADM2,583403200,296.50,60.3224830627441,24.3982315063477,0.306206643374551,0.293183608900821,17.064209420492,5.07492092793882,0.564007007763934,2.0653714294383,1.10367770478348
RADM2,655784640,296.50,60.1079521179199,24.2124977111816,0.281982437400075,0.283092830861281,16.6284208624745,5.18370368851606,0.572257685682587,2.09656514371659,1.248094516626
RADM2,727119872,296.50,59.6554145812988,24.0417442321777,0.261609844898203,0.269116299340608,16.2417804899784,5.27024912599927,0.577299597015468,2.09931649841621,1.37556144252926
RADM2,797197440,296.50,59.0743026733398,23.8855781555176,0.244519904324392,0.254782225048503,15.9315893810685,5.33513988543177,0.577759895481478,2.08979655802466,1.48566181579213
RADM2,865888448,296.50,58.3976631164551,23.743522644043,0.230292881986394,0.239171827958948,15.6741841728092,5.38276667683135,0.576721170819638,2.06245553968643,1.57977797510256
RADM2,933135040,296.50,57.6568298339844,23.615062713623,0.217178122707828,0.224040377179088,15.4326256635029,5.41665645670264,0.57371407624629,2.03570738044334,1.6616359399535
RADM2,998924352,296.50,56.9197959899902,23.4996528625488,0.206714284578524,0.209902624795366,15.2635595135342,5.4396163129411,0.568807834167018,1.99910532572289,1.73445480200485
RADM2,1063266944,296.50,56.1649398803711,23.3966808319092,0.196728869306106,0.195847461512133,15.0891729666647,5.45387779382622,0.563524393815129,1.95616056686276,1.79643511177829
RADM2,1126194304,296.50,55.4117240905762,23.305513381958,0.188235663167724,0.182873776343427,14.9469568666571,5.46119283129087,0.557998258710057,1.9185388833165,1.84903481414977
RADM2,1187751808,296.50,54.6464691162109,23.2255229949951,0.180703535468396,0.171474434044333,14.8367793745274,5.46295586545398,0.551665657599898,1.87717130728515,1.89355331414731
RADM2,1247988480,296.50,53.9299697875977,23.1560401916504,0.173364655964292,0.160957781391441,14.7195537009148,5.46027756342937,0.544786216138959,1.83348713989062,1.93112148494379
RADM2,1306957952,296.50,53.1866798400879,23.0964527130127,0.167276095752733,0.151331556877757,14.595956387975,5.45403766594177,0.537553168644678,1.7885365410919,1.96638394456272
RADM2,1364717824,296.50,52.4270782470703,23.04612159729,0.161785473906662,0.142557908294934,14.4808540158969,5.44493561349668,0.530569088663668,1.74849690282031,1.99696104097313
RADM2,1421310976,296.50,51.7580947875977,23.1137027740479,0.156408205831404,0.134576499792073,14.4198602711199,5.43353539939062,0.524045251637517,1.70932368259713,2.02289407447154
RADM2,1476797312,296.50,51.0787467956543,23.3399276733398,0.151165177597612,0.127317007305762,14.3539277686067,5.42028333327949,0.517382914289044,1.66989444494448,2.04479677634595
RADM2,1531208960,296.50,50.3948783874512,23.5652866363525,0.147137316219847,0.120708090333051,14.283785959579,5.40555422645639,0.510659903252275,1.6306086481066,2.0631849562136
RADM2,1584591360,296.50,49.7106971740723,23.7893028259277,0.143255532436548,0.114682447024082,14.2097956665199,5.38964561869193,0.503931896211895,1.59174118330441,2.07851069689013
RADM2,1636987392,296.50,49.0296363830566,24.0115966796875,0.139436490131928,0.10925133275266,14.1322474556116,5.37280087087311,0.497241581243202,1.55349733077514,2.09116279847876
RADM2,1688432128,296.50,48.3974342346191,24.231861114502,0.135690472746752,0.104112363532877,14.0544763327366,5.3558397716813,0.490621265836211,1.51754231403345,2.1021653306974
RADM2,1738961792,296.50,47.8061904907227,24.4498825073242,0.132025737564767,0.101307281790905,13.9733164275513,5.34119903861097,0.484094653252498,1.48505363561924,2.11339901134977
RADM2,1788608768,296.50,47.2190055847168,24.6654987335205,0.129254343339547,0.0999890342506977,13.8874415439583,5.32588595447692,0.477679118482399,1.45310596888493,2.12267692312196
RADM2,1837409024,296.50,46.6374664306641,24.8785781860352,0.126591834237466,0.0986894146590665,13.7982854309104,5.31003285786369,0.471387429090697,1.42178158135664,2.13022399719875
RADM2,1885393920,296.50,46.062671661377,25.0890617370605,0.12395848236757,0.0976348179821535,13.7654523196806,5.29374588609244,0.465288418904919,1.39113243147193,2.13623674305552
RADM2,1932591104,296.50,45.517276763916,25.2968902587891,0.121359478022498,0.0965811970871956,13.7344710257614,5.27711963016486,0.459739746272447,1.36120281712948,2.14088835548409
RADM2,1979026816,296.50,45.0240592956543,25.5020008087158,0.118799234338773,0.0955194040183627,13.7012441323026,5.26023402613873,0.454290882689889,1.33202382457398,2.14432938072662
RADM2,2024725504,296.50,44.5359649658203,25.7044010162354,0.116281477502422,0.0944591017275169,13.6659112845439,5.24315080241422,0.448946213538193,1.303603003322,2.14669171327841
RADM2,2069711744,296.50,44.0536766052246,25.9040832519531,0.113809302260126,0.0934039968308355,13.6285982499373,5.22592680241019,0.443709735620246,1.2759479028901,2.14809370291391
RADM2,2114008064,296.50,43.6116485595703,26.1010627746582,0.111935273550134,0.0923571318706649,13.5894169181472,5.20860776731524,0.438583308559615,1.2490548595423,2.148638822419
RADM2,2157637120,296.50,43.1999931335449,26.2953548431396,0.110191231139645,0.0913956478315776,13.5484705052202,5.19123233289065,0.433568042579324,1.22389987033955,2.14841922030473
RADM2,2200619520,296.50,42.7922401428223,26.4869956970215,0.108458270142719,0.0905311795581371,13.5058518188624,5.17383424991635,0.428663937679374,1.20083420984685,2.1475159428519
RADM2,2242974208,296.50,42.3888130187988,26.6760196685791,0.106738652638771,0.0896804061133877,13.4616224417572,5.15644194010179,0.423870605281707,1.17831921997436,2.14744821924739
RADM2,2284723200,296.50,41.9899368286133,26.8625087738037,0.105033565178658,0.0888322212013251,13.4158656406314,5.13907716381823,0.419185797184696,1.15634801733933,2.14716822100058
RADM2,2325883904,296.50,41.6430435180664,27.0464859008789,0.103345498825291,0.0879886441484956,13.3686447328918,5.12364506377594,0.414608458676469,1.13491838149571,2.1463169019853
RADM2,2366468352,296.50,41.303653717041,27.2279853820801,0.10167679892481,0.0871512877056307,13.3200542609679,5.10818320975659,0.410136896666913,1.11402376212766,2.14494977335278
RADM2,2406490624,296.50,40.9671440124512,27.407054901123,0.100028957339404,0.0863214529153375,13.2701566749049,5.09271336213146,0.405769001732281,1.09365572154019,2.14311657309452
RADM2,2445969664,296.50,40.6337509155273,27.5837478637695,0.0984032785811273,0.0855002172035248,13.2190126900245,5.07725195220132,0.401502470159798,1.07380448977068,2.14086237626532
RADM2,2484911616,296.50,40.3036689758301,27.7581024169922,0.0968008659341102,0.0846884276031398,13.1666752153925,5.06181541126693,0.39733491496996,1.0544594086781,2.13822803907249
RADM2,1774823.125,297.00,40,27.8455295562744,0.104939980316576,0.0449703954088186,9.14692453723998,1.09654230140421,0.00744998941010211,0.00466761742104471,0.000302217642187894
RADM2,5397755,297.00,40,27.8097152709961,0.20380452880886,0.0493059335493398,12.9168837084692,1.20462850805581,0.0175220150888666,0.0168684267942698,0.00111371220405665
RADM2,9136039,297.00,40,27.7518272399902,0.277487172128943,0.0545355319063467,15.1143767640471,1.31671573644354,0.0264717640169332,0.029897112563404,0.00218608334559556
RADM2,13001824,297.00,40,27.6824073791504,0.329707455781758,0.0602506529368517,16.4773299171639,1.42295297766992,0.035344661225567,0.0438694185145305,0.00352087716620764
RADM2,16999446,297.00,40,27.6067352294922,0.368317182308786,0.066263787263255,17.4066091401803,1.52851409307431,0.044320484782201,0.0590685902968069,0.00512364413049471
RADM2,21130016,297.00,40,27.5321102142334,0.398068189522149,0.072434239324886,18.0870821792078,1.63115787543688,0.0534442282096315,0.0756745568986084,0.00699861045852512
RADM2,25393410,297.00,40,27.4676189422607,0.421733731270635,0.0786982851390568,18.6113260219889,1.7303408705871,0.0627248183948659,0.0938315120047051,0.00914856818773346
RADM2,29788916,297.00,40,27.4018211364746,0.441326808431342,0.0850132003639079,19.0301541885818,1.82981019225537,0.0721582099627582,0.113446751992541,0.0115750794366098
RADM2,34315480,297.00,40,27.3352165222168,0.457615140225798,0.0913490406906879,19.3736693354651,1.92598581527648,0.0817347994841455,0.13450666969117,0.0142789703672097
RADM2,38971572,297.00,40,27.2681503295898,0.471301664362045,0.0976838713541948,19.6608163777201,2.01922367715213,0.0914422565445605,0.156982218890711,0.0172605645054613
RADM2,43755184,297.00,40,27.2008457183838,0.482885897934437,0.104001144718771,19.9041130799493,2.10977924020028,0.101266703356195,0.180832807061826,0.0205199156277924
RADM2,48663812,297.00,40.3506507873535,27.1334743499756,0.492726304202051,0.110287342138578,20.1121636705937,2.1978396880229,0.111193221297157,0.206008626824072,0.0240563177017483
RADM2,53694568,297.00,40.7277984619141,27.0661582946777,0.501087393800503,0.116528992401624,20.2910847846294,2.28354335440883,0.121206059078283,0.232451863313443,0.0278661798497337
RADM2,58844220,297.00,41.1021347045898,26.9990043640137,0.508169839541495,0.122710964111337,20.4453554780715,2.36699926325912,0.131289576432714,0.260099802806835,0.0319407729432175
RADM2,64109288,297.00,41.4735374450684,26.932071685791,0.514129294693078,0.128818640867182,20.5783376450164,2.44829445605887,0.141428146971379,0.288885304566833,0.0362677804455203
RADM2,69485864,297.00,41.8418922424316,26.8654441833496,0.519089438100195,0.134857037104204,20.6926108192729,2.5275006532155,0.151606074916266,0.318737425342164,0.04083517898823
RADM2,74970000,297.00,42.2070732116699,26.803955078125,0.523150633924274,0.140835314330762,20.7901959536905,2.60467780677232,0.161807595100427,0.3495816414123,0.0456320051189785
RADM2,80557304,297.00,42.6677551269531,26.7517051696777,0.5263956492918,0.146714766529298,20.8727028716549,2.67987765312228,0.172017150523729,0.381341097588361,0.0506468027239304
RADM2,86243344,297.00,43.1428375244141,26.6996803283691,0.528894372742172,0.152486909817812,20.94143608522,2.75314682163241,0.182219447864007,0.41393741212481,0.0558666446437428
RADM2,92023616,297.00,43.6269989013672,26.6478862762451,0.531140909032501,0.158143436497157,20.9974728576645,2.82452794486687,0.19239962401052,0.447291065297506,0.0618537859820023
RADM2,97893720,297.00,44.1183929443359,26.5963554382324,0.532856536672455,0.16367850542813,21.0417117757489,2.89406099085454,0.202543176675007,0.481322148804253,0.0686524656567933
RADM2,103849024,297.00,44.6042900085449,26.5451011657715,0.534002064789263,0.169092672264344,21.0749161178025,2.96178348513365,0.212659265197424,0.51595128169879,0.075853087699862
RADM2,109885256,297.00,45.0915222167969,26.4941368103027,0.534616406699939,0.174393987206929,21.0977416092994,3.02773250915322,0.222765944579706,0.551099665901944,0.0834584831799212
RADM2,115998216,297.00,45.5876388549805,26.4434852600098,0.534734534429759,0.179591923472368,21.1107572395397,3.09194381209466,0.232808272659923,0.586689030690479,0.091470525598325
RADM2,122183952,297.00,46.0772552490234,26.3931503295898,0.534388144846076,0.184692173122065,21.1144678130548,3.15445314313934,0.242774272907198,0.622642326586487,0.0998903182392041
RADM2,128438528,297.00,46.5601196289062,26.3431453704834,0.533606270280984,0.18969651153708,21.1093208885016,3.21529558533484,0.252652593291103,0.658884224957745,0.108718110902739
RADM2,134758592,297.00,47.0359916687012,26.2934741973877,0.532416000176283,0.194604627009286,21.095717187003,3.27450599968415,0.262432409137148,0.695341062506571,0.117953341538524
RADM2,141140512,297.00,47.5046157836914,26.2441539764404,0.530842703128087,0.199415232048604,21.0740296741063,3.33212146763628,0.272103173326599,0.731939953091398,0.127594046439583
RADM2,147581360,297.00,47.9807548522949,26.195182800293,0.529226940049199,0.204126578379031,21.0445844778251,3.3881761840604,0.28165536569702,0.768611729817792,0.137638081487701
RADM2,154078400,297.00,48.4513473510742,26.1465721130371,0.527647481263216,0.208736971934673,21.0076695622563,3.44270523200407,0.291080215486517,0.805289945837728,0.148082671125316
RADM2,160629152,297.00,48.9138259887695,26.0983276367188,0.525758270253363,0.213244989700177,20.963496563664,3.49574391655949,0.300369368266828,0.841940850371259,0.158923985082993
RADM2,167231152,297.00,49.367977142334,26.0504474639893,0.523577181610335,0.217649371290519,20.9176027193836,3.54732732077423,0.309515163499086,0.878982386876004,0.170157513079694
RADM2,173881952,297.00,49.813591003418,26.0029449462891,0.521121257257562,0.221949032503527,20.8767621245887,3.59749141587429,0.318510412489204,0.915893916264565,0.181777926044902
RADM2,180579520,297.00,50.2504348754883,25.9558200836182,0.518407206051563,0.226143024662298,20.8301362270014,3.64626662197054,0.327348093076552,0.952615208937857,0.19377854876268
RADM2,187321760,297.00,50.6783714294434,25.9144630432129,0.515450016003172,0.230230548167731,20.7779227850979,3.69369534958253,0.336023153746368,0.989094695036385,0.206153580317725
RADM2,194106992,297.00,51.0971908569336,25.8778591156006,0.512265063701278,0.234210844078306,20.7203195573546,3.73981112744559,0.344529765827772,1.02527786260964,0.218894957715321
RADM2,200933104,297.00,51.5067481994629,25.8414897918701,0.508866615511749,0.238083343187881,20.6575277716947,3.78464504180442,0.352863543939819,1.06111563979994,0.231995755939352
RADM2,207798816,297.00,51.9090957641602,25.8053531646729,0.505577191223239,0.24184750339537,20.5897278393596,3.828231953662,0.361020241479437,1.09656073110642,0.24544721810571
RADM2,214701936,297.00,52.312671661377,25.7694549560547,0.502552888193009,0.245502891019905,20.517096702144,3.87060561379826,0.368996388999676,1.13156917169732,0.259241184075165
RADM2,221641152,297.00,52.7064666748047,25.7337951660156,0.499351338056897,0.249049072380617,20.4493488115132,3.91179888481474,0.37678860032031,1.16609777389698,0.273367245506861
RADM2,228614240,297.00,53.0903625488281,25.6983737945557,0.49598319895594,0.252485776426961,20.3868588677381,3.95184418522376,0.384393988861476,1.20010656967651,0.287814716504187
RADM2,235620208,297.00,53.464241027832,25.6631965637207,0.492458962497722,0.255812705003342,20.3204241627786,3.99077348944843,0.391810389688274,1.23355892167609,0.302573133215134
RADM2,242657136,297.00,53.8280067443848,25.6282653808594,0.488788731711765,0.259029587059215,20.2501782703424,4.02967881285576,0.399036054199442,1.26642041298197,0.317631504431759
RADM2,249724400,297.00,54.1815948486328,25.593578338623,0.484982276560686,0.2621362328592,20.1762460905197,4.06927558316283,0.406070066460984,1.29866084552788,0.332980448769504
RADM2,256819504,297.00,54.5248947143555,25.5591468811035,0.481049089451346,0.265132506878027,20.0987525234009,4.10787892590747,0.412910733382787,1.330248355913,0.348605311284444
RADM2,263941760,297.00,54.8578453063965,25.5249557495117,0.47699838523485,0.26801838201064,20.0178189996292,4.14551148963938,0.419798945605621,1.36115629878475,0.364595464930062
RADM2,271089568,297.00,55.1804008483887,25.4910182952881,0.472838990184243,0.270793722731769,19.9350553425903,4.18219592290825,0.426512047901895,1.39135980514737,0.380876913341766
RADM2,278261600,297.00,55.4925155639648,25.4573287963867,0.468579564039118,0.273458610356575,19.8679406260283,4.21795443017459,0.433038466196578,1.42083644849578,0.3974065798662
RADM2,285456416,297.00,55.7941551208496,25.4238929748535,0.464656257914697,0.276013099095168,19.7980208616055,4.25280965998809,0.439378089467368,1.44956624481551,0.414170892026888
RADM2,292673408,297.00,56.0853385925293,25.3907146453857,0.460964433290911,0.278457216052602,19.725379316049,4.28678248454162,0.445531500581353,1.47753276280582,0.431158997393766
RADM2,296289984,297.00,56.226993560791,25.3742218017578,0.459085297555006,0.279637939323493,19.6880671488042,4.30344471169519,0.448538373110097,1.49122447723471,0.43973233387895
RADM2,369497056,297.00,58.5986442565918,25.0577774047852,0.418071577357182,0.297529118313197,18.9435481190436,4.59536897423618,0.499137176035447,1.73147052251466,0.619329310058703
RADM2,443745888,297.00,60.035831451416,24.7830028533936,0.377895603698164,0.306081440575035,18.263519169226,4.82058926110085,0.535458788419874,1.89703008857123,0.80469669816452
RADM2,518283072,297.00,60.7792015075684,24.5670471191406,0.340970335299673,0.306330156553403,17.6709914062601,4.99372188045299,0.55904481044422,2.00701100183664,0.983563341883098
RADM2,592511616,297.00,60.9447708129883,24.3665790557861,0.310796471891805,0.299396277084543,17.1602593246334,5.12591213919222,0.575162140137309,2.06569761296294,1.14773401893586
RADM2,665974656,297.00,60.7120895385742,24.1814479827881,0.28602883950235,0.288860054582438,16.7164025677291,5.23343635094875,0.583308568113949,2.09476547219367,1.29688848549137
RADM2,738347840,297.00,60.2521133422852,24.011381149292,0.265207134031442,0.274449733772553,16.3227816679656,5.32162403032999,0.58837251737387,2.09728923117325,1.42861822371998
RADM2,809412992,297.00,59.6399002075195,23.8559875488281,0.247866477343095,0.259686206999926,16.0099954127357,5.38799271865287,0.588757986808019,2.08552042302301,1.5420664745136
RADM2,879038848,297.00,58.9284210205078,23.714771270752,0.233315006203938,0.243576534809942,15.7478266538114,5.43691847099126,0.587410453611881,2.05837391575869,1.63871705094465
