Mechanism,NOx.Emissions,Temperature,HCHO
MOZART,344805664,313.00,4.37493730132132
MOZART,364975424,313.00,4.48070380798526
MOZART,390470592,313.00,4.60601778939917
MOZART,494700416,313.00,5.03315700228768
MOZART,600546560,313.00,5.37715605375411
MOZART,705840000,313.00,5.63409408016469
MOZART,808972800,313.00,5.84094239641786
MOZART,908894656,313.00,5.98901639392579
MOZART,1005012992,313.00,6.10710904069833
MOZART,1097073920,313.00,6.17628082011379
MOZART,1185044736,313.00,6.24027096662871
MOZART,1269031040,313.00,6.26909990586455
MOZART,1349209600,313.00,6.26884899546098
MOZART,1425805312,313.00,6.26186524854688
MOZART,1499047936,313.00,6.24668450299737
MOZART,1569193088,313.00,6.21443740911332
MOZART,1636475392,313.00,6.16867223968143
MOZART,1701121536,313.00,6.11241457448841
MOZART,1763342336,313.00,6.04819749838725
MOZART,1823324672,313.00,5.9781060102182
MOZART,1881241472,313.00,5.90818638457336
MOZART,1937260160,313.00,5.84679415993605
MOZART,1991514752,313.00,5.7820543908349
MOZART,2044118272,313.00,5.714936524015
MOZART,2095198208,313.00,5.64630919797082
MOZART,2144847360,313.00,5.57678436763354
MOZART,2193152768,313.00,5.50689271960891
MOZART,2240215296,313.00,5.43707523448234
MOZART,2286112000,313.00,5.36768185455117
MOZART,2330907904,313.00,5.29894395029373
MOZART,2374675712,313.00,5.23107468453077
MOZART,2417472000,313.00,5.16425524565989
MOZART,2459365376,313.00,5.09861974862247
MOZART,2500399104,313.00,5.03422770137263
MOZART,2540619520,313.00,4.97113239461555
MOZART,2580068864,313.00,4.91340124142425
MOZART,2618793472,313.00,4.85793449911398
MOZART,2656833024,313.00,4.80339856778755
MOZART,2694218752,313.00,4.74983208320623
MOZART,2730990080,313.00,4.69727634566652
MOZART,2767164928,313.00,4.64575888869945
MOZART,2802868224,313.00,4.59542670583346
MOZART,2838007296,313.00,4.5460604169989
MOZART,2269789,313.00,0.935588162498391
MOZART,1016094.625,288.00,0.528515897713078
MOZART,5069553.5,288.00,0.534089050763242
MOZART,11244357,288.00,0.558773693981607
MOZART,15503982,288.00,0.588524728950546
MOZART,22173252,288.00,0.668453015162385
MOZART,26823222,288.00,0.731546212495715
MOZART,34120784,288.00,0.832790392202298
MOZART,39207320,288.00,0.903761065984554
MOZART,47175592,288.00,1.01280028808048
MOZART,52715288,288.00,1.08626496686526
MOZART,61366292,288.00,1.19669829601321
MOZART,67360128,288.00,1.26997989902122
MOZART,76685472,288.00,1.37860400872825
MOZART,83120320,288.00,1.44975620397503
MOZART,93088056,288.00,1.55393420353533
MOZART,99934640,288.00,1.62134061731933
MOZART,110488480,288.00,1.72139236198632
MOZART,117701488,288.00,1.78637049597086
MOZART,128763896,288.00,1.8802526202677
MOZART,136287520,288.00,1.94026550381921
MOZART,145844672,288.00,2.01224104046105
MOZART,185549616,288.00,2.2742092653516
MOZART,227267824,288.00,2.49242892991219
MOZART,270402432,288.00,2.68010014181641
MOZART,314249952,288.00,2.82737366852359
MOZART,358261792,288.00,2.95959767804277
MOZART,402061216,288.00,3.0596696287688
MOZART,445394240,288.00,3.14358206132681
MOZART,488093376,288.00,3.21394777458295
MOZART,530055520,288.00,3.2633813429328
MOZART,571227840,288.00,3.29569682655517
MOZART,611585600,288.00,3.32695493376889
MOZART,651124032,288.00,3.34967320547719
MOZART,689851520,288.00,3.36181327220686
MOZART,727786944,288.00,3.36540684209297
MOZART,764957312,288.00,3.36215455476463
MOZART,801395008,288.00,3.35346039825879
MOZART,837126848,288.00,3.3404718990937
MOZART,872184960,288.00,3.32412075643163
MOZART,906599424,288.00,3.30682436988639
MOZART,940406016,288.00,3.29262617171366
MOZART,973633856,288.00,3.27612137418498
MOZART,1006308736,288.00,3.25779558885131
MOZART,1038455168,288.00,3.23804738577849
MOZART,1070097664,288.00,3.21720494689259
MOZART,1101259904,288.00,3.19553716821019
MOZART,1131964160,288.00,3.17326498411319
MOZART,1162232320,288.00,3.15056913890999
MOZART,1192085504,288.00,3.12759862453049
MOZART,1221540352,288.00,3.10447467732899
MOZART,1250611200,288.00,3.0812967732885
MOZART,1279315968,288.00,3.0581455146006
MOZART,1307667072,288.00,3.03508684851295
MOZART,1335680512,288.00,3.01217362164152
MOZART,1363369088,288.00,2.98944868859508
MOZART,1390743040,288.00,2.96694668833197
MOZART,1417814272,288.00,2.94469471029402
MOZART,1444589440,288.00,2.92271429280788
MOZART,1471080960,288.00,2.90102541988801
MOZART,1497297792,288.00,2.87963453082796
MCM,6953259.5,289.00,0.688207546506447
MCM,16003019,289.00,0.803922206582541
MCM,22519782,289.00,0.918189191345675
MCM,33030024,289.00,1.11228604104952
MCM,40521324,289.00,1.25081156543416
MCM,56619648,289.00,1.53438417527241
MCM,60865052,289.00,1.60577184882271
MCM,74090560,289.00,1.81882131577993
MCM,83285640,289.00,1.95855975881898
MCM,97582920,289.00,2.16222484361595
MCM,107414008,289.00,2.29277841157227
MCM,122550232,289.00,2.47901366101644
MCM,132868576,289.00,2.59705257299458
MCM,148640032,289.00,2.76973510793255
MCM,159326464,289.00,2.87779866603444
MCM,175580208,289.00,3.02888980563409
MCM,186549120,289.00,3.12220893583515
MCM,203175728,289.00,3.25851234883601
MCM,214363712,289.00,3.34528560408387
MCM,228452000,289.00,3.4463716325206
MCM,285705504,289.00,3.78824971392078
MCM,343892416,289.00,4.05238376188777
MCM,402472384,289.00,4.25799306924546
MCM,461027968,289.00,4.41119629712716
MCM,519247136,289.00,4.51587922611907
MCM,576894784,289.00,4.60695082082907
MCM,633816448,289.00,4.66600669213335
MCM,689908288,289.00,4.70089611681601
MCM,745104256,289.00,4.71761474329924
MCM,799381440,289.00,4.72074512813947
MCM,852731584,289.00,4.7200972019823
MCM,905159808,289.00,4.71493377673937
MCM,956679424,289.00,4.7023700489035
MCM,1007315456,289.00,4.68413130505496
MCM,1057084736,289.00,4.66155158918014
MCM,1106012160,289.00,4.63565674735378
MCM,1154119296,289.00,4.60724303152915
MCM,1201436032,289.00,4.57694548927634
MCM,1247986560,289.00,4.54524728965566
MCM,1293793920,289.00,4.5125352343689
MCM,1338881664,289.00,4.47911574497084
MCM,1383275776,289.00,4.44523795550822
MCM,1426998528,289.00,4.41110570292835
MCM,1470067584,289.00,4.37685532261867
MCM,1512504064,289.00,4.34261426818239
MCM,1554324480,289.00,4.30848201560252
MCM,1595555584,289.00,4.27455848495129
MCM,1636207360,289.00,4.24088586470361
MCM,1676297728,289.00,4.2075134487618
MCM,1715842432,289.00,4.17447676426264
MCM,1754855552,289.00,4.14181089425369
MCM,1793347712,289.00,4.1095393754631
MCM,1831337216,289.00,4.07768130372688
MCM,1868834944,289.00,4.04625000172132
MCM,1905856768,289.00,4.01525479531983
MCM,1942410368,289.00,3.98470278994978
MCM,1978507520,289.00,3.95459753832483
MCM,2014157952,289.00,3.92494126089105
MCM,2049368832,289.00,3.89573306947
MCM,2084158336,289.00,3.86698584264877
MCM,1358428,289.00,0.638812336362093
MCM,6844189.5,288.50,0.680288825272157
MCM,15749344,288.50,0.792296284135574
MCM,22161960,288.50,0.903669417073871
MCM,32505596,288.50,1.09402253922752
MCM,39879716,288.50,1.23022381171012
MCM,55731788,288.50,1.50978374247046
MCM,59913656,288.50,1.58026258745281
MCM,72944968,288.50,1.79085946072632
MCM,82008416,288.50,1.92920968089538
MCM,96106160,288.50,2.13117945513375
MCM,105803416,288.50,2.26085794530206
MCM,120737896,288.50,2.44613174160691
MCM,130921560,288.50,2.56268406495508
MCM,146490384,288.50,2.73466871369976
MCM,157041200,288.50,2.84247048121244
MCM,173090704,288.50,2.99337732379001
MCM,183922640,288.50,3.08668179904714
MCM,200342768,288.50,3.22124082963171
MCM,211392400,288.50,3.30803429093862
MCM,225306992,288.50,3.40922512442887
MCM,281860032,288.50,3.74975916983544
MCM,339343520,288.50,4.01489375079223
MCM,397225024,288.50,4.21918899817797
MCM,455094208,288.50,4.37338742997895
MCM,512643200,288.50,4.47717329876696
MCM,569640064,288.50,4.56874049703515
MCM,625932608,288.50,4.6286063870582
MCM,681416704,288.50,4.66422722666948
MCM,736029056,288.50,4.6816035492725
MCM,789742592,288.50,4.68532990183235
MCM,842549952,288.50,4.68385685792327
MCM,894455680,288.50,4.67930538761152
MCM,945475200,288.50,4.66731897574846
MCM,995625152,288.50,4.64962557344961
MCM,1044925568,288.50,4.62756188923663
MCM,1093401344,288.50,4.60215998643321
MCM,1141071488,288.50,4.57421833743865
MCM,1187964800,288.50,4.54437376617989
MCM,1234104448,288.50,4.51311343852012
MCM,1279514624,288.50,4.48082415616113
MCM,1324218240,288.50,4.44781411701456
MCM,1368234240,288.50,4.41432712605661
MCM,1411592960,288.50,4.38057812246484
MCM,1454308864,288.50,4.34670166526985
MCM,1496399488,288.50,4.31282387580723
MCM,1537886080,288.50,4.27904556232761
MCM,1578785280,288.50,4.24544577271035
MCM,1619117184,288.50,4.21210177847797
MCM,1658898304,288.50,4.17906154126513
MCM,1698141696,288.50,4.14634460099705
MCM,1736858752,288.50,4.11399048161343
MCM,1775063552,288.50,4.08202360802079
MCM,1812770688,288.50,4.05046263196596
MCM,1849993472,288.50,4.01932132021443
MCM,1886745856,288.50,3.98860988681804
MCM,1923035648,288.50,3.95833499311493
MCM,1958876288,288.50,3.9285010799972
MCM,1994276736,288.50,3.89910903564328
MCM,2029244416,288.50,3.87016019232078
MCM,2063792768,288.50,3.84166654043838
MCM,1337423.5,288.50,0.631954155672076
MCM,1316749.625,288.00,0.625192564385202
MCM,6736945,288.00,0.672511990540414
MCM,15500107,288.00,0.780922937426709
MCM,21810540,288.00,0.88947932352923
MCM,31990732,288.00,1.0762490898486
MCM,39249980,288.00,1.2100925816938
MCM,54860784,288.00,1.4857146624081
MCM,58980308,288.00,1.55528778744696
MCM,71821376,288.00,1.76345726909943
MCM,80755808,288.00,1.90042936942802
MCM,94658088,288.00,2.10071204875817
MCM,104224160,288.00,2.22951745953992
MCM,118961328,288.00,2.41383490973135
MCM,129013104,288.00,2.52996801286542
MCM,144383600,288.00,2.70019473447292
MCM,154802032,288.00,2.80773648775323
MCM,170652000,288.00,2.95846613873607
MCM,181350480,288.00,3.0517659510565
MCM,197569232,288.00,3.18457638037728
MCM,208484080,288.00,3.27139626499218
MCM,222229696,288.00,3.37270344985541
MCM,278100960,288.00,3.7119129991936
MCM,334900288,288.00,3.97812316421664
MCM,392103392,288.00,4.18110612798728
MCM,449305440,288.00,4.33637303842715
MCM,506202752,288.00,4.44111947217607
MCM,562566464,288.00,4.5313490737442
MCM,618246528,288.00,4.59207649683435
MCM,673140160,288.00,4.62846960758156
MCM,727183232,288.00,4.64654448251167
MCM,780346624,288.00,4.65089522450057
MCM,832624256,288.00,4.64850691273
MCM,884020096,288.00,4.64458738136386
MCM,934549120,288.00,4.63319516086358
MCM,984224128,288.00,4.61605687007705
MCM,1033066240,288.00,4.59451809931011
MCM,1081098112,288.00,4.56961535277856
MCM,1128339456,288.00,4.54214932332775
MCM,1174815744,288.00,4.51275905533066
MCM,1220553216,288.00,4.48193571145339
MCM,1265571456,288.00,4.45006786975455
MCM,1309896064,288.00,4.41746372814578
MCM,1353545088,288.00,4.38436975613854
MCM,1396540928,288.00,4.35099289930463
MCM,1438908544,288.00,4.31748592433223
MCM,1480660992,288.00,4.28396562668354
MCM,1521815680,288.00,4.25053459096603
MCM,1562393472,288.00,4.21727186505905
MCM,1602407808,288.00,4.18424273007645
MCM,1641874560,288.00,4.1515000326342
MCM,1680823040,288.00,4.11910683340011
MCM,1719248512,288.00,4.08705735921444
MCM,1757168000,288.00,4.05538669312477
MCM,1794596096,288.00,4.02411481914555
MCM,1831544064,288.00,3.99325550404228
MCM,1868031360,288.00,3.962819405956
MCM,1904060800,288.00,3.93281363031406
MCM,1939646720,288.00,3.90324217391935
MCM,1974796928,288.00,3.87410681312872
MCM,2009521024,288.00,3.84540843612058
MCM,2043831296,288.00,3.81716036557123
MCM,7176910.5,290.00,0.704482139290974
MCM,16523929,290.00,0.828177304512678
MCM,23254958,290.00,0.948243927823
MCM,34108164,290.00,1.15038312209492
MCM,41840912,290.00,1.29341148902284
MCM,58446804,290.00,1.58521318294191
MCM,62823312,290.00,1.65845492894334
MCM,76449304,290.00,1.87649229488329
MCM,85915960,290.00,2.01904248875451
MCM,100624880,290.00,2.22612928091337
MCM,110732280,290.00,2.35844610507741
MCM,126284896,290.00,2.54661891574415
MCM,136881888,290.00,2.66776600810203
MCM,153072768,290.00,2.84175327713854
MCM,164040080,290.00,2.95035573749658
MCM,180717632,290.00,3.10185033214339
MCM,191970800,290.00,3.19522297509423
MCM,209026800,290.00,3.3350167072399
MCM,220502784,290.00,3.42177775003449
MCM,234952880,290.00,3.52269680092832
MCM,293667616,290.00,3.86734200219507
MCM,353322944,290.00,4.12972811503209
MCM,413360704,290.00,4.33797309185024
MCM,473350592,290.00,4.48942882869119
MCM,532969184,290.00,4.5965915518309
MCM,591974720,290.00,4.68606442538544
MCM,650208768,290.00,4.74366190772457
MCM,707563264,290.00,4.7772243938482
MCM,763976896,290.00,4.79274397946483
MCM,819424832,290.00,4.79477257897543
MCM,873900224,290.00,4.79549511211985
MCM,927411136,290.00,4.78916861723633
MCM,979973504,290.00,4.77550132771398
MCM,1031607552,290.00,4.756205651546
MCM,1082338688,290.00,4.73261163591587
MCM,1132197504,290.00,4.70574423871994
MCM,1181204224,290.00,4.6763921623949
MCM,1229393152,290.00,4.645188678154
MCM,1276785280,290.00,4.61260984963019
MCM,1323408896,290.00,4.57904247852525
MCM,1369286912,290.00,4.54479076594794
MCM,1414450816,290.00,4.51012294178099
MCM,1458916992,290.00,4.47519887813996
MCM,1502708864,290.00,4.44017977940803
MCM,1545852544,290.00,4.40521441547048
MCM,1588361216,290.00,4.37037295242249
MCM,1630256000,290.00,4.33573399405418
MCM,1671552640,290.00,4.301361933301
MCM,1712272896,290.00,4.26730695224364
MCM,1752431232,290.00,4.2336041339297
MCM,1792041600,290.00,4.2002863409607
MCM,1831117952,290.00,4.16737799824318
MCM,1869674752,290.00,4.13489642525633
MCM,1907731584,290.00,4.10285583285486
MCM,1945295488,290.00,4.07126465873375
MCM,1982378624,290.00,4.04013000832038
MCM,2018993536,290.00,4.00945454614998
MCM,2055149440,290.00,3.97924004857941
MCM,2090855936,290.00,3.94948607151946
MCM,2126133120,290.00,3.92021703987666
MCM,1401436.375,290.00,0.652822573776746
MCM,7291530,290.50,0.712843284400577
MCM,16791200,290.50,0.841049729860543
MCM,23632412,290.50,0.963791157992944
MCM,34662160,290.50,1.17009502087484
MCM,42519244,290.50,1.31544430903574
MCM,59386784,290.50,1.61146229693543
MCM,63830852,290.50,1.68564917579772
MCM,77663280,290.50,1.90622473361657
MCM,87270032,290.50,2.05020800336797
MCM,102191240,290.50,2.25902763162367
MCM,112441368,290.50,2.39223596487648
MCM,128208968,290.50,2.58138710407252
MCM,138950064,290.50,2.70410804859011
MCM,155357920,290.50,2.87876034121837
MCM,166471024,290.50,2.98764413209085
MCM,183368576,290.50,3.13936476814547
MCM,194769440,290.50,3.23376014854659
MCM,212048720,290.50,3.3743214888915
MCM,223674704,290.50,3.46109385596094
MCM,238313424,290.50,3.56195695161432
MCM,297790336,290.50,3.90803434058284
MCM,358211840,290.50,4.16968859440203
MCM,419011520,290.50,4.37925651297633
MCM,479750720,290.50,4.52996840039077
MCM,540100224,290.50,4.63831861807762
MCM,599814080,290.50,4.72708849841297
MCM,658731200,290.50,4.78404205139782
MCM,716744448,290.50,4.81701389887235
MCM,773790528,290.50,4.83199169565296
MCM,829847296,290.50,4.83351447755354
MCM,884906112,290.50,4.83477791135556
MCM,938977664,290.50,4.8278998576734
MCM,992078784,290.50,4.81370365790212
MCM,1044230272,290.50,4.79389727914281
MCM,1095459072,290.50,4.76980854813291
MCM,1145794560,290.50,4.74245664960904
MCM,1195265664,290.50,4.71263916779208
MCM,1243899392,290.50,4.68097782757582
MCM,1291723904,290.50,4.64795357757453
MCM,1338763776,290.50,4.61395099904394
MCM,1385050752,290.50,4.57928939212593
MCM,1430606080,290.50,4.54419879503121
MCM,1475451136,290.50,4.50886838976317
MCM,1519614592,290.50,4.47347670018416
MCM,1563115264,290.50,4.43812053774195
MCM,1605971584,290.50,4.40289760206269
MCM,1648203136,290.50,4.36788649693653
MCM,1689827840,290.50,4.33314939485285
MCM,1730867712,290.50,4.29873781015999
MCM,1771336832,290.50,4.26468504954869
MCM,1811248640,290.50,4.23102486379889
MCM,1850620672,290.50,4.19778167781715
MCM,1889465088,290.50,4.16497236699342
MCM,1927802112,290.50,4.13261025400402
MCM,1965638912,290.50,4.10070510881155
MCM,2002994048,290.50,4.06927824769809
MCM,2039872384,290.50,4.03831057482762
MCM,2076283648,290.50,4.00780741927065
MCM,2112241536,290.50,3.97777055738402
MCM,2147758336,290.50,3.94821420002245
MCM,1423445.25,290.50,0.65997640685822
MCM,7408031,291.00,0.721356752109159
MCM,17063124,291.00,0.854211479328626
MCM,24016572,291.00,0.980000636197076
MCM,35226264,291.00,1.19026077882722
MCM,43210184,291.00,1.33797006807157
MCM,60344644,291.00,1.63826974208803
MCM,64857644,291.00,1.71341574262129
MCM,78900808,291.00,1.93656091163064
MCM,88650464,291.00,2.08198658313563
MCM,103788792,291.00,2.2925814580077
MCM,114184616,291.00,2.42669018213348
MCM,130171984,291.00,2.61683363866894
MCM,141060512,291.00,2.74113909348728
MCM,157690736,291.00,2.91646928829437
MCM,168953024,291.00,3.02564551191153
MCM,186076464,291.00,3.17762149926182
MCM,197628656,291.00,3.27363136598535
MCM,215137648,291.00,3.4143752269955
MCM,226917744,291.00,3.50117512759596
MCM,241750288,291.00,3.60200380633557
MCM,302011264,291.00,3.94955224081173
MCM,363222400,291.00,4.21057944066661
MCM,424806880,291.00,4.42147474188914
MCM,486317472,291.00,4.57153559452195
MCM,547418688,291.00,4.68103644735152
MCM,607862080,291.00,4.7691721682952
MCM,667483712,291.00,4.82554085579068
MCM,726172736,291.00,4.85797091442919
MCM,783868736,291.00,4.87244866675951
MCM,840549056,291.00,4.87349627320555
MCM,896206016,291.00,4.87520113168216
MCM,950851456,291.00,4.86779150321581
MCM,1004502720,291.00,4.85307927178269
MCM,1057182336,291.00,4.83277240448388
MCM,1108919424,291.00,4.80819517534314
MCM,1159743616,291.00,4.78036410456184
MCM,1209684224,291.00,4.75007810862849
MCM,1258772992,291.00,4.71795669199082
MCM,1307035904,291.00,4.68448169144153
MCM,1354499968,291.00,4.65003680005793
MCM,1401198336,291.00,4.61495153203373
MCM,1447148288,291.00,4.57943594156518
MCM,1492383104,291.00,4.54371074098958
MCM,1536921216,291.00,4.50791137751594
MCM,1580782848,291.00,4.47215420251723
MCM,1623989120,291.00,4.43653869197647
MCM,1666560640,291.00,4.40114300559458
MCM,1708515840,291.00,4.36602975995015
MCM,1749878272,291.00,4.33124780485628
MCM,1790659712,291.00,4.29683311153894
MCM,1830875776,291.00,4.26281809851048
MCM,1870547968,291.00,4.22923784881846
MCM,1909684096,291.00,4.19610168833628
MCM,1948303360,291.00,4.16341450204527
MCM,1986416000,291.00,4.1311891685325
MCM,2024035456,291.00,4.09943279322533
MCM,2061172864,291.00,4.06814804065903
MCM,2097839360,291.00,4.03733713127963
MCM,2134047232,291.00,4.00699917690872
MCM,2169809152,291.00,3.97714972066865
MCM,1445790.25,291.00,0.66723054858997
MCM,7646707.5,292.00,0.738849037507094
MCM,17621050,292.00,0.881428263710404
MCM,24805330,292.00,1.01362906956837
MCM,36385304,292.00,1.23197385626383
MCM,44630416,292.00,1.38453870590638
MCM,62315100,292.00,1.693623685739
MCM,66970244,292.00,1.7707324495575
MCM,81448040,292.00,1.99913130494167
MCM,91492736,292.00,2.14750572880007
MCM,107078904,292.00,2.36166441958119
MCM,117776104,292.00,2.49764520177109
MCM,134218304,292.00,2.69166688937617
MCM,145411904,292.00,2.81730594409169
MCM,162503360,292.00,2.99410141124667
MCM,174075504,292.00,3.10390535496197
MCM,191668240,292.00,3.25645399534835
MCM,203536496,292.00,3.3556790679512
MCM,221523824,292.00,3.49682394151785
MCM,233625616,292.00,3.5837679490669
MCM,248862784,292.00,3.68462416133752
MCM,310762144,292.00,4.03525213243938
MCM,373623328,292.00,4.29538005164432
MCM,436848416,292.00,4.50893899994753
MCM,499973248,292.00,4.65799399052003
MCM,562647680,292.00,4.76967887408364
MCM,624614848,292.00,4.85676387995682
MCM,685704896,292.00,4.91215068620932
MCM,745804160,292.00,4.94365570702371
MCM,804852928,292.00,4.95725371862932
MCM,862829184,292.00,4.95862861882301
MCM,919726592,292.00,4.95972019010082
MCM,975559104,292.00,4.9513060318418
MCM,1030346880,292.00,4.93560259329229
MCM,1084116736,292.00,4.91432006199943
MCM,1136900480,292.00,4.88877649473807
MCM,1188731136,292.00,4.85999018806638
MCM,1239642880,292.00,4.82876494345419
MCM,1289660800,292.00,4.795709163119
MCM,1338820224,292.00,4.76131178928085
MCM,1387156864,292.00,4.72598138401281
MCM,1434689792,292.00,4.68999328262498
MCM,1481457536,292.00,4.6536330344793
MCM,1527474176,292.00,4.61704274812291
MCM,1572768512,292.00,4.58038718065268
MCM,1617363328,292.00,4.54379023295814
MCM,1661279104,292.00,4.50734871648706
MCM,1704545280,292.00,4.47115899859796
MCM,1747173248,292.00,4.43526682047946
MCM,1789186944,292.00,4.39971126198202
MCM,1830600832,292.00,4.36453850838348
MCM,1871434112,292.00,4.3297792018393
MCM,1911699072,292.00,4.29545732316683
MCM,1951414656,292.00,4.26159063593445
MCM,1990597504,292.00,4.22819201872926
MCM,2029259648,292.00,4.19527035333545
MCM,2067414912,292.00,4.16283185700195
MCM,2105074048,292.00,4.13087919426403
MCM,2142248448,292.00,4.0994132533001
MCM,2178953216,292.00,4.06843847500227
MCM,2215200768,292.00,4.03796374115473
MCM,1491501,292.00,0.682042644584158
MCM,7526422.5,291.50,0.730024762862769
MCM,17339734,291.50,0.867669713855435
MCM,24407530,291.50,0.996622562254856
MCM,35800576,291.50,1.21088250537582
MCM,43913872,291.50,1.36100219982893
MCM,61320704,291.50,1.66566105352928
MCM,65904076,291.50,1.74178049761053
MCM,80162288,291.50,1.96752969472413
MCM,90057864,291.50,2.1144146433727
MCM,105417768,291.50,2.32678054601365
MCM,115962744,291.50,2.46182985108589
MCM,132174896,291.50,2.6538828912237
MCM,143214144,291.50,2.7788582546151
MCM,160072144,291.50,2.95490720780833
MCM,171487312,291.50,3.06438963093569
MCM,188842416,291.50,3.21663740088241
MCM,200550528,291.50,3.31426064370532
MCM,218295280,291.50,3.45519124422822
MCM,230234048,291.50,3.54206197705764
MCM,245266048,291.50,3.6428788874332
MCM,306334368,291.50,3.99194277633796
MCM,368358080,291.50,4.25245705315547
MCM,430750496,291.50,4.46468373382913
MCM,493056032,291.50,4.61419080721726
MCM,554933056,291.50,4.72480365942829
MCM,616126656,291.50,4.81237671934309
MCM,676471936,291.50,4.86822226974937
MCM,735856384,291.50,4.90016294207862
MCM,794220224,291.50,4.91418061798754
MCM,851540160,291.50,4.91523532986093
MCM,907809792,291.50,4.91682783376746
MCM,963041664,291.50,4.90890617044215
MCM,1017255808,291.50,4.8936921182019
MCM,1070474496,291.50,4.87289364414778
MCM,1122730624,291.50,4.84783146958989
MCM,1174051840,291.50,4.81952255881879
MCM,1224473856,291.50,4.78876760467983
MCM,1274024064,291.50,4.75618211481788
MCM,1322733056,291.50,4.72225014647165
MCM,1370628608,291.50,4.6873700476624
MCM,1417741696,291.50,4.65183580544704
MCM,1464097152,291.50,4.6159014388536
MCM,1509723264,291.50,4.57975346535022
MCM,1554635776,291.50,4.54353221712722
MCM,1598862848,291.50,4.50736248325256
MCM,1642423296,291.50,4.47134151926321
MCM,1685336704,291.50,4.43554792894929
MCM,1727625856,291.50,4.40004521706783
MCM,1769312768,291.50,4.364886674324
MCM,1810416128,291.50,4.33011404510353
MCM,1850940288,291.50,4.2957402079935
MCM,1890907008,291.50,4.2617958051494
MCM,1930332416,291.50,4.22829860013962
MCM,1969233920,291.50,4.19526235972967
MCM,2007620992,291.50,4.16269640979294
MCM,2045508480,291.50,4.13060607939997
MCM,2082906368,291.50,4.09899492126442
MCM,2119827456,291.50,4.06786382356472
MCM,2156282368,291.50,4.0372141185685
MCM,2192286976,291.50,4.00705646441679
MCM,1468475.125,291.50,0.674585776128112
MCM,7768902.5,292.50,0.747831185865522
MCM,17907086,292.50,0.895490015473399
MCM,25210034,292.50,1.0310244880074
MCM,36980528,292.50,1.25353860624955
MCM,45360100,292.50,1.40859901520685
MCM,63328080,292.50,1.72217906602157
MCM,68056504,292.50,1.80028958407519
MCM,82758320,292.50,2.03136485410482
MCM,92955192,292.50,2.1812396333587
MCM,108772736,292.50,2.39724773365424
MCM,119625440,292.50,2.53417198337047
MCM,136303024,292.50,2.73018674334935
MCM,147654480,292.50,2.85650303410989
MCM,164985328,292.50,3.03406810786555
MCM,176718560,292.50,3.14422154978899
MCM,194555680,292.50,3.29710436730579
MCM,206588432,292.50,3.39791816905688
MCM,224825152,292.50,3.53930773577815
MCM,237094848,292.50,3.62634233752601
MCM,252543328,292.50,3.72727404496231
MCM,315298336,292.50,4.0795264943938
MCM,379022496,292.50,4.33945412936509
MCM,443105632,292.50,4.55429649548478
MCM,507074528,292.50,4.70300598465201
MCM,570571584,292.50,4.81572159927168
MCM,633334336,292.50,4.90239582262575
MCM,695190912,292.50,4.95739005401674
MCM,756024064,292.50,4.98851315811066
MCM,815776512,292.50,5.00173280570948
MCM,874425728,292.50,5.00332131281311
MCM,931965184,292.50,5.00393948499323
MCM,988411904,292.50,4.99505103945808
MCM,1043786432,292.50,4.97887064909719
MCM,1098118016,292.50,4.95711027781454
MCM,1151441664,292.50,4.93108798238495
MCM,1203790976,292.50,4.90182827661556
MCM,1255198208,292.50,4.87012341565674
MCM,1305693312,292.50,4.83659068351017
MCM,1355314048,292.50,4.80173278916141
MCM,1404090368,292.50,4.76592632026041
MCM,1452057728,292.50,4.72950256735771
MCM,1499235072,292.50,4.69266936420354
MCM,1545650432,292.50,4.65562344231785
MCM,1591326336,292.50,4.61851890065645
MCM,1636291200,292.50,4.58147830784128
MCM,1680576384,292.50,4.54463400245686
MCM,1724188672,292.50,4.50801085349894
MCM,1767153024,292.50,4.47169101747136
MCM,1809492864,292.50,4.43571934738429
MCM,1851223936,292.50,4.40013758762348
MCM,1892364160,292.50,4.36497726852281
MCM,1932927488,292.50,4.33026192681041
MCM,1972933248,292.50,4.29600932605467
MCM,2012398848,292.50,4.26223145666427
MCM,2051335424,292.50,4.22893853269102
MCM,2089755776,292.50,4.19613543911623
MCM,2127674880,292.50,4.16382528456438
MCM,2165101824,292.50,4.13200940130309
MCM,2202054656,292.50,4.10069311840289
MCM,2238546432,292.50,4.06988487355875
MCM,1514868,292.50,0.689601820091923
MCM,7893004.5,293.00,0.756972318161075
MCM,18197886,293.00,0.909856745501259
MCM,25621642,293.00,1.04881170415183
MCM,37586308,293.00,1.27558841267472
MCM,46102996,293.00,1.43318579226559
MCM,64359944,293.00,1.75133729740651
MCM,69163048,293.00,1.83046811041976
MCM,84093504,293.00,2.06426031823526
MCM,94445816,293.00,2.21565565894366
MCM,110499504,293.00,2.43352094031479
MCM,121511320,293.00,2.57143062398768
MCM,138429552,293.00,2.76943645793892
MCM,149942976,293.00,2.89646995277337
MCM,167519072,293.00,3.0748090740218
MCM,179418016,293.00,3.18537396459817
MCM,197505872,293.00,3.33910032956908
MCM,209707952,293.00,3.44100814508863
MCM,228201280,293.00,3.58267748801211
MCM,240643664,293.00,3.66982844113295
MCM,256309424,293.00,3.7708480782328
MCM,319946080,293.00,4.12481115930063
MCM,384559008,293.00,4.3861803078471
MCM,449526656,293.00,4.60081128750289
MCM,514365600,293.00,4.74928762983495
