Mechanism,NOx.Emissions,Temperature,OH
MCM,419916256,310.00,0.412949757938944
MCM,447800608,310.00,0.418653799778498
MCM,561207104,310.00,0.431116188755187
MCM,676118528,310.00,0.429624516301227
MCM,790858880,310.00,0.417735832904109
MCM,903988288,310.00,0.399050909503929
MCM,1014368576,310.00,0.378280035333994
MCM,1121205632,310.00,0.355082445651494
MCM,1224027648,310.00,0.333479256578798
MCM,1322636416,310.00,0.311857880014657
MCM,1417055360,310.00,0.291222341380903
MCM,1507454336,310.00,0.273044526441849
MCM,1594082816,310.00,0.255958286250052
MCM,1677190016,310.00,0.240164496363021
MCM,1757026560,310.00,0.225716364002371
MCM,1833861760,310.00,0.212659967760431
MCM,1907904000,310.00,0.20126532818826
MCM,1979366272,310.00,0.190856485888895
MCM,2048443008,310.00,0.181354456734069
MCM,2115314048,310.00,0.172676922673837
MCM,2180114688,310.00,0.1647329055934
MCM,2242998528,310.00,0.157450956569591
MCM,2304091136,310.00,0.150760670223835
MCM,2363524608,310.00,0.144599257697817
MCM,2421404928,310.00,0.138915205835817
MCM,2477828352,310.00,0.133657828186272
MCM,2532864256,310.00,0.128781534047828
MCM,2586603776,310.00,0.124250395670995
MCM,2639123968,310.00,0.12003073502579
MCM,2690492672,310.00,0.116092899182796
MCM,2740760576,310.00,0.112409362959358
MCM,2789985536,310.00,0.108982071143123
MCM,2838231040,310.00,0.105822556934702
MCM,2885543168,310.00,0.102848305772504
MCM,2931954944,310.00,0.100044233693804
MCM,2977510400,310.00,0.0973965103446411
MCM,3022262016,310.00,0.0948947883705302
MCM,3066217984,310.00,0.0925265452363794
MCM,3109421568,310.00,0.0902808372765102
MCM,3151897600,310.00,0.0881494584357295
MCM,3193666816,310.00,0.086123375954688
MCM,3234768640,310.00,0.0841967215891269
MCM,2533954,310.00,0.0822246730338566
MCM,12278819,307.50,0.0879100801485719
MCM,28616484,307.50,0.114694834033903
MCM,40488632,307.50,0.133614419441791
MCM,59707200,307.50,0.161691067978274
MCM,73406512,307.50,0.179760503357662
MCM,102718576,307.50,0.213805955904221
MCM,110407992,307.50,0.221842997531058
MCM,134253824,307.50,0.244761920150174
MCM,150755152,307.50,0.259035523066109
MCM,176338400,307.50,0.278941447847889
MCM,193905968,307.50,0.29122445557514
MCM,220953952,307.50,0.308223607227431
MCM,239409744,307.50,0.318918855083186
MCM,267662432,307.50,0.333589438624576
MCM,286840448,307.50,0.342460733165559
MCM,316061984,307.50,0.354412706864496
MCM,335814080,307.50,0.361482707916111
MCM,365797952,307.50,0.370752229915047
MCM,385996384,307.50,0.376049180943888
MCM,411449344,307.50,0.381690501687765
MCM,514949184,307.50,0.394218539105998
MCM,619892480,307.50,0.395247148812089
MCM,724851776,307.50,0.385447939841785
MCM,828655232,307.50,0.370738894228326
MCM,930342400,307.50,0.352109509084431
MCM,1029234688,307.50,0.332791574245844
MCM,1124918144,307.50,0.312618881519525
MCM,1217187712,307.50,0.293951684824864
MCM,1306030592,307.50,0.275525750218636
MCM,1391540224,307.50,0.258486727031451
MCM,1473880960,307.50,0.243258240157154
MCM,1553251072,307.50,0.229017190411449
MCM,1629825152,307.50,0.215853431049379
MCM,1703809152,307.50,0.203774687011424
MCM,1775370880,307.50,0.192733741292972
MCM,1844669952,307.50,0.182954779798239
MCM,1911859968,307.50,0.174105846927064
MCM,1977074816,307.50,0.165975834963937
MCM,2040449152,307.50,0.158503378065895
MCM,2102093184,307.50,0.151625673822098
MCM,2162116352,307.50,0.145285896486179
MCM,2220613376,307.50,0.139430865941578
MCM,2277672192,307.50,0.134012863740179
MCM,2333376512,307.50,0.128989240079022
MCM,2387801088,307.50,0.124321776831526
MCM,2441011712,307.50,0.119977243201105
MCM,2493079552,307.50,0.115925430604728
MCM,2544055040,307.50,0.112139145896657
MCM,2593993728,307.50,0.108594421432615
MCM,2642933504,307.50,0.105268326336654
MCM,2690925056,307.50,0.102142246212727
MCM,2738025216,307.50,0.0992024523508231
MCM,2784262912,307.50,0.0964325123117664
MCM,2829692416,307.50,0.0938212384843894
MCM,2874295552,307.50,0.0913925239740682
MCM,2918143744,307.50,0.0891088621618984
MCM,2961246208,307.50,0.0869416368867899
MCM,3003646464,307.50,0.0848870534411392
MCM,3045365760,307.50,0.082933470204119
MCM,3086432512,307.50,0.0810752222193782
MCM,2367411,307.50,0.0738389248832946
MCM,12806868,309.00,0.093887550999764
MCM,29883022,309.00,0.122573893851681
MCM,42307780,309.00,0.142726867650989
MCM,62439188,309.00,0.172530081042101
MCM,76797896,309.00,0.191676346019201
MCM,107536392,309.00,0.227709669696485
MCM,115603856,309.00,0.236208378160893
MCM,140638384,309.00,0.260427177869657
MCM,157979936,309.00,0.275505638268336
MCM,184891664,309.00,0.296490561052173
MCM,203386368,309.00,0.309430188720136
MCM,231881504,309.00,0.327473345749368
MCM,251335952,309.00,0.338725873521781
MCM,281132576,309.00,0.354115879414724
MCM,301367008,309.00,0.36339407503104
MCM,332209152,309.00,0.375848440911652
MCM,353062976,309.00,0.383179599161565
MCM,384727072,309.00,0.392727219017744
MCM,406061568,309.00,0.398134270777201
MCM,432949120,309.00,0.403829422158941
MCM,542295680,309.00,0.416354965912177
MCM,653126784,309.00,0.415953946633629
MCM,763870784,309.00,0.404927800274832
MCM,873201664,309.00,0.387897694650516
MCM,980054656,309.00,0.367983421512008
MCM,1083680896,309.00,0.346307509578592
MCM,1183632384,309.00,0.325321665222908
MCM,1279706240,309.00,0.304894293406271
MCM,1371908480,309.00,0.28493071617397
MCM,1460375168,309.00,0.267397947317435
MCM,1545316224,309.00,0.251047880400757
MCM,1626970240,309.00,0.235865309488464
MCM,1705550080,309.00,0.221921819028997
MCM,1781291136,309.00,0.209193597232142
MCM,1854388352,309.00,0.197919114365737
MCM,1925035008,309.00,0.187811612507686
MCM,1993402624,309.00,0.178558502619136
MCM,2059656576,309.00,0.170088674590098
MCM,2123938816,309.00,0.162326139400808
MCM,2186375680,309.00,0.155198187743073
MCM,2247082240,309.00,0.148639537093584
MCM,2306179584,309.00,0.142595340374939
MCM,2363762432,309.00,0.13701183471191
MCM,2419937024,309.00,0.131842534936352
MCM,2474773248,309.00,0.127046065182858
MCM,2528348928,309.00,0.122586077573594
MCM,2580728064,309.00,0.118430181568659
MCM,2631976960,309.00,0.11454983554586
MCM,2682142208,309.00,0.110917758268034
MCM,2731294976,309.00,0.107514650936509
MCM,2779477504,309.00,0.104318700758829
MCM,2826734592,309.00,0.101359791057371
MCM,2873106688,309.00,0.0985955091984021
MCM,2918634752,309.00,0.0959858684505474
MCM,2963363840,309.00,0.0935200945547179
MCM,3007297792,309.00,0.0911836592018024
MCM,3050481152,309.00,0.0889685121906701
MCM,3092946176,309.00,0.0868661222054763
MCM,3134728448,309.00,0.0848692250916654
MCM,3175828224,309.00,0.0829684018428638
MCM,2466697,309.00,0.0788336274515009
MCM,12453611,308.00,0.0898891827942269
MCM,29035562,308.00,0.117305538655139
MCM,41090344,308.00,0.136634857616537
MCM,60610432,308.00,0.165284154635473
MCM,74527336,308.00,0.183709980821484
MCM,104309568,308.00,0.218412880012911
MCM,112123456,308.00,0.226602604410688
MCM,136359968,308.00,0.249950505171875
MCM,153136944,308.00,0.264487054219692
MCM,179155984,308.00,0.284757758822404
MCM,197027536,308.00,0.297268882686746
MCM,224550128,308.00,0.314596168126541
MCM,243333232,308.00,0.325476136927433
MCM,272092096,308.00,0.340389175179645
MCM,291616192,308.00,0.349398434447076
MCM,321368736,308.00,0.361521386828614
MCM,341481696,308.00,0.368681159820111
MCM,372015776,308.00,0.378048205804463
MCM,392586400,308.00,0.383385570469283
MCM,418509312,308.00,0.389050038929542
MCM,523924544,308.00,0.401588620213902
MCM,630797952,308.00,0.402168234695313
MCM,737656512,308.00,0.391968548547547
MCM,843277568,308.00,0.376508205038664
MCM,946667648,308.00,0.357451075032669
MCM,1047126016,308.00,0.33744131078782
MCM,1144225536,308.00,0.316910207928331
MCM,1237761536,308.00,0.297662339655141
MCM,1327730304,308.00,0.278727128183442
MCM,1414231040,308.00,0.261514903699203
MCM,1497446016,308.00,0.245910523931706
MCM,1577586688,308.00,0.231352019789896
MCM,1654841856,308.00,0.217924555354423
MCM,1729426944,308.00,0.205625623407764
MCM,1801514880,308.00,0.194404239342756
MCM,1871278848,308.00,0.184610654671222
MCM,1938877952,308.00,0.175624990353569
MCM,2004462976,308.00,0.167380608613772
MCM,2068148608,308.00,0.15980622315899
MCM,2130072064,308.00,0.152842202869735
MCM,2190339584,308.00,0.146427818871822
MCM,2249053184,308.00,0.140507776854454
MCM,2306304256,308.00,0.135033030221852
MCM,2362174464,308.00,0.129958909844512
MCM,2416744192,308.00,0.125247129833216
MCM,2470079488,308.00,0.120862819535592
MCM,2522264320,308.00,0.116774916559398
MCM,2573345280,308.00,0.112956227758896
MCM,2623376128,308.00,0.10938214174477
MCM,2672401152,308.00,0.10602852824242
MCM,2720474624,308.00,0.102879374941009
MCM,2767635456,308.00,0.0999165146778856
MCM,2813927168,308.00,0.0971252023035038
MCM,2859404032,308.00,0.0945417992482232
MCM,2904047360,308.00,0.0921101777208271
MCM,2947931392,308.00,0.0898079624989806
MCM,2991068928,308.00,0.0876246774791922
MCM,3033495296,308.00,0.0855533431099766
MCM,3075244544,308.00,0.0835852857739537
MCM,3116334080,308.00,0.0817142713086319
MCM,2400282.75,308.00,0.075490727221867
MCM,12105290,307.00,0.0859454990357646
MCM,28200666,307.00,0.112101605396434
MCM,39891784,307.00,0.130613090330335
MCM,58811808,307.00,0.158120126150449
MCM,72295584,307.00,0.175835827018536
MCM,101142856,307.00,0.209229430113943
MCM,108709392,307.00,0.217115035802337
MCM,132170272,307.00,0.239608490383916
MCM,148400480,307.00,0.253621776358237
MCM,173555136,307.00,0.273169887318042
MCM,190823728,307.00,0.285234292782266
MCM,217405344,307.00,0.301904036709502
MCM,235539696,307.00,0.312408410772791
MCM,263295168,307.00,0.326836512498305
MCM,282132832,307.00,0.33556878521572
MCM,310832800,307.00,0.347347096831679
MCM,330230688,307.00,0.35432504911885
MCM,359673888,307.00,0.363492439273139
MCM,379507136,307.00,0.368745371693777
MCM,404498720,307.00,0.374358611601386
MCM,506117568,307.00,0.386865886548016
MCM,609164352,307.00,0.388316278004258
MCM,712257984,307.00,0.378908981014253
MCM,814267776,307.00,0.364926811642283
MCM,914271616,307.00,0.346725632146411
MCM,1011613824,307.00,0.328099445398924
MCM,1105888896,307.00,0.308277546285513
MCM,1196896000,307.00,0.29018435332602
MCM,1284613504,307.00,0.27226604217695
MCM,1369124992,307.00,0.255404909461215
MCM,1450582272,307.00,0.240551177067838
MCM,1529166336,307.00,0.22662732422022
MCM,1605051520,307.00,0.213731769370569
MCM,1678423552,307.00,0.201877509392427
MCM,1749445504,307.00,0.191025296167151
MCM,1818264832,307.00,0.181261771000849
MCM,1885029120,307.00,0.172552524027071
MCM,1949869952,307.00,0.164542546796966
MCM,2012907776,307.00,0.157171733852594
MCM,2074255744,307.00,0.1503823649808
MCM,2134015872,307.00,0.144118929030351
MCM,2192280064,307.00,0.138330563366831
MCM,2249134336,307.00,0.132971202950437
MCM,2304654336,307.00,0.127999458363233
MCM,2358917632,307.00,0.123378507388937
MCM,2411987456,307.00,0.119075403834032
MCM,2463926016,307.00,0.115060372796356
MCM,2514786560,307.00,0.111307176583336
MCM,2564615424,307.00,0.107791488408726
MCM,2613469952,307.00,0.104494117894073
MCM,2661382656,307.00,0.10139372658537
MCM,2708409344,307.00,0.0984775344495085
MCM,2754582784,307.00,0.0957295833857626
MCM,2799943936,307.00,0.0931378523025446
MCM,2844505088,307.00,0.0906868100037338
MCM,2888306432,307.00,0.0884013931392973
MCM,2931365888,307.00,0.0862514812176307
MCM,2973727488,307.00,0.0842117852230609
MCM,3015412480,307.00,0.0822735231179907
MCM,3056445184,307.00,0.0804371082544983
MCM,2334774,307.00,0.0722009122411035
MCM,12629649,308.50,0.091881966716046
MCM,29457782,308.50,0.119932343678637
MCM,41696768,308.50,0.139672859866477
MCM,61521132,308.50,0.16889769205615
MCM,75657888,308.50,0.187682551791579
MCM,105915752,308.50,0.223048101798302
MCM,113855512,308.50,0.231391728694463
MCM,138488256,308.50,0.255172808881141
MCM,155545312,308.50,0.269975936138117
MCM,182007152,308.50,0.290612423448772
MCM,200187984,308.50,0.30333233754648
MCM,228193072,308.50,0.321012720528799
MCM,247308912,308.50,0.332078277636566
MCM,276582304,308.50,0.347232279821613
MCM,296458752,308.50,0.356377606461691
MCM,326751520,308.50,0.368667959658661
MCM,347231808,308.50,0.375915200660423
MCM,378325984,308.50,0.385374918825468
MCM,399275488,308.50,0.390749037943935
MCM,425676608,308.50,0.396431477055204
MCM,533040960,308.50,0.408969489133423
MCM,641877184,308.50,0.409072596760027
MCM,750664384,308.50,0.398464139288179
MCM,858128896,308.50,0.382229946478685
MCM,963241280,308.50,0.362744421089287
MCM,1065276736,308.50,0.341983223423742
MCM,1163799808,308.50,0.321145589505037
MCM,1258603776,308.50,0.301310300494795
MCM,1349691904,308.50,0.281861366928718
MCM,1437180416,308.50,0.26448653922366
MCM,1521263744,308.50,0.248507974181383
MCM,1602167424,308.50,0.233636108506671
MCM,1680089472,308.50,0.219947080297087
MCM,1755261056,308.50,0.207432215935249
MCM,1827860608,308.50,0.196182141170252
MCM,1898072448,308.50,0.186228826413656
MCM,1966066688,308.50,0.177108964972104
MCM,2031997440,308.50,0.168751880416478
MCM,2095983872,308.50,0.161079767688373
MCM,2158169600,308.50,0.154031870808549
MCM,2218670336,308.50,0.147545373813639
MCM,2277581312,308.50,0.141562326097522
MCM,2335004928,308.50,0.136032176733906
MCM,2391019776,308.50,0.130909633177037
MCM,2445737216,308.50,0.126154850997075
MCM,2499207168,308.50,0.121732349677925
MCM,2551497472,308.50,0.117609969072646
MCM,2602667264,308.50,0.113759845185406
MCM,2652770048,308.50,0.110155618350885
MCM,2701861376,308.50,0.106777068198567
MCM,2749995776,308.50,0.103604184422106
MCM,2797211392,308.50,0.100619585905425
MCM,2843550464,308.50,0.0978571336376216
MCM,2889062656,308.50,0.0952692311433252
MCM,2933748224,308.50,0.0928192052840511
MCM,2977660672,308.50,0.0904992159228395
MCM,3020827648,308.50,0.0883007452963727
MCM,3063275264,308.50,0.0862131817758877
MCM,3105046528,308.50,0.0842307248797615
MCM,3146140416,308.50,0.0823438268526128
MCM,2433380,308.50,0.0771558449183703
MCM,12985245,309.50,0.0959048649957356
MCM,30311246,309.50,0.125228698396283
MCM,42923216,309.50,0.145795444402193
MCM,63364340,309.50,0.17617968173754
MCM,77947136,309.50,0.195689710096036
MCM,109171408,309.50,0.232395998061782
MCM,117368016,309.50,0.241051265319897
MCM,142810144,309.50,0.265715428176064
MCM,160440352,309.50,0.281040219308332
MCM,187808480,309.50,0.302398758160807
MCM,206622016,309.50,0.315558939655708
MCM,235614848,309.50,0.333980130877432
MCM,255412960,309.50,0.345419114318457
MCM,285741312,309.50,0.361036640037296
MCM,306339296,309.50,0.370443394926215
MCM,337740128,309.50,0.383057382471672
MCM,358973568,309.50,0.390469910094629
MCM,391216352,309.50,0.400100119051297
MCM,412942400,309.50,0.405536173218868
MCM,440324480,309.50,0.411238534545055
MCM,551685248,309.50,0.423739168753379
MCM,664542208,309.50,0.422806402519335
MCM,777270848,309.50,0.411353568395556
MCM,888491008,309.50,0.393506570644381
MCM,997099648,309.50,0.373163441336546
MCM,1102327680,309.50,0.35073135259793
MCM,1203712768,309.50,0.329434233798526
MCM,1301053440,309.50,0.308410252631425
MCM,1394367232,309.50,0.287991012331082
MCM,1483804928,309.50,0.270250862704005
MCM,1569591168,309.50,0.253531109951563
MCM,1651982976,309.50,0.238041384563806
MCM,1731196928,309.50,0.223842686465463
MCM,1807495680,309.50,0.210907449816299
MCM,1881075456,309.50,0.199613708808805
MCM,1952138752,309.50,0.18935368681014
MCM,2020869632,309.50,0.179974226710913
MCM,2087435904,309.50,0.171396927141527
MCM,2151984384,309.50,0.163541841744289
MCM,2214656000,309.50,0.156337345413177
MCM,2275560192,309.50,0.149710484894511
MCM,2334828544,309.50,0.143607768363606
MCM,2392576512,309.50,0.137973101910563
MCM,2448877312,309.50,0.132758170776071
MCM,2503821824,309.50,0.127921395806814
MCM,2557484544,309.50,0.123425155187408
MCM,2609942272,309.50,0.119236827984988
MCM,2661258240,309.50,0.115327330476277
MCM,2711483392,309.50,0.111669937077723
MCM,2760672512,309.50,0.108240253240445
MCM,2808894720,309.50,0.105061853585432
MCM,2856180736,309.50,0.102108588511535
MCM,2902578688,309.50,0.0993241201633667
MCM,2948124416,309.50,0.0966950383153066
MCM,2992867072,309.50,0.0942112531108867
MCM,3036820736,309.50,0.0918588528809813
MCM,3080014336,309.50,0.0896275648100062
MCM,3122487296,309.50,0.0875109988814071
MCM,3164273664,309.50,0.085500630555603
MCM,3205374208,309.50,0.0835863225422812
MCM,2500225.25,309.50,0.0805234514050096
MCM,1316749.625,288.00,0.024904044280895
MCM,6736945,288.00,0.0287569108608186
MCM,15500107,288.00,0.0369162437164477
MCM,21810540,288.00,0.0433363705977432
MCM,31990732,288.00,0.0536657137728113
MCM,39249980,288.00,0.06082410779467
MCM,54860784,288.00,0.0751783143658653
MCM,58980308,288.00,0.0786978853395057
MCM,71821376,288.00,0.0889535908582713
MCM,80755808,288.00,0.0954860783540859
MCM,94658088,288.00,0.104767790851199
MCM,104224160,288.00,0.11059494384744
MCM,118961328,288.00,0.118784661468953
MCM,129013104,288.00,0.123876684734667
MCM,144383600,288.00,0.130967759966009
MCM,154802032,288.00,0.135334682371292
MCM,170652000,288.00,0.141584945265345
MCM,181350480,288.00,0.145431233787401
MCM,197569232,288.00,0.150700483450734
MCM,208484080,288.00,0.153887319553903
MCM,222229696,288.00,0.157513474377362
MCM,278100960,288.00,0.168264897458179
MCM,334900288,288.00,0.173643312727755
MCM,392103392,288.00,0.175683903189117
MCM,449305440,288.00,0.174217736591264
MCM,506202752,288.00,0.170540339662628
MCM,562566464,288.00,0.165814586995834
MCM,618246528,288.00,0.159904831346577
MCM,673140160,288.00,0.153687406225823
MCM,727183232,288.00,0.147585502846548
MCM,780346624,288.00,0.141357723595047
MCM,832624256,288.00,0.135347652139781
MCM,884020096,288.00,0.129428125118444
MCM,934549120,288.00,0.124096710013046
MCM,984224128,288.00,0.118993289071993
MCM,1033066240,288.00,0.114145970236609
MCM,1081098112,288.00,0.109565649738727
MCM,1128339456,288.00,0.10525204975154
MCM,1174815744,288.00,0.101197506320941
MCM,1220553216,288.00,0.0973911638726781
MCM,1265571456,288.00,0.0939222996793922
MCM,1309896064,288.00,0.0906872098032849
MCM,1353545088,288.00,0.0876382842164569
MCM,1396540928,288.00,0.0847640913622522
MCM,1438908544,288.00,0.0820542093472876
MCM,1480660992,288.00,0.0794972269436978
MCM,1521815680,288.00,0.0770827696919447
MCM,1562393472,288.00,0.0748010865487397
MCM,1602407808,288.00,0.0726430227819888
MCM,1641874560,288.00,0.0706004536516619
MCM,1680823040,288.00,0.0686647868555421
MCM,1719248512,288.00,0.0668288937643452
MCM,1757168000,288.00,0.0650861065347105
MCM,1794596096,288.00,0.0634296150217421
MCM,1831544064,288.00,0.061854472553028
MCM,1868031360,288.00,0.0603553462091323
MCM,1904060800,288.00,0.0589268420842469
MCM,1939646720,288.00,0.0575646301459454
MCM,1974796928,288.00,0.0562645938141041
MCM,2009521024,288.00,0.0550229112760651
CRI,165050096,288.00,0.157252859280151
CRI,952872.375,288.00,0.0254061145900505
CRI,2881002.5,288.00,0.0268951527715444
CRI,4851853.5,288.00,0.0287696299075546
CRI,6876656,288.00,0.0309636993508274
CRI,8961730,288.00,0.0334147823072197
CRI,11110206,288.00,0.0361251318843712
CRI,13323656,288.00,0.0390133448279189
CRI,15603004,288.00,0.042033474682672
CRI,17948848,288.00,0.0451615910738046
CRI,20361564,288.00,0.0483775786628855
CRI,22841464,288.00,0.0516638394934023
CRI,25388700,288.00,0.0550044019121017
CRI,28003350,288.00,0.0583845309338332
CRI,30685396,288.00,0.0617909044244025
CRI,33434626,288.00,0.0652150791593913
CRI,36250828,288.00,0.0686378783128737
CRI,39133552,288.00,0.0720528847632414
CRI,42082212,288.00,0.0754505914126943
CRI,45096080,288.00,0.078898984513711
CRI,48174296,288.00,0.0823296644617347
CRI,51315804,288.00,0.085728136828972
CRI,54519612,288.00,0.0890866021360445
CRI,57784356,288.00,0.0923990295083679
CRI,61108708,288.00,0.0956598149759631
CRI,64491124,288.00,0.0988640118664182
CRI,67929968,288.00,0.102007310476097
CRI,71423736,288.00,0.105085956754979
CRI,74970584,288.00,0.108096752306653
CRI,78569064,288.00,0.1110367426802
CRI,82217000,288.00,0.113904138942036
CRI,85912512,288.00,0.116697165711104
CRI,89653816,288.00,0.119414745561493
CRI,93439128,288.00,0.122055956921358
CRI,97266560,288.00,0.124620244137084
CRI,101134224,288.00,0.127107349710658
CRI,105040392,288.00,0.129517314299658
CRI,108983072,288.00,0.131850341191994
CRI,112960704,288.00,0.134106742095789
CRI,116971656,288.00,0.136287072664658
CRI,121014160,288.00,0.138391983419903
CRI,125086832,288.00,0.140422219750518
CRI,129188320,288.00,0.142456535391806
CRI,133317264,288.00,0.144457200108167
CRI,137472528,288.00,0.146386334586197
CRI,141652912,288.00,0.148244914607853
CRI,145857440,288.00,0.150034092137943
CRI,150085056,288.00,0.151754761643259
CRI,154334688,288.00,0.153407912458284
CRI,158605536,288.00,0.154994655890243
CRI,162897024,288.00,0.156516198114055
CRI,209030064,288.00,0.16881777280351
CRI,254401648,288.00,0.175096468899537
CRI,300721344,288.00,0.178185902990034
CRI,347617952,288.00,0.177814211380252
CRI,394774944,288.00,0.175284523766354
CRI,441948736,288.00,0.171569532127387
CRI,488953408,288.00,0.166489231797663
CRI,535654368,288.00,0.161212799294937
CRI,581952768,288.00,0.155757405671114
CRI,627771712,288.00,0.149874605998371
CRI,673068032,288.00,0.144121856376217
CRI,717807104,288.00,0.138809523229054
CRI,761974720,288.00,0.133552619917959
CRI,805563520,288.00,0.128433112127173
CRI,848574464,288.00,0.123502458802306
CRI,891009664,288.00,0.118799962272112
CRI,932875456,288.00,0.114595968348299
CRI,974179136,288.00,0.110579012851768
CRI,1014932160,288.00,0.106754604884806
CRI,1055145088,288.00,0.103122093926111
CRI,1094831616,288.00,0.0996775768478605
CRI,1134003200,288.00,0.0964139114682447
CRI,1172673664,288.00,0.0933234270568926
CRI,1210855424,288.00,0.0903965961872137
CRI,1248562048,288.00,0.0876251111600612
CRI,1285806976,288.00,0.0849996342842246
CRI,1322601088,288.00,0.0825107397770669
CRI,1358954752,288.00,0.0801501131631778
CRI,1394875264,288.00,0.077909650031318
CRI,1430374144,288.00,0.0758210632950326
CRI,1465464192,288.00,0.0738458366721442
CRI,1500153856,288.00,0.0719636820295001
CRI,1534452992,288.00,0.0701678366560494
CRI,1568372992,288.00,0.0684539163092572
CRI,1601919104,288.00,0.0668170285268201
CRI,1635104384,288.00,0.0652522943989618
CRI,1667936640,288.00,0.0637558988892881
CRI,1700424448,288.00,0.0623240337376679
CRI,1732573312,288.00,0.0609530804193507
CRI,1764388992,288.00,0.0596393323181593
CRI,970740.6875,288.50,0.0262678926868506
CRI,2935199,288.50,0.0278179155464809
CRI,4943369.5,288.50,0.0297687154332364
CRI,7006619,288.50,0.0320502528867745
CRI,9131332,288.50,0.0345966338259965
CRI,11320654,288.50,0.0373981749702493
CRI,13576163,288.50,0.0403900207008277
CRI,15898738,288.50,0.043515060668296
CRI,18288958,288.50,0.0467481820398338
CRI,20747204,288.50,0.0500683411288998
CRI,23273758,288.50,0.0534571674849337
CRI,25868720,288.50,0.0568980490977741
CRI,28532208,288.50,0.0603758647352466
CRI,31264082,288.50,0.0638768755229467
CRI,34064172,288.50,0.0673923942909674
CRI,36932132,288.50,0.0709031357931655
CRI,39867556,288.50,0.0744025338301341
CRI,42869788,288.50,0.0779230060468303
CRI,45937980,288.50,0.08145954478447
CRI,49071268,288.50,0.0849682669601219
CRI,52268552,288.50,0.0884409597423294
CRI,55528732,288.50,0.0918701692411567
CRI,58850504,288.50,0.0952498239244377
CRI,62232280,288.50,0.0985744553474652
CRI,65672556,288.50,0.101839218481781
CRI,69169672,288.50,0.10503993914902
CRI,72721928,288.50,0.108172971719379
CRI,76327712,288.50,0.111235124572711
CRI,79985200,288.50,0.114223802400067
CRI,83692320,288.50,0.11713746021335
CRI,87447192,288.50,0.119974112567332
CRI,91247880,288.50,0.122732810785113
CRI,95092640,288.50,0.125412823030226
CRI,98979472,288.50,0.12801376983191
CRI,102906568,288.50,0.130535434349731
CRI,106871976,288.50,0.132977979214015
CRI,110873864,288.50,0.135341661922778
CRI,114910696,288.50,0.137626889051834
CRI,118980648,288.50,0.139834243359852
CRI,123082072,288.50,0.141964497340878
CRI,127213656,288.50,0.14402491514947
CRI,131373784,288.50,0.146121816361165
CRI,135561488,288.50,0.148144720774589
CRI,139775296,288.50,0.150094577066641
CRI,144014336,288.50,0.151972604964766
CRI,148277392,288.50,0.153779644725648
CRI,152563440,288.50,0.155516739893877
CRI,156871456,288.50,0.157184961119099
CRI,161200992,288.50,0.158785636548975
CRI,165551024,288.50,0.160319701307879
CRI,167733520,288.50,0.161062095192961
CRI,212303152,288.50,0.172676773596038
CRI,258272432,288.50,0.178930383964299
CRI,305192000,288.50,0.181899146352998
CRI,352682432,288.50,0.181343384319382
CRI,400422048,288.50,0.178653302546593
CRI,448165664,288.50,0.174722432702556
CRI,495726048,288.50,0.169418840935409
CRI,542967552,288.50,0.164004308180962
CRI,589788352,288.50,0.158344664420371
CRI,636114816,288.50,0.152292078687416
CRI,681901312,288.50,0.146451102113476
CRI,727115136,288.50,0.140990097743411
CRI,771742208,288.50,0.135595812464535
CRI,815776576,288.50,0.13035015775098
CRI,859220672,288.50,0.125303969132108
CRI,902074688,288.50,0.120568485750816
CRI,944345600,288.50,0.116270505051176
CRI,986043968,288.50,0.11216693535359
CRI,1027179968,288.50,0.108262465832454
CRI,1067766272,288.50,0.104556317217456
CRI,1107814016,288.50,0.101043603822557
CRI,1147342464,288.50,0.097717447740224
CRI,1186362880,288.50,0.0945691075904427
CRI,1224884864,288.50,0.0915893337734286
CRI,1262924544,288.50,0.0887678738023881
CRI,1300492288,288.50,0.0860958372195068
CRI,1337601024,288.50,0.0835638388997292
CRI,1374260480,288.50,0.0811629951615045
CRI,1410483200,288.50,0.078918479824025
CRI,1446278784,288.50,0.0768083581220887
CRI,1481657984,288.50,0.0747989113681312
CRI,1516631296,288.50,0.0728837495455985
CRI,1551209728,288.50,0.0710573771047288
CRI,1585402880,288.50,0.0693144272447682
CRI,1619219200,288.50,0.0676503192115381
CRI,1652670464,288.50,0.0660596252179124
CRI,1685763072,288.50,0.0645386115426597
CRI,1718505728,288.50,0.0630834089392768
CRI,1750904576,288.50,0.0616901210562064
CRI,1782967936,288.50,0.0603553936429774
CRI,988936.125,289.00,0.0271521883075205
CRI,2990401,289.00,0.0287654184597409
CRI,5036601,289.00,0.0307952312738821
CRI,7139043.5,289.00,0.0331671302022333
CRI,9304184,289.00,0.0358117839039957
CRI,11535152,289.00,0.0387064444623379
CRI,13833546,289.00,0.0418046978598822
CRI,16200222,289.00,0.045037290682861
CRI,18635732,289.00,0.0483779310285915
CRI,21140428,289.00,0.0518046265336313
CRI,23714570,289.00,0.0552982376415042
CRI,26358284,289.00,0.058841535702063
CRI,29071578,289.00,0.0624189962954505
CRI,31854364,289.00,0.0660164943002382
CRI,34706324,289.00,0.0696250918247668
CRI,37627216,289.00,0.0732254358602573
CRI,40616408,289.00,0.0768215921648566
CRI,43673292,289.00,0.0804640710072753
CRI,46796988,289.00,0.0840837273939632
CRI,49986508,289.00,0.0876718267211682
CRI,53240728,289.00,0.0912200409609529
