Mechanism,Temperature,Max.NOx.Mixing.Ratio,Total.NOx.Emissions,Reaction,Rate,Net.Reaction.Rate
CB05,298.5,8.85740369938048e-09,773864192,HO2NO2 = HO2 + NO2,-842885952,46577588
CB05,298.5,8.85740369938048e-09,773864192,PAN = C2O3 + NO2,-262606480,46577588
CB05,298.5,8.85740369938048e-09,773864192,PANX = CXO3 + NO2,-234563552,46577588
CB05,298.5,8.85740369938048e-09,773864192,PAN = UNITY,-14296003,46577588
CB05,298.5,8.85740369938048e-09,773864192,PANX = UNITY,-12705355,46577588
CB05,298.5,8.85740369938048e-09,773864192,PANX + OH = ALD2 + NO2,-273221.3125,46577588
CB05,298.5,8.85740369938048e-09,773864192,Others,-71808.8828125,46577588
CB05,298.5,8.85740369938048e-09,773864192,HO2 + NO2 = HO2NO2,843134336,46577588
CB05,298.5,8.85740369938048e-09,773864192,C2O3 + NO2 = PAN,301266368,46577588
CB05,298.5,8.85740369938048e-09,773864192,CXO3 + NO2 = PANX,269579136,46577588
CB05,298.5,1.01470414293203e-08,848046976,HO2NO2 = HO2 + NO2,-832602624,45058776
CB05,298.5,1.01470414293203e-08,848046976,PAN = C2O3 + NO2,-251996400,45058776
CB05,298.5,1.01470414293203e-08,848046976,PANX = CXO3 + NO2,-225436576,45058776
CB05,298.5,1.01470414293203e-08,848046976,PAN = UNITY,-13605233,45058776
CB05,298.5,1.01470414293203e-08,848046976,PANX = UNITY,-12133199,45058776
CB05,298.5,1.01470414293203e-08,848046976,PANX + OH = ALD2 + NO2,-258223.515625,45058776
CB05,298.5,1.01470414293203e-08,848046976,Others,-68349.3125,45058776
CB05,298.5,1.01470414293203e-08,848046976,HO2 + NO2 = HO2NO2,832784000,45058776
CB05,298.5,1.01470414293203e-08,848046976,C2O3 + NO2 = PAN,289196096,45058776
CB05,298.5,1.01470414293203e-08,848046976,CXO3 + NO2 = PANX,259178768,45058776
CB05,298.5,1.1451225745418e-08,920616896,HO2NO2 = HO2 + NO2,-818761792,43281044
CB05,298.5,1.1451225745418e-08,920616896,PAN = C2O3 + NO2,-240128496,43281044
CB05,298.5,1.1451225745418e-08,920616896,PANX = CXO3 + NO2,-215246624,43281044
CB05,298.5,1.1451225745418e-08,920616896,PAN = UNITY,-12866639,43281044
CB05,298.5,1.1451225745418e-08,920616896,PANX = UNITY,-11522157,43281044
CB05,298.5,1.1451225745418e-08,920616896,PANX + OH = ALD2 + NO2,-241359.875,43281044
CB05,298.5,1.1451225745418e-08,920616896,Others,-64479.44921875,43281044
CB05,298.5,1.1451225745418e-08,920616896,HO2 + NO2 = HO2NO2,818898496,43281044
CB05,298.5,1.1451225745418e-08,920616896,C2O3 + NO2 = PAN,275671040,43281044
CB05,298.5,1.1451225745418e-08,920616896,CXO3 + NO2 = PANX,247543392,43281044
CB05,298.5,1.27573676067527e-08,991509248,HO2NO2 = HO2 + NO2,-803259072,41362852
CB05,298.5,1.27573676067527e-08,991509248,PAN = C2O3 + NO2,-227816384,41362852
CB05,298.5,1.27573676067527e-08,991509248,PANX = CXO3 + NO2,-204647552,41362852
CB05,298.5,1.27573676067527e-08,991509248,PAN = UNITY,-12123179,41362852
CB05,298.5,1.27573676067527e-08,991509248,PANX = UNITY,-10905047,41362852
CB05,298.5,1.27573676067527e-08,991509248,PANX + OH = ALD2 + NO2,-224023.421875,41362852
CB05,298.5,1.27573676067527e-08,991509248,Others,-60500.20703125,41362852
CB05,298.5,1.27573676067527e-08,991509248,HO2 + NO2 = HO2NO2,803351360,41362852
CB05,298.5,1.27573676067527e-08,991509248,C2O3 + NO2 = PAN,261622848,41362852
CB05,298.5,1.27573676067527e-08,991509248,CXO3 + NO2 = PANX,235424672,41362852
CB05,298.5,1.40564422324019e-08,1060719104,HO2NO2 = HO2 + NO2,-787377024,39401588
CB05,298.5,1.40564422324019e-08,1060719104,PAN = C2O3 + NO2,-215574928,39401588
CB05,298.5,1.40564422324019e-08,1060719104,PANX = CXO3 + NO2,-194059856,39401588
CB05,298.5,1.40564422324019e-08,1060719104,PAN = UNITY,-11400239,39401588
CB05,298.5,1.40564422324019e-08,1060719104,PANX = UNITY,-10301416,39401588
CB05,298.5,1.40564422324019e-08,1060719104,PANX + OH = ALD2 + NO2,-207067.4375,39401588
CB05,298.5,1.40564422324019e-08,1060719104,Others,-56592.59375,39401588
CB05,298.5,1.40564422324019e-08,1060719104,HO2 + NO2 = HO2NO2,787430464,39401588
CB05,298.5,1.40564422324019e-08,1060719104,C2O3 + NO2 = PAN,247642176,39401588
CB05,298.5,1.40564422324019e-08,1060719104,CXO3 + NO2 = PANX,223306480,39401588
CB05,298.5,1.53418220349977e-08,1128269824,HO2NO2 = HO2 + NO2,-771923776,37482068
CB05,298.5,1.53418220349977e-08,1128269824,PAN = C2O3 + NO2,-203722272,37482068
CB05,298.5,1.53418220349977e-08,1128269824,PANX = CXO3 + NO2,-183751040,37482068
CB05,298.5,1.53418220349977e-08,1128269824,PAN = UNITY,-10711900,37482068
CB05,298.5,1.53418220349977e-08,1128269824,PANX = UNITY,-9722590,37482068
CB05,298.5,1.53418220349977e-08,1128269824,PANX + OH = ALD2 + NO2,-190984.734375,37482068
CB05,298.5,1.53418220349977e-08,1128269824,Others,-52858.18359375,37482068
CB05,298.5,1.53418220349977e-08,1128269824,HO2 + NO2 = HO2NO2,771964032,37482068
CB05,298.5,1.53418220349977e-08,1128269824,C2O3 + NO2 = PAN,234095104,37482068
CB05,298.5,1.53418220349977e-08,1128269824,CXO3 + NO2 = PANX,211498768,37482068
CB05,298.5,1.66090270425912e-08,1194209408,HO2NO2 = HO2 + NO2,-757411008,35615588
CB05,298.5,1.66090270425912e-08,1194209408,PAN = C2O3 + NO2,-192414720,35615588
CB05,298.5,1.66090270425912e-08,1194209408,PANX = CXO3 + NO2,-173857952,35615588
CB05,298.5,1.66090270425912e-08,1194209408,PAN = UNITY,-10064336,35615588
CB05,298.5,1.66090270425912e-08,1194209408,PANX = UNITY,-9173766,35615588
CB05,298.5,1.66090270425912e-08,1194209408,PANX + OH = ALD2 + NO2,-175987.25,35615588
CB05,298.5,1.66090270425912e-08,1194209408,Others,-49348.734375,35615588
CB05,298.5,1.66090270425912e-08,1194209408,HO2 + NO2 = HO2NO2,757438784,35615588
CB05,298.5,1.66090270425912e-08,1194209408,C2O3 + NO2 = PAN,221163312,35615588
CB05,298.5,1.66090270425912e-08,1194209408,CXO3 + NO2 = PANX,200160656,35615588
CB05,298.5,1.78550010332401e-08,1258595584,HO2NO2 = HO2 + NO2,-744143552,33795024
CB05,298.5,1.78550010332401e-08,1258595584,PAN = C2O3 + NO2,-181727584,33795024
CB05,298.5,1.78550010332401e-08,1258595584,PANX = CXO3 + NO2,-164451952,33795024
CB05,298.5,1.78550010332401e-08,1258595584,PAN = UNITY,-9459649,33795024
CB05,298.5,1.78550010332401e-08,1258595584,PANX = UNITY,-8657063,33795024
CB05,298.5,1.78550010332401e-08,1258595584,PANX + OH = ALD2 + NO2,-162147.640625,33795024
CB05,298.5,1.78550010332401e-08,1258595584,Others,-46084.5390625,33795024
CB05,298.5,1.78550010332401e-08,1258595584,HO2 + NO2 = HO2NO2,744133248,33795024
CB05,298.5,1.78550010332401e-08,1258595584,C2O3 + NO2 = PAN,208934640,33795024
CB05,298.5,1.78550010332401e-08,1258595584,CXO3 + NO2 = PANX,189374928,33795024
CB05,298.5,1.90778610686948e-08,1321497856,HO2NO2 = HO2 + NO2,-732284352,32035868
CB05,298.5,1.90778610686948e-08,1321497856,PAN = C2O3 + NO2,-171691328,32035868
CB05,298.5,1.90778610686948e-08,1321497856,PANX = CXO3 + NO2,-155567648,32035868
CB05,298.5,1.90778610686948e-08,1321497856,PAN = UNITY,-8897563,32035868
CB05,298.5,1.90778610686948e-08,1321497856,PANX = UNITY,-8172778.5,32035868
CB05,298.5,1.90778610686948e-08,1321497856,PANX + OH = ALD2 + NO2,-149467.40625,32035868
CB05,298.5,1.90778610686948e-08,1321497856,Others,-43067.22265625,32035868
CB05,298.5,1.90778610686948e-08,1321497856,HO2 + NO2 = HO2NO2,732214400,32035868
CB05,298.5,1.90778610686948e-08,1321497856,C2O3 + NO2 = PAN,197444864,32035868
CB05,298.5,1.90778610686948e-08,1321497856,CXO3 + NO2 = PANX,179182768,32035868
CB05,298.5,2.02765235712832e-08,1382985600,HO2NO2 = HO2 + NO2,-721943808,30405350
CB05,298.5,2.02765235712832e-08,1382985600,PAN = C2O3 + NO2,-162317504,30405350
CB05,298.5,2.02765235712832e-08,1382985600,PANX = CXO3 + NO2,-147225856,30405350
CB05,298.5,2.02765235712832e-08,1382985600,PAN = UNITY,-8376885.5,30405350
CB05,298.5,2.02765235712832e-08,1382985600,PANX = UNITY,-7720548,30405350
CB05,298.5,2.02765235712832e-08,1382985600,PANX + OH = ALD2 + NO2,-137924.03125,30405350
CB05,298.5,2.02765235712832e-08,1382985600,Others,-40289.86328125,30405350
CB05,298.5,2.02765235712832e-08,1382985600,HO2 + NO2 = HO2NO2,721845888,30405350
CB05,298.5,2.02765235712832e-08,1382985600,C2O3 + NO2 = PAN,186710816,30405350
CB05,298.5,2.02765235712832e-08,1382985600,CXO3 + NO2 = PANX,169611216,30405350
CB05,298.5,2.14504503048829e-08,1443126528,HO2NO2 = HO2 + NO2,-713111808,28876114
CB05,298.5,2.14504503048829e-08,1443126528,PAN = C2O3 + NO2,-153577856,28876114
CB05,298.5,2.14504503048829e-08,1443126528,PANX = CXO3 + NO2,-139408848,28876114
CB05,298.5,2.14504503048829e-08,1443126528,PAN = UNITY,-7894979.5,28876114
CB05,298.5,2.14504503048829e-08,1443126528,PANX = UNITY,-7298664.5,28876114
CB05,298.5,2.14504503048829e-08,1443126528,PANX + OH = ALD2 + NO2,-127429.390625,28876114
CB05,298.5,2.14504503048829e-08,1443126528,Others,-37737.27734375,28876114
CB05,298.5,2.14504503048829e-08,1443126528,HO2 + NO2 = HO2NO2,712994880,28876114
CB05,298.5,2.14504503048829e-08,1443126528,C2O3 + NO2 = PAN,176699696,28876114
CB05,298.5,2.14504503048829e-08,1443126528,CXO3 + NO2 = PANX,160639168,28876114
CB05,298.5,2.25991350077948e-08,1501966208,HO2NO2 = HO2 + NO2,-705762240,27432132
CB05,298.5,2.25991350077948e-08,1501966208,PAN = C2O3 + NO2,-145439824,27432132
CB05,298.5,2.25991350077948e-08,1501966208,PANX = CXO3 + NO2,-132095336,27432132
CB05,298.5,2.25991350077948e-08,1501966208,PAN = UNITY,-7449202,27432132
CB05,298.5,2.25991350077948e-08,1501966208,PANX = UNITY,-6905396.5,27432132
CB05,298.5,2.25991350077948e-08,1501966208,PANX + OH = ALD2 + NO2,-117897.109375,27432132
CB05,298.5,2.25991350077948e-08,1501966208,Others,-35394.00390625,27432132
CB05,298.5,2.25991350077948e-08,1501966208,HO2 + NO2 = HO2NO2,705620096,27432132
CB05,298.5,2.25991350077948e-08,1501966208,C2O3 + NO2 = PAN,167374960,27432132
CB05,298.5,2.25991350077948e-08,1501966208,CXO3 + NO2 = PANX,152242624,27432132
CB05,298.5,2.37226469579355e-08,1559568384,HO2NO2 = HO2 + NO2,-699861568,26084502
CB05,298.5,2.37226469579355e-08,1559568384,PAN = C2O3 + NO2,-137869440,26084502
CB05,298.5,2.37226469579355e-08,1559568384,PANX = CXO3 + NO2,-125261632,26084502
CB05,298.5,2.37226469579355e-08,1559568384,PAN = UNITY,-7036867.5,26084502
CB05,298.5,2.37226469579355e-08,1559568384,PANX = UNITY,-6538906,26084502
CB05,298.5,2.37226469579355e-08,1559568384,PANX + OH = ALD2 + NO2,-109244.453125,26084502
CB05,298.5,2.37226469579355e-08,1559568384,Others,-33243.20703125,26084502
CB05,298.5,2.37226469579355e-08,1559568384,HO2 + NO2 = HO2NO2,699701760,26084502
CB05,298.5,2.37226469579355e-08,1559568384,C2O3 + NO2 = PAN,158698112,26084502
CB05,298.5,2.37226469579355e-08,1559568384,CXO3 + NO2 = PANX,144395296,26084502
CB05,298.5,2.48215012987885e-08,1615994368,HO2NO2 = HO2 + NO2,-695336256,24830578
CB05,298.5,2.48215012987885e-08,1615994368,PAN = C2O3 + NO2,-130826600,24830578
CB05,298.5,2.48215012987885e-08,1615994368,PANX = CXO3 + NO2,-118878264,24830578
CB05,298.5,2.48215012987885e-08,1615994368,PAN = UNITY,-6655196,24830578
CB05,298.5,2.48215012987885e-08,1615994368,PANX = UNITY,-6197251,24830578
CB05,298.5,2.48215012987885e-08,1615994368,PANX + OH = ALD2 + NO2,-101386.7265625,24830578
CB05,298.5,2.48215012987885e-08,1615994368,Others,-31268.01953125,24830578
CB05,298.5,2.48215012987885e-08,1615994368,HO2 + NO2 = HO2NO2,695168832,24830578
CB05,298.5,2.48215012987885e-08,1615994368,C2O3 + NO2 = PAN,150624016,24830578
CB05,298.5,2.48215012987885e-08,1615994368,CXO3 + NO2 = PANX,137063936,24830578
CB05,298.5,2.58958685606103e-08,1671285760,HO2NO2 = HO2 + NO2,-692077440,23661958
CB05,298.5,2.58958685606103e-08,1671285760,PAN = C2O3 + NO2,-124274288,23661958
CB05,298.5,2.58958685606103e-08,1671285760,PANX = CXO3 + NO2,-112917672,23661958
CB05,298.5,2.58958685606103e-08,1671285760,PAN = UNITY,-6301712.5,23661958
CB05,298.5,2.58958685606103e-08,1671285760,PANX = UNITY,-5878705,23661958
CB05,298.5,2.58958685606103e-08,1671285760,Others,-123700.662109375,23661958
CB05,298.5,2.58958685606103e-08,1671285760,HO2 + NO2 = HO2NO2,691907904,23661958
CB05,298.5,2.58958685606103e-08,1671285760,C2O3 + NO2 = PAN,143110592,23661958
CB05,298.5,2.58958685606103e-08,1671285760,CXO3 + NO2 = PANX,130217056,23661958
CB05,298.5,2.69463207303033e-08,1725494400,HO2NO2 = HO2 + NO2,-690068992,22570188
CB05,298.5,2.69463207303033e-08,1725494400,PAN = C2O3 + NO2,-118173616,22570188
CB05,298.5,2.69463207303033e-08,1725494400,PANX = CXO3 + NO2,-107348288,22570188
CB05,298.5,2.69463207303033e-08,1725494400,PAN = UNITY,-5973962,22570188
CB05,298.5,2.69463207303033e-08,1725494400,PANX = UNITY,-5581368,22570188
CB05,298.5,2.69463207303033e-08,1725494400,Others,-115536.119140625,22570188
CB05,298.5,2.69463207303033e-08,1725494400,HO2 + NO2 = HO2NO2,689899904,22570188
CB05,298.5,2.69463207303033e-08,1725494400,C2O3 + NO2 = PAN,136113456,22570188
CB05,298.5,2.69463207303033e-08,1725494400,CXO3 + NO2 = PANX,123818624,22570188
CB05,298.5,2.79734777564045e-08,1778660352,HO2NO2 = HO2 + NO2,-689176576,21544222
CB05,298.5,2.79734777564045e-08,1778660352,PAN = C2O3 + NO2,-112489024,21544222
CB05,298.5,2.79734777564045e-08,1778660352,PANX = CXO3 + NO2,-102142560,21544222
CB05,298.5,2.79734777564045e-08,1778660352,PAN = UNITY,-5669736,21544222
CB05,298.5,2.79734777564045e-08,1778660352,PANX = UNITY,-5303666,21544222
CB05,298.5,2.79734777564045e-08,1778660352,Others,-108081.609375,21544222
CB05,298.5,2.79734777564045e-08,1778660352,HO2 + NO2 = HO2NO2,689005248,21544222
CB05,298.5,2.79734777564045e-08,1778660352,C2O3 + NO2 = PAN,129592120,21544222
CB05,298.5,2.79734777564045e-08,1778660352,CXO3 + NO2 = PANX,117836840,21544222
CB05,298.5,2.89779684692348e-08,1830829184,HO2NO2 = HO2 + NO2,-689322688,20575466
CB05,298.5,2.89779684692348e-08,1830829184,PAN = C2O3 + NO2,-107187096,20575466
CB05,298.5,2.89779684692348e-08,1830829184,PANX = CXO3 + NO2,-97273176,20575466
CB05,298.5,2.89779684692348e-08,1830829184,PAN = UNITY,-5386988.5,20575466
CB05,298.5,2.89779684692348e-08,1830829184,PANX = UNITY,-5044035.5,20575466
CB05,298.5,2.89779684692348e-08,1830829184,Others,-101265.318359375,20575466
CB05,298.5,2.89779684692348e-08,1830829184,HO2 + NO2 = HO2NO2,689142336,20575466
CB05,298.5,2.89779684692348e-08,1830829184,C2O3 + NO2 = PAN,123508272,20575466
CB05,298.5,2.89779684692348e-08,1830829184,CXO3 + NO2 = PANX,112240552,20575466
CB05,298.5,2.99604714371071e-08,1882039168,HO2NO2 = HO2 + NO2,-690442688,19666492
CB05,298.5,2.99604714371071e-08,1882039168,PAN = C2O3 + NO2,-102238104,19666492
CB05,298.5,2.99604714371071e-08,1882039168,PANX = CXO3 + NO2,-92715888,19666492
CB05,298.5,2.99604714371071e-08,1882039168,PAN = UNITY,-5123923.5,19666492
CB05,298.5,2.99604714371071e-08,1882039168,PANX = UNITY,-4801099.5,19666492
CB05,298.5,2.99604714371071e-08,1882039168,Others,-95024.482421875,19666492
CB05,298.5,2.99604714371071e-08,1882039168,HO2 + NO2 = HO2NO2,690252608,19666492
CB05,298.5,2.99604714371071e-08,1882039168,C2O3 + NO2 = PAN,117828344,19666492
CB05,298.5,2.99604714371071e-08,1882039168,CXO3 + NO2 = PANX,107002272,19666492
CB05,298.5,3.09217256244665e-08,1932328576,HO2NO2 = HO2 + NO2,-692424320,18831730
CB05,298.5,3.09217256244665e-08,1932328576,PAN = C2O3 + NO2,-97617096,18831730
CB05,298.5,3.09217256244665e-08,1932328576,PANX = CXO3 + NO2,-88450616,18831730
CB05,298.5,3.09217256244665e-08,1932328576,PAN = UNITY,-4878960,18831730
CB05,298.5,3.09217256244665e-08,1932328576,PANX = UNITY,-4573689,18831730
CB05,298.5,3.09217256244665e-08,1932328576,Others,-89306.31640625,18831730
CB05,298.5,3.09217256244665e-08,1932328576,HO2 + NO2 = HO2NO2,692241536,18831730
CB05,298.5,3.09217256244665e-08,1932328576,C2O3 + NO2 = PAN,112524232,18831730
CB05,298.5,3.09217256244665e-08,1932328576,CXO3 + NO2 = PANX,102099704,18831730
CB05,298.5,3.18624202577666e-08,1981732736,HO2NO2 = HO2 + NO2,-695200384,18048520
CB05,298.5,3.18624202577666e-08,1981732736,PAN = C2O3 + NO2,-93295352,18048520
CB05,298.5,3.18624202577666e-08,1981732736,PANX = CXO3 + NO2,-84453072,18048520
CB05,298.5,3.18624202577666e-08,1981732736,PAN = UNITY,-4650504,18048520
CB05,298.5,3.18624202577666e-08,1981732736,PANX = UNITY,-4360528,18048520
CB05,298.5,3.18624202577666e-08,1981732736,Others,-84055.734375,18048520
CB05,298.5,3.18624202577666e-08,1981732736,HO2 + NO2 = HO2NO2,695025024,18048520
CB05,298.5,3.18624202577666e-08,1981732736,C2O3 + NO2 = PAN,107562848,18048520
CB05,298.5,3.18624202577666e-08,1981732736,CXO3 + NO2 = PANX,97504392,18048520
CB05,298.5,3.27832623270297e-08,2030285952,HO2NO2 = HO2 + NO2,-698680384,17308612
CB05,298.5,3.27832623270297e-08,2030285952,PAN = C2O3 + NO2,-89248872,17308612
CB05,298.5,3.27832623270297e-08,2030285952,PANX = CXO3 + NO2,-80703016,17308612
CB05,298.5,3.27832623270297e-08,2030285952,PAN = UNITY,-4437164,17308612
CB05,298.5,3.27832623270297e-08,2030285952,PANX = UNITY,-4160514.5,17308612
CB05,298.5,3.27832623270297e-08,2030285952,Others,-79226.107421875,17308612
CB05,298.5,3.27832623270297e-08,2030285952,HO2 + NO2 = HO2NO2,698507776,17308612
CB05,298.5,3.27832623270297e-08,2030285952,C2O3 + NO2 = PAN,102916504,17308612
CB05,298.5,3.27832623270297e-08,2030285952,CXO3 + NO2 = PANX,93192800,17308612
CB05,298.5,3.36849552695639e-08,2078015616,HO2NO2 = HO2 + NO2,-702775808,16611248
CB05,298.5,3.36849552695639e-08,2078015616,PAN = C2O3 + NO2,-85456712,16611248
CB05,298.5,3.36849552695639e-08,2078015616,PANX = CXO3 + NO2,-77182592,16611248
CB05,298.5,3.36849552695639e-08,2078015616,PAN = UNITY,-4237733.5,16611248
CB05,298.5,3.36849552695639e-08,2078015616,PANX = UNITY,-3972718.25,16611248
CB05,298.5,3.36849552695639e-08,2078015616,Others,-74777.48046875,16611248
CB05,298.5,3.36849552695639e-08,2078015616,HO2 + NO2 = HO2NO2,702605056,16611248
CB05,298.5,3.36849552695639e-08,2078015616,C2O3 + NO2 = PAN,98561288,16611248
CB05,298.5,3.36849552695639e-08,2078015616,CXO3 + NO2 = PANX,89144816,16611248
CB05,298.5,3.45681883118232e-08,2124942976,HO2NO2 = HO2 + NO2,-707364352,15953156
CB05,298.5,3.45681883118232e-08,2124942976,PAN = C2O3 + NO2,-81899776,15953156
CB05,298.5,3.45681883118232e-08,2124942976,PANX = CXO3 + NO2,-73876456,15953156
CB05,298.5,3.45681883118232e-08,2124942976,PAN = UNITY,-4051151,15953156
CB05,298.5,3.45681883118232e-08,2124942976,PANX = UNITY,-3796365,15953156
CB05,298.5,3.45681883118232e-08,2124942976,Others,-70674.06640625,15953156
CB05,298.5,3.45681883118232e-08,2124942976,HO2 + NO2 = HO2NO2,707193536,15953156
CB05,298.5,3.45681883118232e-08,2124942976,C2O3 + NO2 = PAN,94475744,15953156
CB05,298.5,3.45681883118232e-08,2124942976,CXO3 + NO2 = PANX,85342768,15953156
CB05,298.5,3.5433629363979e-08,2171109120,HO2NO2 = HO2 + NO2,-712395584,15333575
CB05,298.5,3.5433629363979e-08,2171109120,PAN = C2O3 + NO2,-78559520,15333575
CB05,298.5,3.5433629363979e-08,2171109120,PANX = CXO3 + NO2,-70767528,15333575
CB05,298.5,3.5433629363979e-08,2171109120,PAN = UNITY,-3876310.75,15333575
CB05,298.5,3.5433629363979e-08,2171109120,PANX = UNITY,-3630452.75,15333575
CB05,298.5,3.5433629363979e-08,2171109120,Others,-66883.2734375,15333575
CB05,298.5,3.5433629363979e-08,2171109120,HO2 + NO2 = HO2NO2,712224896,15333575
CB05,298.5,3.5433629363979e-08,2171109120,C2O3 + NO2 = PAN,90638400,15333575
CB05,298.5,3.5433629363979e-08,2171109120,CXO3 + NO2 = PANX,81767064,15333575
CB05,298.5,3.62819321253482e-08,2216537600,HO2NO2 = HO2 + NO2,-717828672,14754670
CB05,298.5,3.62819321253482e-08,2216537600,PAN = C2O3 + NO2,-75419992,14754670
CB05,298.5,3.62819321253482e-08,2216537600,PANX = CXO3 + NO2,-67842088,14754670
CB05,298.5,3.62819321253482e-08,2216537600,PAN = UNITY,-3712340.5,14754670
CB05,298.5,3.62819321253482e-08,2216537600,PANX = UNITY,-3474280.25,14754670
CB05,298.5,3.62819321253482e-08,2216537600,Others,-63376.478515625,14754670
CB05,298.5,3.62819321253482e-08,2216537600,HO2 + NO2 = HO2NO2,717661760,14754670
CB05,298.5,3.62819321253482e-08,2216537600,C2O3 + NO2 = PAN,87031384,14754670
CB05,298.5,3.62819321253482e-08,2216537600,CXO3 + NO2 = PANX,78402280,14754670
CB05,298.5,3.71137183208248e-08,2261249536,HO2NO2 = HO2 + NO2,-723557312,14210030
CB05,298.5,3.71137183208248e-08,2261249536,PAN = C2O3 + NO2,-72466096,14210030
CB05,298.5,3.71137183208248e-08,2261249536,PANX = CXO3 + NO2,-65087004,14210030
CB05,298.5,3.71137183208248e-08,2261249536,PAN = UNITY,-3558384.75,14210030
CB05,298.5,3.71137183208248e-08,2261249536,PANX = UNITY,-3327160.25,14210030
CB05,298.5,3.71137183208248e-08,2261249536,Others,-60127.41796875,14210030
CB05,298.5,3.71137183208248e-08,2261249536,HO2 + NO2 = HO2NO2,723395968,14210030
CB05,298.5,3.71137183208248e-08,2261249536,C2O3 + NO2 = PAN,83637024,14210030
CB05,298.5,3.71137183208248e-08,2261249536,CXO3 + NO2 = PANX,75233120,14210030
CB05,298.5,3.79298974451103e-08,2305279744,HO2NO2 = HO2 + NO2,-729460416,13695522
CB05,298.5,3.79298974451103e-08,2305279744,PAN = C2O3 + NO2,-69683144,13695522
CB05,298.5,3.79298974451103e-08,2305279744,PANX = CXO3 + NO2,-62489504,13695522
CB05,298.5,3.79298974451103e-08,2305279744,PAN = UNITY,-3413644.5,13695522
CB05,298.5,3.79298974451103e-08,2305279744,PANX = UNITY,-3188439.75,13695522
CB05,298.5,3.79298974451103e-08,2305279744,Others,-57111.9560546875,13695522
CB05,298.5,3.79298974451103e-08,2305279744,HO2 + NO2 = HO2NO2,729303936,13695522
CB05,298.5,3.79298974451103e-08,2305279744,C2O3 + NO2 = PAN,80438624,13695522
CB05,298.5,3.79298974451103e-08,2305279744,CXO3 + NO2 = PANX,72244968,13695522
CB05,298.5,3.87307608207266e-08,2348641280,HO2NO2 = HO2 + NO2,-735479744,13210183
CB05,298.5,3.87307608207266e-08,2348641280,PAN = C2O3 + NO2,-67059688,13210183
CB05,298.5,3.87307608207266e-08,2348641280,PANX = CXO3 + NO2,-60039516,13210183
CB05,298.5,3.87307608207266e-08,2348641280,PAN = UNITY,-3277484.5,13210183
CB05,298.5,3.87307608207266e-08,2348641280,PANX = UNITY,-3057588.75,13210183
CB05,298.5,3.87307608207266e-08,2348641280,Others,-54310.3076171875,13210183
CB05,298.5,3.87307608207266e-08,2348641280,HO2 + NO2 = HO2NO2,735329216,13210183
CB05,298.5,3.87307608207266e-08,2348641280,C2O3 + NO2 = PAN,77423224,13210183
CB05,298.5,3.87307608207266e-08,2348641280,CXO3 + NO2 = PANX,69426240,13210183
CB05,298.5,3.95169124089989e-08,2391354880,HO2NO2 = HO2 + NO2,-741525184,12751794
CB05,298.5,3.95169124089989e-08,2391354880,PAN = C2O3 + NO2,-64584088,12751794
CB05,298.5,3.95169124089989e-08,2391354880,PANX = CXO3 + NO2,-57726628,12751794
CB05,298.5,3.95169124089989e-08,2391354880,PAN = UNITY,-3149255.25,12751794
CB05,298.5,3.95169124089989e-08,2391354880,PANX = UNITY,-2934058.75,12751794
CB05,298.5,3.95169124089989e-08,2391354880,Others,-51703.505859375,12751794
CB05,298.5,3.95169124089989e-08,2391354880,HO2 + NO2 = HO2NO2,741380736,12751794
CB05,298.5,3.95169124089989e-08,2391354880,C2O3 + NO2 = PAN,74577296,12751794
CB05,298.5,3.95169124089989e-08,2391354880,CXO3 + NO2 = PANX,66765008,12751794
CB05,298.5,4.02888638006971e-08,2433438464,HO2NO2 = HO2 + NO2,-747492608,12318004
CB05,298.5,4.02888638006971e-08,2433438464,PAN = C2O3 + NO2,-62245948,12318004
CB05,298.5,4.02888638006971e-08,2433438464,PANX = CXO3 + NO2,-55541596,12318004
CB05,298.5,4.02888638006971e-08,2433438464,PAN = UNITY,-3028389.5,12318004
CB05,298.5,4.02888638006971e-08,2433438464,PANX = UNITY,-2817365.5,12318004
CB05,298.5,4.02888638006971e-08,2433438464,Others,-49274.787109375,12318004
CB05,298.5,4.02888638006971e-08,2433438464,HO2 + NO2 = HO2NO2,747353536,12318004
CB05,298.5,4.02888638006971e-08,2433438464,C2O3 + NO2 = PAN,71889032,12318004
CB05,298.5,4.02888638006971e-08,2433438464,CXO3 + NO2 = PANX,64250616,12318004
CB05,298.5,4.10471194811635e-08,2474914048,HO2NO2 = HO2 + NO2,-753266432,11905971
CB05,298.5,4.10471194811635e-08,2474914048,PAN = C2O3 + NO2,-60035624,11905971
CB05,298.5,4.10471194811635e-08,2474914048,PANX = CXO3 + NO2,-53475820,11905971
CB05,298.5,4.10471194811635e-08,2474914048,PAN = UNITY,-2914355.75,11905971
CB05,298.5,4.10471194811635e-08,2474914048,PANX = UNITY,-2707064,11905971
CB05,298.5,4.10471194811635e-08,2474914048,Others,-47009.0595703125,11905971
CB05,298.5,4.10471194811635e-08,2474914048,HO2 + NO2 = HO2NO2,753131968,11905971
CB05,298.5,4.10471194811635e-08,2474914048,C2O3 + NO2 = PAN,69347360,11905971
CB05,298.5,4.10471194811635e-08,2474914048,CXO3 + NO2 = PANX,61873124,11905971
CB05,298.5,4.17921732775994e-08,2515796224,HO2NO2 = HO2 + NO2,-758768704,11515984
