Mechanism,Temperature,Max.NOx.Mixing.Ratio,Total.NOx.Emissions,Net.Reaction.Rate
MCMv3.2,300.5,3.39527836956677e-08,2084560512,16932092
MCMv3.2,300.5,3.48869129140894e-08,2134370304,16305902
MCMv3.2,300.5,3.58012073320424e-08,2183290112,15714332
MCMv3.2,300.5,3.66963917031171e-08,2231360256,15156732
MCMv3.2,300.5,3.75731588064809e-08,2278604800,14629528
MCMv3.2,300.5,3.84322049740149e-08,2325054208,14130462
MCMv3.2,300.5,3.92741981158906e-08,2370745088,13657964
MCMv3.2,300.5,4.00996569283052e-08,2415698432,13210801
MCMv3.2,300.5,4.0909462484251e-08,2459939072,12788037
MCMv3.2,300.5,4.17042187450534e-08,2503492352,12387746
MCMv3.2,300.5,4.24844017743453e-08,2546375680,12007933
MCMv3.2,300.5,4.32505551373197e-08,2588613632,11647614
MCMv3.2,300.5,4.40031087123316e-08,2630223616,11304854
MCMv3.2,300.5,4.47429897576512e-08,2671223040,10979100
MCMv3.2,300.5,4.54714950137713e-08,2711617024,10669647
MCMv3.2,301,9.46472240859197e-12,1999152.5,207138.453125
MCMv3.2,301,3.2816718092965e-11,6090587.5,622826.9375
MCMv3.2,301,6.14983550195625e-11,10324034,1007631.5
MCMv3.2,301,9.41328612280579e-11,14710305,1366603.125
MCMv3.2,301,1.29717708796662e-10,19252408,1714367.875
MCMv3.2,301,1.67697522535093e-10,23950404,2061949.5
MCMv3.2,301,2.07771605476026e-10,28803434,2416736
MCMv3.2,301,2.4976656853859e-10,33810104,2783513.25
MCMv3.2,301,2.93599922152055e-10,38968500,3165614
MCMv3.2,301,3.39314715214201e-10,44276000,3565437.25
MCMv3.2,301,3.86749104963613e-10,49729668,3984780
MCMv3.2,301,4.35853075853032e-10,55325936,4424695.5
MCMv3.2,301,4.86579665448517e-10,61060832,4885913.5
MCMv3.2,301,5.38883659917389e-10,66929996,5368759.5
MCMv3.2,301,5.92725424297669e-10,72928736,5873377.5
MCMv3.2,301,6.48065268116227e-10,79052128,6399393.5
MCMv3.2,301,7.04863500899933e-10,85294944,6946407.5
MCMv3.2,301,7.63081930976739e-10,91651832,7513790.5
MCMv3.2,301,8.22684198542589e-10,98117464,8100467.5
MCMv3.2,301,8.83635997706023e-10,104686568,8705600
MCMv3.2,301,9.4590490995472e-10,111353984,9327894
MCMv3.2,301,1.0094604041555e-09,118115000,9965852
MCMv3.2,301,1.07427267082016e-09,124964984,10618294
MCMv3.2,301,1.14030418441047e-09,131899512,11283592
MCMv3.2,301,1.20753951282637e-09,138914976,11960150
MCMv3.2,301,1.27595400911673e-09,146007872,12646726
MCMv3.2,301,1.34552613495487e-09,153175072,13341525
MCMv3.2,301,1.41623757166087e-09,160413536,14043196
MCMv3.2,301,1.48807466349155e-09,167720528,14749956
MCMv3.2,301,1.56101775949935e-09,175093376,15460441
MCMv3.2,301,1.63506441719363e-09,182529312,16172970
MCMv3.2,301,1.71021663497584e-09,190025920,16886612
MCMv3.2,301,1.78644699033725e-09,197581008,17599714
MCMv3.2,301,1.86376847288727e-09,205191824,18311430
MCMv3.2,301,1.9421635411021e-09,212856560,19020624
MCMv3.2,301,2.02160999052126e-09,220572576,19725892
MCMv3.2,301,2.10214534668296e-09,228337760,20426460
MCMv3.2,301,2.18374807126054e-09,236149984,21121354
MCMv3.2,301,2.26637886235892e-09,244007344,21809712
MCMv3.2,301,2.35007280302568e-09,251907472,22490456
MCMv3.2,301,2.43484987727527e-09,259848512,23162922
MCMv3.2,301,2.52066656436511e-09,267828576,23826432
MCMv3.2,301,2.60753374448086e-09,275845728,24479948
MCMv3.2,301,2.69548561249167e-09,283898080,25123406
MCMv3.2,301,2.78450995594426e-09,291984224,25755624
MCMv3.2,301,2.87458146175368e-09,300102048,26376418
MCMv3.2,301,2.96574098612723e-09,308250240,26984896
MCMv3.2,301,3.05798275590519e-09,316427008,27580736
MCMv3.2,301,3.15129833339256e-09,324630752,28163746
MCMv3.2,301,3.24568061316199e-09,332860288,28732998
MCMv3.2,301,3.29327098924637e-09,336984352,29012524
MCMv3.2,301,4.30056834588299e-09,420483360,33821316
MCMv3.2,301,5.40945999105702e-09,505158720,37093344
MCMv3.2,301,6.60789245543469e-09,590067712,38949636
MCMv3.2,301,7.87833354110035e-09,674447680,39657144
MCMv3.2,301,9.20124065828531e-09,757704128,39516068
MCMv3.2,301,1.05577626641207e-08,839412608,38787748
MCMv3.2,301,1.19316663216296e-08,919294720,37678180
MCMv3.2,301,1.33097302068563e-08,997191680,36341916
MCMv3.2,301,1.46821115265539e-08,1073048704,34884604
MCMv3.2,301,1.60414383998386e-08,1146870400,33377734
MCMv3.2,301,1.73823462290557e-08,1218702592,31869898
MCMv3.2,301,1.87006357066366e-08,1288625792,30400486
MCMv3.2,301,1.99939957923334e-08,1356726016,28983678
MCMv3.2,301,2.12611936944995e-08,1423090304,27628676
MCMv3.2,301,2.25009753052063e-08,1487812352,26348424
MCMv3.2,301,2.37133601643791e-08,1550964224,25138146
MCMv3.2,301,2.48983500483746e-08,1612621568,23996238
MCMv3.2,301,2.60561510145862e-08,1672861568,22920482
MCMv3.2,301,2.71870543855357e-08,1731754624,21912094
MCMv3.2,301,2.82917227423241e-08,1789363840,20964982
MCMv3.2,301,2.93707778098451e-08,1845748736,20074634
MCMv3.2,301,3.04248750637726e-08,1900970240,19240268
MCMv3.2,301,3.14548103119705e-08,1955077888,18455676
MCMv3.2,301,3.24614184421534e-08,2008117888,17718238
MCMv3.2,301,3.34454384187666e-08,2060135680,17024012
MCMv3.2,301,3.44076518388192e-08,2111175680,16369918
MCMv3.2,301,3.53488225357523e-08,2161275136,15753823
MCMv3.2,301,3.62697178957205e-08,2210473472,15173262
MCMv3.2,301,3.71710910940237e-08,2258804224,14626123
MCMv3.2,301,3.80536739896797e-08,2306290176,14108956
MCMv3.2,301,3.8918180678138e-08,2352971776,13619959
MCMv3.2,301,3.97651547245914e-08,2398883840,13157769
MCMv3.2,301,4.05956512850025e-08,2444046080,12720558
MCMv3.2,301,4.14100966850128e-08,2488484096,12307544
MCMv3.2,301,4.22091588347939e-08,2532222976,11916370
MCMv3.2,301,4.29934097212481e-08,2575285760,11545530
MCMv3.2,301,4.37632934335852e-08,2617689088,11193964
MCMv3.2,301,4.45198367060584e-08,2659458816,10860295
MCMv3.2,301,4.52644499659982e-08,2700600064,10544773
MCMv3.2,301,4.59954989651123e-08,2741143808,10242665
MCMv3.2,301.5,9.68362369457854e-12,2028625.625,199424.78125
MCMv3.2,301.5,3.35887186120321e-11,6181716.5,601715.0625
MCMv3.2,301.5,6.29144167318962e-11,10480476,975491.3125
MCMv3.2,301.5,9.62429719253421e-11,14935552,1325214.125
MCMv3.2,301.5,1.32563321431078e-10,19549802,1664941.375
MCMv3.2,301.5,1.7131938923054e-10,24323150,2005292.875
MCMv3.2,301.5,2.12210596317597e-10,29254624,2353428.5
MCMv3.2,301.5,2.55063498100228e-10,34342784,2713990.25
MCMv3.2,301.5,2.99886115939785e-10,39585524,3090210.75
MCMv3.2,301.5,3.46563333586403e-10,44980172,3484486.25
MCMv3.2,301.5,3.9500108739432e-10,50523568,3898476.75
MCMv3.2,301.5,4.45149084260521e-10,56212148,4333229
MCMv3.2,301.5,4.96956031881268e-10,62041640,4789455
MCMv3.2,301.5,5.50377521335577e-10,68007592,5267412
MCMv3.2,301.5,6.05370753525847e-10,74105104,5767217.5
MCMv3.2,301.5,6.61894983267075e-10,80329112,6288541.5
MCMv3.2,301.5,7.1990868821814e-10,86674352,6830895
MCMv3.2,301.5,7.79371955861308e-10,93135216,7393497
MCMv3.2,301.5,8.40246927591437e-10,99706272,7975669.5
MCMv3.2,301.5,9.02497576671379e-10,106382304,8576074
MCMv3.2,301.5,9.66090096810035e-10,113158096,9193560
MCMv3.2,301.5,1.0309927356289e-09,120028760,9826882
MCMv3.2,301.5,1.09716680185556e-09,126989664,10474428
MCMv3.2,301.5,1.16458886978421e-09,134036840,11134714
MCMv3.2,301.5,1.23323418144139e-09,141166320,11806312
MCMv3.2,301.5,1.30307797885365e-09,148374880,12487729
MCMv3.2,301.5,1.37409750244899e-09,155659424,13177368
MCMv3.2,301.5,1.44627354536908e-09,163016800,13873507
MCMv3.2,301.5,1.51958090555127e-09,170444208,14574604
MCMv3.2,301.5,1.5940129216574e-09,177939200,15279259
MCMv3.2,301.5,1.66957170311122e-09,185499024,15986149
MCMv3.2,301.5,1.74624104065657e-09,193120784,16693687
MCMv3.2,301.5,1.82399673143152e-09,200802512,17401050
MCMv3.2,301.5,1.90287119394839e-09,208541552,18107098
MCMv3.2,301.5,1.98278615748393e-09,216335632,18810084
MCMv3.2,301.5,2.06380068590306e-09,224182336,19509518
MCMv3.2,301.5,2.14591633351802e-09,232079296,20204274
MCMv3.2,301.5,2.22905738311852e-09,240024688,20893184
MCMv3.2,301.5,2.31326469091186e-09,248016048,21575448
MCMv3.2,301.5,2.39856334793842e-09,256051216,22250414
MCMv3.2,301.5,2.48492182386428e-09,264128288,22917278
MCMv3.2,301.5,2.57233345735131e-09,272245472,23574876
MCMv3.2,301.5,2.66083266531325e-09,280400352,24223104
MCMv3.2,301.5,2.75041456276881e-09,288591424,24860594
MCMv3.2,301.5,2.84104761938409e-09,296816992,25487372
MCMv3.2,301.5,2.93277468976783e-09,305075040,26102860
MCMv3.2,301.5,3.02559066689412e-09,313364000,26705998
MCMv3.2,301.5,3.11948755715719e-09,321682144,27296442
MCMv3.2,301.5,3.21445692286204e-09,330028000,27874500
MCMv3.2,301.5,3.31050320490078e-09,338400160,28438334
MCMv3.2,301.5,3.35891714442482e-09,342595808,28715094
MCMv3.2,301.5,4.38319247564323e-09,427547104,33475680
MCMv3.2,301.5,5.50984591285442e-09,513692992,36703432
MCMv3.2,301.5,6.72680933178071e-09,600064512,38514984
MCMv3.2,301.5,8.01689292728724e-09,685868416,39178608
MCMv3.2,301.5,9.36020683184324e-09,770492032,38994900
MCMv3.2,301.5,1.07375779379026e-08,853494784,38228780
MCMv3.2,301.5,1.21324550406143e-08,934589120,37086480
MCMv3.2,301.5,1.35313200644305e-08,1013612672,35723704
MCMv3.2,301.5,1.4924053104437e-08,1090511360,34244628
MCMv3.2,301.5,1.6303054906075e-08,1165292416,32720568
MCMv3.2,301.5,1.76625700731847e-08,1238012288,31205882
MCMv3.2,301.5,1.89986835152922e-08,1308753408,29729972
MCMv3.2,301.5,2.03091250483567e-08,1377607680,28309186
MCMv3.2,301.5,2.15922124624512e-08,1444670976,26958732
MCMv3.2,301.5,2.28470984353635e-08,1510040704,25682444
MCMv3.2,301.5,2.40738167178733e-08,1573788032,24476168
MCMv3.2,301.5,2.52722589522136e-08,1635998592,23339910
MCMv3.2,301.5,2.64425459306494e-08,1696752384,22274884
MCMv3.2,301.5,2.75852531927967e-08,1756123392,21275184
MCMv3.2,301.5,2.87009456201304e-08,1814177792,20337290
MCMv3.2,301.5,2.97901578960591e-08,1870988800,19459820
MCMv3.2,301.5,3.08539149784792e-08,1926597248,18635610
MCMv3.2,301.5,3.18929167519855e-08,1981065600,17861618
MCMv3.2,301.5,3.29079554717282e-08,2034444544,17134814
MCMv3.2,301.5,3.38998518145672e-08,2086780288,16451632
MCMv3.2,301.5,3.48694157992213e-08,2138118016,15808825
MCMv3.2,301.5,3.58174574444092e-08,2188497920,15203977
MCMv3.2,301.5,3.67447761107087e-08,2237959424,14634485
MCMv3.2,301.5,3.76520148392956e-08,2286538752,14098093
MCMv3.2,301.5,3.85402181279915e-08,2334268672,13592503
MCMv3.2,301.5,3.94100325706859e-08,2381168896,13113858
MCMv3.2,301.5,4.02621580519735e-08,2427287040,12662793
MCMv3.2,301.5,4.10972980091628e-08,2472649728,12236107
MCMv3.2,301.5,4.1916102588857e-08,2517274112,11832622
MCMv3.2,301.5,4.27192645702235e-08,2561188608,11450842
MCMv3.2,301.5,4.35071996207625e-08,2604418816,11089219
MCMv3.2,301.5,4.42810978995567e-08,2646983424,10747059
MCMv3.2,301.5,4.50423591757954e-08,2688889088,10423957
MCMv3.2,301.5,4.57894060446051e-08,2730181888,10116431
MCMv3.2,301.5,4.65235814317566e-08,2770858752,9822348
MCMv3.2,302,9.90101403641752e-12,2058404.375,191794.203125
MCMv3.2,302,3.43588837936615e-11,6273802,580728.9375
MCMv3.2,302,6.43322894955389e-11,10638601,943467.75
MCMv3.2,302,9.83621795125345e-11,15163274,1283853
MCMv3.2,302,1.35428418479577e-10,19850520,1615396.25
MCMv3.2,302,1.74973799338396e-10,24700160,1948340.875
MCMv3.2,302,2.16697548793832e-10,29711120,2289590.5
MCMv3.2,302,2.60461596734984e-10,34881832,2643665.5
MCMv3.2,302,3.06260516946821e-10,40210080,3013728.25
MCMv3.2,302,3.53923251816823e-10,45693072,3402084
MCMv3.2,302,4.0338959950148e-10,51327544,3810329.5
MCMv3.2,302,4.54607684829966e-10,57109744,4239536
MCMv3.2,302,5.07525466098002e-10,63035252,4690298.5
MCMv3.2,302,5.62095647804739e-10,69099424,5162948
MCMv3.2,302,6.18273321428831e-10,75297288,5657403
MCMv3.2,302,6.76016409517644e-10,81623608,6173450.5
MCMv3.2,302,7.3528172439552e-10,88072872,6710595
MCMv3.2,302,7.96027577187886e-10,94639448,7268025
MCMv3.2,302,8.58214277421609e-10,101317784,7844920
MCMv3.2,302,9.2180429955846e-10,108102544,8440092
MCMv3.2,302,9.86762338506253e-10,114988568,9052190
MCMv3.2,302,1.05305186792748e-09,121970904,9680080
MCMv3.2,302,1.12063625046233e-09,129045104,10322033
MCMv3.2,302,1.189493170628e-09,136207024,10976751
MCMv3.2,302,1.25959453978197e-09,143453168,11642697
MCMv3.2,302,1.33091404563856e-09,150780032,12318218
MCMv3.2,302,1.40342781840275e-09,158184448,13001949
MCMv3.2,302,1.47710865761042e-09,165663552,13691905
MCMv3.2,302,1.55193646822482e-09,173214480,14386765
MCMv3.2,302,1.62791291558051e-09,180834576,15084915
MCMv3.2,302,1.70503278162926e-09,188521056,15785452
MCMv3.2,302,1.78325487709685e-09,196271168,16486427
MCMv3.2,302,1.86259963008695e-09,204082704,17187520
MCMv3.2,302,1.94303884093472e-09,211953232,17886660
MCMv3.2,302,2.02455963105308e-09,219879824,18583176
MCMv3.2,302,2.10719264259751e-09,227860464,19276290
MCMv3.2,302,2.19089835162833e-09,235892800,19964490
MCMv3.2,302,2.27564966870375e-09,243974512,20646686
MCMv3.2,302,2.3615025490642e-09,252103312,21322470
MCMv3.2,302,2.44842968122327e-09,260276976,21991346
MCMv3.2,302,2.53642418179822e-09,268493792,22651768
MCMv3.2,302,2.62550470253586e-09,276751072,23303270
MCMv3.2,302,2.71567746068513e-09,285047392,23945184
MCMv3.2,302,2.80690670706463e-09,293380896,24576888
MCMv3.2,302,2.89923640650613e-09,301749344,25197722
MCMv3.2,302,2.99266122993913e-09,310151136,25807088
MCMv3.2,302,3.08717451602547e-09,318584704,26404512
MCMv3.2,302,3.18276516253491e-09,327047968,26989242
MCMv3.2,302,3.27941540589904e-09,335539744,27561068
MCMv3.2,302,3.37715255760429e-09,344058336,28119524
MCMv3.2,302,3.42642736406162e-09,348327040,28393498
MCMv3.2,302,4.46818271271354e-09,434768256,33103206
MCMv3.2,302,5.61298119094999e-09,522424128,36284552
MCMv3.2,302,6.84902534686671e-09,610293632,38050792
MCMv3.2,302,8.15924039443416e-09,697556992,38670836
MCMv3.2,302,9.52344691995677e-09,783579072,38445408
MCMv3.2,302,1.09221431898732e-08,867904000,37642796
MCMv3.2,302,1.23384529260306e-08,950233536,36470172
MCMv3.2,302,1.37585516313266e-08,1030401408,35082240
MCMv3.2,302,1.5172036071931e-08,1108354816,33582904
MCMv3.2,302,1.65709224120292e-08,1184108672,32046306
MCMv3.2,302,1.79493646612627e-08,1257722880,30524670
MCMv3.2,302,1.93037301698951e-08,1329283840,29044006
MCMv3.2,302,2.06311536743442e-08,1398898176,27625588
MCMv3.2,302,2.19303561976858e-08,1466663168,26278460
MCMv3.2,302,2.3200650289823e-08,1532668160,25005540
MCMv3.2,302,2.44417588390888e-08,1597006464,23804822
MCMv3.2,302,2.56535432896499e-08,1659766016,22679624
MCMv3.2,302,2.68364299671475e-08,1721027584,21623712
MCMv3.2,302,2.79908096700865e-08,1780872832,20634758
MCMv3.2,302,2.91173183342153e-08,1839374336,19710478
MCMv3.2,302,3.02168672305925e-08,1896585344,18843526
MCMv3.2,302,3.12901775600949e-08,1952572032,18030536
MCMv3.2,302,3.23380646705118e-08,2007391104,17268124
MCMv3.2,302,3.33612817371431e-08,2061098112,16552239
MCMv3.2,302,3.43608732578105e-08,2113740672,15881070
MCMv3.2,302,3.5337610171382e-08,2165366272,15250584
MCMv3.2,302,3.62923380237135e-08,2216016384,14657888
MCMv3.2,302,3.72258917025192e-08,2265730816,14100457
MCMv3.2,302,3.81390954373728e-08,2314547968,13575969
MCMv3.2,302,3.90327414834246e-08,2362492928,13080974
MCMv3.2,302,3.99076185431113e-08,2409611776,12614411
MCMv3.2,302,4.07644691335918e-08,2455930368,12173915
MCMv3.2,302,4.16040322193112e-08,2501484800,11759015
MCMv3.2,302,4.24269757104412e-08,2546284288,11365170
MCMv3.2,302,4.32340279132859e-08,2590365440,10993262
MCMv3.2,302,4.40257537093203e-08,2633751040,10641425
MCMv3.2,302,4.48042491996148e-08,2676451328,10309992
MCMv3.2,302,4.55679440847234e-08,2718508800,9995299
MCMv3.2,302,4.63180853671474e-08,2759927808,9695998
MCMv3.2,302,4.70551668740882e-08,2800734720,9410745
MCMv3.2,302.5,1.01166566443545e-11,2088483.375,184269.046875
MCMv3.2,302.5,3.5126367092797e-11,6366835,559933.875
MCMv3.2,302.5,6.57505022649829e-11,10798372,911632.5625
MCMv3.2,302.5,1.0048852028266e-10,15393425,1242646.625
MCMv3.2,302.5,1.3831058520708e-10,20154530,1565880.75
MCMv3.2,302.5,1.78658032812251e-10,25081360,1891248
MCMv3.2,302.5,2.21229465302564e-10,30172802,2225415
MCMv3.2,302.5,2.65958810530265e-10,35427152,2572753
MCMv3.2,302.5,3.12719516948334e-10,40842048,2936355.5
MCMv3.2,302.5,3.6139075065833e-10,46414592,3318462
MCMv3.2,302.5,4.1191086652681e-10,52141396,3720605
MCMv3.2,302.5,4.64226324048411e-10,58018512,4143846.25
MCMv3.2,302.5,5.18283804762376e-10,64041480,4588799
MCMv3.2,302.5,5.74034264566592e-10,70205408,5055605
MCMv3.2,302.5,6.31429131203731e-10,76505112,5544322
MCMv3.2,302.5,6.90425938643102e-10,82935272,6054595.5
MCMv3.2,302.5,7.50979223251846e-10,89490216,6585937.5
MCMv3.2,302.5,8.13045686332003e-10,96164200,7137686
MCMv3.2,302.5,8.76583583497847e-10,102951608,7708653
MCMv3.2,302.5,9.41553945921214e-10,109847024,8297865
MCMv3.2,302.5,1.00791952561963e-09,116845264,8904124
MCMv3.2,302.5,1.07563702389513e-09,123941400,9525840
MCMv3.2,302.5,1.144679018239e-09,131131096,10161632
MCMv3.2,302.5,1.21501642080801e-09,138410320,10810239
MCMv3.2,302.5,1.2866199217143e-09,145775424,11469763
MCMv3.2,302.5,1.35946209844917e-09,153223136,12138845
MCMv3.2,302.5,1.43351730486074e-09,160750368,12815819
MCMv3.2,302.5,1.50874490678632e-09,168353952,13498813
MCMv3.2,302.5,1.58514912307339e-09,176031088,14186674
MCMv3.2,302.5,1.66271862944711e-09,183779344,14877910
MCMv3.2,302.5,1.74143988118658e-09,191595520,15571237
MCMv3.2,302.5,1.82127379844133e-09,199477168,16265449
MCMv3.2,302.5,1.90225835083879e-09,207421664,16958986
MCMv3.2,302.5,1.98430982756292e-09,215426480,17650990
MCMv3.2,302.5,2.06748707043403e-09,223489152,18340522
MCMv3.2,302.5,2.15178341811395e-09,231606992,19026424
MCMv3.2,302.5,2.23710983071612e-09,239777968,19707218
MCMv3.2,302.5,2.32354824269976e-09,247999488,20382868
MCMv3.2,302.5,2.41107533938134e-09,256269120,21051878
MCMv3.2,302.5,2.49968512555654e-09,264584800,21713624
MCMv3.2,302.5,2.58938137598363e-09,272944576,22367140
MCMv3.2,302.5,2.68017874560655e-09,281345920,23012014
MCMv3.2,302.5,2.77203904275325e-09,289787424,23647378
MCMv3.2,302.5,2.86500712043392e-09,298266432,24272288
MCMv3.2,302.5,2.95907676139961e-09,306781664,24886876
MCMv3.2,302.5,3.05424241453522e-09,315331104,25489868
MCMv3.2,302.5,3.15046921883777e-09,323912352,26080856
MCMv3.2,302.5,3.24778692828431e-09,332524672,26659486
MCMv3.2,302.5,3.3461975412763e-09,341165952,27225350
MCMv3.2,302.5,3.4456957287432e-09,349834368,27777492
MCMv3.2,302.5,3.49585205228209e-09,354178560,28048872
MCMv3.2,302.5,4.55555504430549e-09,442147936,32704358
MCMv3.2,302.5,5.71891378697842e-09,531351808,35838280
MCMv3.2,302.5,6.97457469556184e-09,620755584,37559132
MCMv3.2,302.5,8.30541146967789e-09,709512512,38134848
MCMv3.2,302.5,9.69099822611952e-09,796964992,37869600
MCMv3.2,302.5,1.11114912826338e-08,882637504,37031160
MCMv3.2,302.5,1.25496892877663e-08,966225024,35830168
MCMv3.2,302.5,1.39914471120051e-08,1047554688,34418332
MCMv3.2,302.5,1.54260124674011e-08,1126578176,32901844
MCMv3.2,302.5,1.68450409177012e-08,1203313664,31355826
MCMv3.2,302.5,1.82428845363347e-08,1277825280,29827010
MCMv3.2,302.5,1.96155571785539e-08,1350210432,28345192
MCMv3.2,302.5,2.09602522005525e-08,1420582528,26930244
MCMv3.2,302.5,2.22757936541029e-08,1489043584,25587242
MCMv3.2,302.5,2.35615136290335e-08,1555686016,24319366
MCMv3.2,302.5,2.48169058636449e-08,1620612864,23130588
MCMv3.2,302.5,2.60421657571897e-08,1683912448,22014786
MCMv3.2,302.5,2.72374727217084e-08,1745680768,20970092
MCMv3.2,302.5,2.8403469798377e-08,1805990656,19994732
MCMv3.2,302.5,2.95409350314912e-08,1864914048,19081572
MCMv3.2,302.5,3.06505612002184e-08,1922523648,18226472
MCMv3.2,302.5,3.17332720101149e-08,1978877568,17426912
MCMv3.2,302.5,3.27898881380406e-08,2034038912,16677409
MCMv3.2,302.5,3.38213013151289e-08,2088062080,15975004
MCMv3.2,302.5,3.48284245887953e-08,2140999680,15316506
MCMv3.2,302.5,3.58121425847457e-08,2192901376,14698618
MCMv3.2,302.5,3.67733505868273e-08,2243807488,14118523
MCMv3.2,302.5,3.77129190098913e-08,2293762560,13573335
MCMv3.2,302.5,3.86317076106479e-08,2342807296,13061014
MCMv3.2,302.5,3.95305477240981e-08,2390964224,12577445
MCMv3.2,302.5,4.0410256474388e-08,2438282240,12122358
MCMv3.2,302.5,4.12716012476722e-08,2484789504,11693235
MCMv3.2,302.5,4.21153565355326e-08,2530513408,11288095
MCMv3.2,302.5,4.29422151171366e-08,2575489536,10906001
MCMv3.2,302.5,4.37527809538096e-08,2619727616,10544070
MCMv3.2,302.5,4.45481980193563e-08,2663257088,10202457
MCMv3.2,302.5,4.53301787217697e-08,2706095360,9880868
MCMv3.2,302.5,4.60969147297874e-08,2748283648,9575511
MCMv3.2,302.5,4.68499266048639e-08,2789822720,9284079
MCMv3.2,302.5,4.75897223850552e-08,2830749184,9008625
MCMv3.2,303,1.03303589640835e-11,2118857.75,176866.140625
MCMv3.2,303,3.58904225783441e-11,6460795,539382.625
MCMv3.2,303,6.71677852226438e-11,10959768,880074
MCMv3.2,303,1.02620197062198e-10,15625959,1201674.75
MCMv3.2,303,1.41207628923112e-10,20461750,1516535.75
MCMv3.2,303,1.82369480627997e-10,25466706,1834196.375
MCMv3.2,303,2.25811827569977e-10,30639596,2161086.5
MCMv3.2,303,2.71516531480387e-10,35978604,2501465
MCMv3.2,303,3.19259674252947e-10,41481284,2858363.5
MCMv3.2,303,3.68962194130518e-10,47144580,3233916.25
MCMv3.2,303,4.20561030445299e-10,52964972,3629661.25
MCMv3.2,303,4.74000949601816e-10,58938356,4046563.5
MCMv3.2,303,5.29226884538048e-10,65060124,4485163.5
MCMv3.2,303,5.86188930729037e-10,71325288,4945827.5
MCMv3.2,303,6.44834241558812e-10,77728384,5428270
MCMv3.2,303,7.0511946281826e-10,84263960,5932230.5
MCMv3.2,303,7.66997299006533e-10,90926200,6457328
MCMv3.2,303,8.30422397513075e-10,97709280,7002680.5
MCMv3.2,303,8.95351293106472e-10,104607576,7567342
MCMv3.2,303,9.61742907534813e-10,111615512,8150085.5
MCMv3.2,303,1.02955621805734e-09,118727976,8749815
MCMv3.2,303,1.09874842557645e-09,125940032,9364744
MCMv3.2,303,1.16929266269494e-09,133247448,9993876
MCMv3.2,303,1.24115639987821e-09,140646320,10635411
MCMv3.2,303,1.31430888394846e-09,148132944,11288015
MCMv3.2,303,1.38872069399554e-09,155704240,11949835
MCMv3.2,303,1.4643536383474e-09,163356688,12619366
MCMv3.2,303,1.54118895423494e-09,171087680,13294896
MCMv3.2,303,1.61921731578474e-09,178894336,13975064
MCMv3.2,303,1.69843006325721e-09,186773648,14658677
MCMv3.2,303,1.77879033724793e-09,194722672,15344237
MCMv3.2,303,1.86029902593532e-09,202738896,16030518
MCMv3.2,303,1.94294003108553e-09,210819536,16716351
MCMv3.2,303,2.02668526405603e-09,218962176,17400810
MCMv3.2,303,2.11157025198361e-09,227163744,18082674
MCMv3.2,303,2.19752638308535e-09,235422320,18760642
MCMv3.2,303,2.28457919249081e-09,243735056,19434036
MCMv3.2,303,2.37273689585038e-09,252099584,20102024
MCMv3.2,303,2.46198283981869e-09,260513696,20763706
MCMv3.2,303,2.55233878476702e-09,268974784,21417714
MCMv3.2,303,2.64379429459893e-09,277480896,22064034
MCMv3.2,303,2.7363205035158e-09,286030144,22701650
MCMv3.2,303,2.82996248657241e-09,294619840,23330028
MCMv3.2,303,2.92471336038602e-09,303248480,23947874
MCMv3.2,303,3.02055358503139e-09,311913728,24555606
MCMv3.2,303,3.1174729464567e-09,320614048,25151696
MCMv3.2,303,3.21549453730086e-09,329347520,25735984
MCMv3.2,303,3.31461391667176e-09,338112192,26308006
MCMv3.2,303,3.41482708776653e-09,346906560,26867338
MCMv3.2,303,3.51613138604989e-09,355729216,27413592
MCMv3.2,303,3.56719342953227e-09,360150496,27681604
MCMv3.2,303,4.64532012856012e-09,449686240,32280884
MCMv3.2,303,5.82772274881904e-09,540476416,35365236
MCMv3.2,303,7.10348579957554e-09,631451264,37040232
MCMv3.2,303,8.45543457472786e-09,721736320,37572832
MCMv3.2,303,9.8628838429704e-09,810648448,37267320
MCMv3.2,303,1.13056461970018e-08,897695872,36394660
MCMv3.2,303,1.27661854421035e-08,982562048,35167892
MCMv3.2,303,1.42300295991049e-08,1065070272,33734244
MCMv3.2,303,1.56858117605907e-08,1145177856,32205740
MCMv3.2,303,1.71255010172899e-08,1222900608,30648890
MCMv3.2,303,1.85430000243514e-08,1298314112,29115794
MCMv3.2,303,1.99339798001574e-08,1371532416,27638032
MCMv3.2,303,2.1296372665347e-08,1442656128,26225134
MCMv3.2,303,2.26283631832302e-08,1511808000,24887194
MCMv3.2,303,2.39294024595438e-08,1579084032,23631292
MCMv3.2,303,2.51992418043301e-08,1644589312,22451734
MCMv3.2,303,2.64378456904524e-08,1708427648,21348000
MCMv3.2,303,2.7645564060208e-08,1770690176,20316998
MCMv3.2,303,2.88231696288221e-08,1831449600,19353382
MCMv3.2,303,2.99714102425241e-08,1890790528,18454202
MCMv3.2,303,3.10910621692528e-08,1948783488,17613658
MCMv3.2,303,3.21830171401416e-08,2005496320,16827940
MCMv3.2,303,3.32481846498922e-08,2060986496,16092117
MCMv3.2,303,3.42875097203432e-08,2115315968,15403636
MCMv3.2,303,3.53019373733332e-08,2168538624,14758551
MCMv3.2,303,3.62924197361281e-08,2220700416,14153631
