Mechanism,Temperature,Max.NOx.Mixing.Ratio,Total.NOx.Emissions,Net.Reaction.Rate
RADM2,292.5,3.32152865212265e-08,2051840128,33901772
RADM2,292.5,3.39096359880386e-08,2091464320,33324334
RADM2,292.5,3.45929578315918e-08,2130560512,32759974
RADM2,292.5,3.52656215341085e-08,2169143808,32212604
RADM2,292.5,3.59280321049482e-08,2207232256,31681488
RADM2,292.5,3.6580509288342e-08,2244834816,31166566
RADM2,292.5,3.72232662471106e-08,2281959680,30667910
RADM2,293,1.08604271409352e-11,1571828.25,156607.40625
RADM2,293,3.55209195390671e-11,4772796.5,560186.6875
RADM2,293,6.26037832685e-11,8067601,985438.75
RADM2,293,9.0877388947419e-11,11469424,1426930.875
RADM2,293,1.19885726346247e-10,14983700,1891576.25
RADM2,293,1.49448203812241e-10,18612444,2383820.5
RADM2,293,1.7950228803354e-10,22356224,2905526.5
RADM2,293,2.10072167994291e-10,26215094,3457597
RADM2,293,2.41104219922406e-10,30188596,4040154.25
RADM2,293,2.72605105156032e-10,34275968,4652950
RADM2,293,3.04589131694399e-10,38476044,5295535
RADM2,293,3.37074146372629e-10,42787276,5967172
RADM2,293,3.70080327494193e-10,47207744,6667129
RADM2,293,4.03628214185048e-10,51735072,7394315.5
RADM2,293,4.37742425640764e-10,56366680,8147512
RADM2,293,4.72447470034609e-10,61099644,8925417
RADM2,293,5.07768493918093e-10,65930900,9726674
RADM2,293,5.43729672397575e-10,70857024,10549997
RADM2,293,5.80760495250132e-10,75874440,11393890
RADM2,293,6.18625373149939e-10,80979632,12256761
RADM2,293,6.572861699361e-10,86168648,13137072
RADM2,293,6.96768032160122e-10,91437856,14033283
RADM2,293,7.37094940639338e-10,96783256,14943935
RADM2,293,7.7831979750087e-10,102201104,15868069
RADM2,293,8.21130385908475e-10,107687656,16804038
RADM2,293,8.64921412269126e-10,113239208,17750360
RADM2,293,9.09707420504446e-10,118852184,18704850
RADM2,293,9.5550301004721e-10,124523240,19665838
RADM2,293,1.0023233354417e-09,130249256,20631502
RADM2,293,1.05018016505198e-09,136027184,21600100
RADM2,293,1.09945541559853e-09,141854288,22570300
RADM2,293,1.15011888901506e-09,147727504,23540728
RADM2,293,1.20187393370941e-09,153644912,24509466
RADM2,293,1.25472443546215e-09,159604128,25474956
RADM2,293,1.30867339187546e-09,165602976,26435994
RADM2,293,1.3637239115738e-09,171639712,27391340
RADM2,293,1.41987777091401e-09,177712336,28339788
RADM2,293,1.47712864162486e-09,183819008,29280300
RADM2,293,1.53548629366895e-09,189958352,30211804
RADM2,293,1.59495328055925e-09,196128976,31133324
RADM2,293,1.65552949127346e-09,202329232,32044134
RADM2,293,1.71721448172235e-09,208558176,32943144
RADM2,293,1.78001147155271e-09,214814080,33829728
RADM2,293,1.84391457658251e-09,221096032,34703204
RADM2,293,1.90892190943259e-09,227402416,35563172
RADM2,293,1.97503702281665e-09,233732336,36408880
RADM2,293,2.04225258926272e-09,240084704,37239344
RADM2,293,2.11056483401251e-09,246458416,38054108
RADM2,293,2.17996953821853e-09,252852000,38852732
RADM2,293,2.25046226098868e-09,259264880,39634768
RADM2,293,2.28611662933531e-09,262478304,40019400
RADM2,293,3.05521319354796e-09,327524640,46777492
RADM2,293,3.9242404881179e-09,393527200,51729320
RADM2,293,4.87458695630494e-09,459855424,55062892
RADM2,293,5.88624970987439e-09,526021920,57072648
RADM2,293,6.94003032819523e-09,591652864,58060040
RADM2,293,8.01980526432544e-09,656487232,58303564
RADM2,293,9.1128420365294e-09,720345344,58018436
RADM2,293,1.02094102061301e-08,783110848,57372552
RADM2,293,1.13025029335745e-08,844732032,56482348
RADM2,293,1.2386944803211e-08,905183872,55433884
RADM2,293,1.34591067180168e-08,964468416,54291824
RADM2,293,1.45209622104403e-08,1022601664,53106860
RADM2,293,1.55666093348827e-08,1079610368,51927780
RADM2,293,1.65948357278012e-08,1135524096,50738600
RADM2,293,1.76050214406587e-08,1190384128,49566712
RADM2,293,1.85967348187432e-08,1244223872,48433792
RADM2,293,1.95698106608688e-08,1297078656,47319840
RADM2,293,2.05243928519394e-08,1348986496,46237944
RADM2,293,2.14606199477885e-08,1399981056,45191160
RADM2,293,2.23789839992605e-08,1450102656,44177540
RADM2,293,2.32795791532681e-08,1499371520,43196956
RADM2,293,2.41628583808051e-08,1547819648,42248800
RADM2,293,2.50292533365837e-08,1595473536,41334444
RADM2,293,2.58794177199206e-08,1642369536,40453824
RADM2,293,2.67135451537115e-08,1688524032,39602748
RADM2,293,2.75321596632239e-08,1733956608,38779880
RADM2,293,2.83357053376676e-08,1778697728,37985456
RADM2,293,2.91247914674386e-08,1822769664,37223408
RADM2,293,2.98997804293322e-08,1866190592,36491060
RADM2,293,3.06611127598444e-08,1908980096,35797008
RADM2,293,3.14092289954715e-08,1951158912,35123732
RADM2,293,3.21445448037139e-08,1992737536,34480932
RADM2,293,3.28675682226276e-08,2033740288,33858636
RADM2,293,3.35787042615721e-08,2074183168,33255902
RADM2,293,3.42782620066373e-08,2114077696,32675488
RADM2,293,3.49666287036143e-08,2153438464,32110082
RADM2,293,3.56441987037215e-08,2192281344,31562070
RADM2,293,3.63113770163181e-08,2230621952,31032016
RADM2,293,3.69684194367892e-08,2268467968,30518266
RADM2,293,3.76156457093657e-08,2305830656,30019512
RADM2,293.5,1.10630150873536e-11,1596009.25,153655.640625
RADM2,293.5,3.62005529719323e-11,4847111,554025.0625
RADM2,293.5,6.37835964600875e-11,8194439,977861.875
RADM2,293.5,9.25740664681207e-11,11651105,1418760.5
RADM2,293.5,1.22112403522223e-10,15222406,1883415.375
RADM2,293.5,1.52244244988609e-10,18910248,2376042.75
RADM2,293.5,1.82916529145594e-10,22715140,2898453.25
RADM2,293.5,2.14066153692016e-10,26637038,3451500.25
RADM2,293.5,2.45688747124717e-10,30675394,4035264
RADM2,293.5,2.77791289970963e-10,34829384,4649467
RADM2,293.5,3.10388326152378e-10,39097720,5293645
RADM2,293.5,3.43497924548686e-10,43478792,5967022
RADM2,293.5,3.77140679796995e-10,47970540,6668828.5
RADM2,293.5,4.11337464090167e-10,52570520,7397963
RADM2,293.5,4.46113479490862e-10,57276008,8153161.5
RADM2,293.5,4.81492845594289e-10,62083968,8933080
RADM2,293.5,5.17501375085772e-10,66991188,9736407
RADM2,293.5,5.54407630914966e-10,71994144,10561670
RADM2,293.5,5.92246141017938e-10,77089352,11407657
RADM2,293.5,6.30869467777018e-10,82272928,12272622
RADM2,293.5,6.70303479388679e-10,87541080,13155095
RADM2,293.5,7.10574155071697e-10,92889904,14053540
RADM2,293.5,7.51705753199161e-10,98315472,14966635
RADM2,293.5,7.9415496401225e-10,103813928,15893273
RADM2,293.5,8.37823865840193e-10,109381448,16831658
RADM2,293.5,8.82485640119057e-10,115014344,17780640
RADM2,293.5,9.28156440593852e-10,120709088,18737702
RADM2,293.5,9.74848424206698e-10,126462320,19701128
RADM2,293.5,1.02257136092021e-09,132270592,20669050
RADM2,293.5,1.07140329941302e-09,138131184,21639716
RADM2,293.5,1.12190923218236e-09,144041296,22611666
RADM2,293.5,1.173506181118e-09,149998176,23583720
RADM2,293.5,1.22618981635014e-09,155999296,24553924
RADM2,293.5,1.27997235033206e-09,162042608,25520802
RADM2,293.5,1.33485500430908e-09,168125984,26483096
RADM2,293.5,1.39084088690566e-09,174247632,27439580
RADM2,293.5,1.44793155243406e-09,180405680,28389092
RADM2,293.5,1.50612800009498e-09,186598480,29330536
RADM2,293.5,1.56542545592941e-09,192824224,30263048
RADM2,293.5,1.62582880491868e-09,199081632,31185572
RADM2,293.5,1.68734137773185e-09,205369248,32097172
RADM2,293.5,1.74996150903439e-09,211685648,32996956
RADM2,293.5,1.81369519403063e-09,218029872,33884032
RADM2,293.5,1.87853399502558e-09,224400016,34758152
RADM2,293.5,1.94447569157319e-09,230795312,35618348
RADM2,293.5,2.0115265009224e-09,237214544,36464468
RADM2,293.5,2.07967731924441e-09,243656464,37295380
RADM2,293.5,2.14892414973633e-09,250119968,38110496
RADM2,293.5,2.21926321763988e-09,256603792,38909384
RADM2,293.5,2.29069119228598e-09,263107104,39691596
RADM2,293.5,2.32681363065979e-09,266365808,40076316
RADM2,293.5,3.10467829223171e-09,332328448,46830580
RADM2,293.5,3.9830942988317e-09,399255808,51761688
RADM2,293.5,4.94401675155132e-09,466503936,55062592
RADM2,293.5,5.96728266799573e-09,533574976,57024516
RADM2,293.5,7.0335168800284e-09,600086464,57958116
RADM2,293.5,8.12633249580585e-09,665770944,58144712
RADM2,293.5,9.23273368869104e-09,730446016,57808468
RADM2,293.5,1.03427542086365e-08,793992832,57110692
RADM2,293.5,1.14492246794384e-08,856359104,56172220
RADM2,293.5,1.25468249123628e-08,917520896,55077944
RADM2,293.5,1.36334143974182e-08,977481920,53897856
RADM2,293.5,1.47078083045926e-08,1036258368,52676112
RADM2,293.5,1.57656145916008e-08,1093880704,51468320
RADM2,293.5,1.68057212590611e-08,1150385280,50250508
RADM2,293.5,1.78272809847613e-08,1205806080,49066068
RADM2,293.5,1.88299242864787e-08,1260181120,47901412
RADM2,293.5,1.98135161610935e-08,1313548544,46767000
RADM2,293.5,2.07782537842149e-08,1365950464,45667792
RADM2,293.5,2.17243449895932e-08,1417422976,44605048
RADM2,293.5,2.26519993873353e-08,1467995392,43577516
RADM2,293.5,2.35615615906681e-08,1517700352,42584404
RADM2,293.5,2.44534525961626e-08,1566567040,41625556
RADM2,293.5,2.53283616302724e-08,1614633600,40702448
RADM2,293.5,2.61864041561921e-08,1661916288,39812796
RADM2,293.5,2.70281592662514e-08,1708445952,38953500
RADM2,293.5,2.78541119058673e-08,1754244352,38123952
RADM2,293.5,2.86647505731707e-08,1799335680,37323720
RADM2,293.5,2.94606277151388e-08,1843744768,36561236
RADM2,293.5,3.02421447884171e-08,1887492096,35829752
RADM2,293.5,3.10097583167135e-08,1930597504,35130720
RADM2,293.5,3.17639319291629e-08,1973081856,34458500
RADM2,293.5,3.25050955041206e-08,2014959104,33813320
RADM2,293.5,3.323376418507e-08,2056247936,33189232
RADM2,293.5,3.39503074542336e-08,2096967936,32585202
RADM2,293.5,3.46551125574024e-08,2137133952,32002484
RADM2,293.5,3.53485560822264e-08,2176759040,31437050
RADM2,293.5,3.60310679070608e-08,2215859200,30890572
RADM2,293.5,3.67030281722691e-08,2254447872,30360884
RADM2,293.5,3.73646855678089e-08,2292536320,29848014
RADM2,293.5,3.80163811541934e-08,2330134528,29349826
RADM2,294,1.12703943400128e-11,1620531.25,150560.203125
RADM2,294,3.68998685773558e-11,4922512,547296.625
RADM2,294,6.49989090328873e-11,8323206,969256.25
RADM2,294,9.43224526261943e-11,11835618,1409093.125
RADM2,294,1.24436752568791e-10,15464908,1873286.875
RADM2,294,1.55181062444498e-10,19212884,2365803
RADM2,294,1.86441265204174e-10,23079958,2888416.25
RADM2,294,2.18190424061682e-10,27066026,3441906.75
RADM2,294,2.50423903835895e-10,31170452,4026334.75
RADM2,294,2.83149031998775e-10,35392328,4641398
RADM2,294,3.16380588394338e-10,39730240,5286603
RADM2,294,3.50137169258247e-10,44182528,5961146
RADM2,294,3.84439452494334e-10,48746976,6664197.5
RADM2,294,4.19308532340068e-10,53421016,7394670
RADM2,294,4.54770304747498e-10,58201860,8151260
RADM2,294,4.90849194623166e-10,63086324,8932551
RADM2,294,5.27701493613364e-10,68071160,9737311
RADM2,294,5.65540114738639e-10,73152664,10563923
RADM2,294,6.04151062510994e-10,78327160,11411372
RADM2,294,6.43561759439137e-10,83590824,12277852
RADM2,294,6.83798240252997e-10,88939752,13161896
RADM2,294,7.24886706215955e-10,94369824,14062048
RADM2,294,7.67027164005896e-10,99877296,14977077
RADM2,294,8.10590317090742e-10,105457936,15905606
RADM2,294,8.55142512357077e-10,111108128,16845994
RADM2,294,9.00701180306385e-10,116824144,17796968
RADM2,294,9.47283029795187e-10,122602296,18755942
RADM2,294,9.94898829986823e-10,128439440,19721106
RADM2,294,1.04355835084391e-09,134332096,20690626
RADM2,294,1.09373710088789e-09,140277232,21662640
RADM2,294,1.14519504990085e-09,146272304,22635556
RADM2,294,1.1977482339276e-09,152314608,23608498
RADM2,294,1.25139887341419e-09,158401888,24579502
RADM2,294,1.30614274951313e-09,164531408,25547104
RADM2,294,1.36198874400861e-09,170701584,26509980
RADM2,294,1.4189396324582e-09,176910384,27466904
RADM2,294,1.4769954148619e-09,183156288,28416788
RADM2,294,1.53615720144273e-09,189437280,29358778
RADM2,294,1.5964249922007e-09,195752000,30291668
RADM2,294,1.65779834304658e-09,202098832,31214484
RADM2,294,1.7202734792221e-09,208476176,32126306
RADM2,294,1.78385617388699e-09,214882720,33026216
RADM2,294,1.84854986873262e-09,221317392,33913544
RADM2,294,1.91435023388919e-09,227778688,34787652
RADM2,294,1.9812520513085e-09,234265408,35647948
RADM2,294,2.0492627594848e-09,240776432,36493676
RADM2,294,2.11837392072312e-09,247310720,37324452
RADM2,294,2.18857998390831e-09,253866672,38139400
RADM2,294,2.25987784041592e-09,260443488,38937972
RADM2,294,2.3322652697999e-09,267039888,39720076
RADM2,294,2.36886732452035e-09,270345280,40104644
RADM2,294,3.15642978421238e-09,337252160,46851428
RADM2,294,4.04376354623537e-09,405132832,51760356
RADM2,294,5.01548580444933e-09,473329568,55024956
RADM2,294,6.05061645231331e-09,541332416,56938568
RADM2,294,7.12960757098813e-09,608751744,57816956
RADM2,294,8.23579782149864e-09,675311680,57946176
RADM2,294,9.35591693007609e-09,740827264,57556968
RADM2,294,1.04797512889832e-08,805176384,56807868
RADM2,294,1.15999565508673e-08,868306944,55820624
RADM2,294,1.27110650893769e-08,930195584,54681120
RADM2,294,1.38123912307719e-08,990847488,53462948
RADM2,294,1.4899653066891e-08,1050283008,52227536
RADM2,294,1.59700608293178e-08,1108536320,50969308
RADM2,294,1.70222094197925e-08,1165636224,49735672
RADM2,294,1.80553971773634e-08,1221626624,48518336
RADM2,294,1.90692244217416e-08,1276545792,47331356
RADM2,294,2.00636378622221e-08,1330437376,46177432
RADM2,294,2.1038722763933e-08,1383336832,45061848
RADM2,294,2.19947864366077e-08,1435289088,43983912
RADM2,294,2.29319638833658e-08,1486319488,42943092
RADM2,294,2.38506636662805e-08,1536463744,41937948
RADM2,294,2.47515838935897e-08,1585762560,40969120
RADM2,294,2.56348080540647e-08,1634233984,40038364
RADM2,294,2.65009241218195e-08,1681909120,39140380
RADM2,294,2.73504312531259e-08,1728815104,38273752
RADM2,294,2.81838108406873e-08,1774976256,37438116
RADM2,294,2.90016686221861e-08,1820420480,36638172
RADM2,294,2.98044149360521e-08,1865170688,35868008
RADM2,294,3.05925311749888e-08,1909243008,35132072
RADM2,294,3.13664969553429e-08,1952664192,34439056
RADM2,294,3.21267847880335e-08,1995451264,33767248
RADM2,294,3.2873845867698e-08,2037625600,33120454
RADM2,294,3.36081846796787e-08,2079201920,32495346
RADM2,294,3.43301884697667e-08,2120199552,31890834
RADM2,294,3.50402729054622e-08,2160635392,31306902
RADM2,294,3.57388074689879e-08,2200519936,30743116
RADM2,294,3.64263179619684e-08,2239878144,30197166
RADM2,294,3.710304241622e-08,2278713344,29669098
RADM2,294,3.77693183395422e-08,2317041920,29157032
RADM2,294,3.84254974505893e-08,2354874880,28661866
RADM2,294.5,1.14823992328206e-11,1645397.25,147329.921875
RADM2,294.5,3.76186894135433e-11,4999006.5,540016.3125
RADM2,294.5,6.62497973147325e-11,8453896,959642.875
RADM2,294.5,9.61349680417278e-11,12022943,1397936.875
RADM2,294.5,1.26871319006128e-10,15711198,1861189.125
RADM2,294.5,1.58210694545247e-10,19520332,2353092.75
RADM2,294.5,1.90078591755238e-10,23450706,2875383
RADM2,294.5,2.22447671394121e-10,27502096,3428771.5
RADM2,294.5,2.55312992969436e-10,31673794,4013299.25
RADM2,294.5,2.88682383553507e-10,35964820,4628644.5
RADM2,294.5,3.2257080340159e-10,40373664,5274288.5
RADM2,294.5,3.56997376105284e-10,44898496,5949390.5
RADM2,294.5,3.91982640790545e-10,49537060,6653075
RADM2,294.5,4.27548357828655e-10,54286644,7384246
RADM2,294.5,4.63720839505299e-10,59144328,8141569.5
RADM2,294.5,5.00581076590123e-10,64106876,8923609
RADM2,294.5,5.3844595448993e-10,69170832,9729122
RADM2,294.5,5.77071446183908e-10,74332560,10556475
RADM2,294.5,6.16485418269974e-10,79588056,11404740
RADM2,294.5,6.56715015701081e-10,84933552,12272108
RADM2,294.5,6.97786106673703e-10,90364888,13157162
RADM2,294.5,7.39723116094382e-10,95878056,14058490
RADM2,294.5,7.8317902163505e-10,101469096,14974848
RADM2,294.5,8.27647506085327e-10,107133872,15904826
RADM2,294.5,8.73119021527202e-10,112868576,16846628
RADM2,294.5,9.19610443350649e-10,118669440,17798934
RADM2,294.5,9.67134816676207e-10,124532968,18759094
RADM2,294.5,1.01570407640139e-09,130455776,19725244
RADM2,294.5,1.06556619083875e-09,136434560,20695560
RADM2,294.5,1.11690834359024e-09,142466288,21668050
RADM2,294.5,1.16934695260085e-09,148548256,22641186
RADM2,294.5,1.22288601467346e-09,154678080,23614320
RADM2,294.5,1.27752763923183e-09,160853280,24585410
RADM2,294.5,1.33326538698242e-09,167071568,25552964
RADM2,294.5,1.39010492006264e-09,173330736,26515606
RADM2,294.5,1.44805112345381e-09,179629184,27472306
RADM2,294.5,1.50710244284369e-09,185965296,28422172
RADM2,294.5,1.56725876720998e-09,192336992,29363886
RADM2,294.5,1.6285210957534e-09,198743040,30296476
RADM2,294.5,1.69089453549987e-09,205181808,31218916
RADM2,294.5,1.75437520066879e-09,211651792,32130418
RADM2,294.5,1.81895631889972e-09,218151232,33030074
RADM2,294.5,1.88463999961641e-09,224679184,33917040
RADM2,294.5,1.9514239113505e-09,231234064,34790660
RADM2,294.5,2.01930738796818e-09,237814944,35650144
RADM2,294.5,2.08829775694142e-09,244420448,36494972
RADM2,294.5,2.15839146555652e-09,251049504,37325088
RADM2,294.5,2.2295796320293e-09,257700672,38139552
RADM2,294.5,2.30185870364608e-09,264372976,38937608
RADM2,294.5,2.37522779222843e-09,271065536,39719100
RADM2,294.5,2.41232278597181e-09,274418912,40103412
RADM2,294.5,3.20983795099039e-09,342299040,46838312
RADM2,294.5,4.10632861047588e-09,411162688,51724044
RADM2,294.5,5.08909270280355e-09,480337312,54949404
RADM2,294.5,6.1363540915238e-09,549301632,56813228
RADM2,294.5,7.22841253519846e-09,617655680,57634972
RADM2,294.5,8.34831936913361e-09,685116992,57706832
RADM2,294.5,9.48251788202015e-09,751496192,57264060
RADM2,294.5,1.06205337857546e-08,816669248,56462512
RADM2,294.5,1.17548433209436e-08,880584448,55426128
RADM2,294.5,1.28802941645745e-08,943216704,54243324
RADM2,294.5,1.39961899847663e-08,1004574720,52986220
RADM2,294.5,1.50967647272182e-08,1064686208,51717124
RADM2,294.5,1.61799533771045e-08,1123577728,50429928
RADM2,294.5,1.72444458712562e-08,1181283968,49172212
RADM2,294.5,1.82895298905805e-08,1237854336,47931856
RADM2,294.5,1.93147968730045e-08,1293324160,46723492
RADM2,294.5,2.03202414894577e-08,1347744640,45552004
RADM2,294.5,2.1305995190346e-08,1401154944,44420336
RADM2,294.5,2.2272153898939e-08,1453587072,43328332
RADM2,294.5,2.32190409121813e-08,1505080576,42274560
RADM2,294.5,2.4147308153033e-08,1555677568,41259804
RADM2,294.5,2.50570479920498e-08,1605397888,40281752
RADM2,294.5,2.59488253107065e-08,1654276992,39342996
RADM2,294.5,2.68231445943456e-08,1702346496,38437436
RADM2,294.5,2.76804907883843e-08,1749630080,37564592
RADM2,294.5,2.85214944995005e-08,1796157952,36723792
RADM2,294.5,2.93465856060493e-08,1841953664,35922296
RADM2,294.5,3.01562721460868e-08,1887042176,35147312
RADM2,294.5,3.0951053275885e-08,1931442304,34425848
RADM2,294.5,3.17314281517156e-08,1975178368,33722444
RADM2,294.5,3.24978373100748e-08,2018270080,33051580
RADM2,294.5,3.32508776068607e-08,2060739072,32403928
RADM2,294.5,3.39909220770096e-08,2102603392,31778552
RADM2,294.5,3.47184148097313e-08,2143875328,31174576
RADM2,294.5,3.54337998942356e-08,2184578048,30591210
RADM2,294.5,3.61374787871682e-08,2224721920,30028322
RADM2,294.5,3.68299488684443e-08,2264329984,29486478
RADM2,294.5,3.75114623807349e-08,2303410432,28960794
RADM2,294.5,3.81823639372669e-08,2341977088,28451186
RADM2,294.5,3.88430194675493e-08,2380039424,27956892
RADM2,295,1.169882159896e-11,1670602.125,143974.296875
RADM2,295,3.83566754746933e-11,5076590,532208.25
RADM2,295,6.75362821223047e-11,8586503,949039.1875
RADM2,295,9.80433373376499e-11,12213096,1385318.625
RADM2,295,1.29380339775054e-10,15961280,1847128.5
RADM2,295,1.61334418047332e-10,19832628,2337905.5
RADM2,295,1.93830271277839e-10,23827388,2859331
RADM2,295,2.26840157768748e-10,27945250,3412055.5
RADM2,295,2.6035906763866e-10,32185468,3996111.75
RADM2,295,2.94395230415745e-10,36546912,4611159
RADM2,295,3.28963578599684e-10,41028008,5256618
RADM2,295,3.64083679871285e-10,45626800,5931643
RADM2,295,3.99776656223594e-10,50340904,6635322
RADM2,295,4.36063934960984e-10,55167452,7366550.5
RADM2,295,4.72987871091846e-10,60103508,8123929.5
RADM2,295,5.10904207828844e-10,65145720,8906047
RADM2,295,5.49568945906742e-10,70290448,9711619
RADM2,295,5.89011117657634e-10,75533920,10539083
RADM2,295,6.29258423145984e-10,80872152,11387532
RADM2,295,6.70337674257837e-10,86301072,12255157
RADM2,295,7.12274350611608e-10,91816688,13140588
RADM2,295,7.55517981509968e-10,97414680,14042499
RADM2,295,7.99930621742106e-10,103091072,14959646
RADM2,295,8.45340630828417e-10,108841752,15890521
RADM2,295,8.91765994381899e-10,114662816,16833094
RADM2,295,9.39222588591804e-10,120550520,17785978
RADM2,295,9.87724013690183e-10,126501400,18746548
RADM2,295,1.03734232315134e-09,132511872,19712954
RADM2,295,1.08859699032848e-09,138578656,20683092
RADM2,295,1.14095111136692e-09,144699024,21655310
RADM2,295,1.19440646262348e-09,150870304,22627988
RADM2,295,1.2489649314773e-09,157089776,23600472
RADM2,295,1.30462840530754e-09,163355296,24570854
RADM2,295,1.36138900153071e-09,169664352,25537526
RADM2,295,1.41925238228424e-09,176014960,26499284
RADM2,295,1.47822243334872e-09,182405440,27455238
RADM2,295,1.5382973783673e-09,188834096,28404160
RADM2,295,1.59948077005367e-09,195299232,29344972
RADM2,295,1.66177716032223e-09,201799328,30276564
RADM2,295,1.72518077601325e-09,208332576,31198128
RADM2,295,1.78968750930153e-09,214897680,32108650
RADM2,295,1.85528770124677e-09,221492736,33007246
RADM2,295,1.92198945647704e-09,228116688,33893172
RADM2,295,1.98978811205563e-09,234768112,34765676
RADM2,295,2.05869254976676e-09,241445936,35623952
RADM2,295,2.12870254756581e-09,248148992,36467712
RADM2,295,2.19980478277648e-09,254875600,37296592
RADM2,295,2.2720001435772e-09,261624864,38109984
RADM2,295,2.34528529929889e-09,268395520,38907032
RADM2,295,2.41966247038761e-09,275186656,39687308
RADM2,295,2.4572628376518e-09,278589664,40071012
RADM2,295,3.26496496505513e-09,347472384,46789928
RADM2,295,4.17205336944448e-09,417349280,51650316
RADM2,295,5.16492493218834e-09,487532608,54834180
RADM2,295,6.22460172294836e-09,557487616,56646308
RADM2,295,7.33004590358632e-09,626804608,57410320
RADM2,295,8.46401704279742e-09,695194368,57426112
RADM2,295,9.61266533039407e-09,762461120,56928128
RADM2,295,1.07652429193195e-08,828479680,56073824
RADM2,295,1.19140128873596e-08,893197632,54987912
RADM2,295,1.30551560673098e-08,956591296,53763664
RADM2,295,1.41850859947112e-08,1018676224,52466816
RADM2,295,1.52991752599974e-08,1079472256,51166780
RADM2,295,1.63954609888606e-08,1139012736,49863276
RADM2,295,1.74726046964224e-08,1197338368,48569916
RADM2,295,1.8529853207383e-08,1254494720,47306460
RADM2,295,1.95668654612291e-08,1310528128,46078452
RADM2,295,2.05835810618282e-08,1365482880,44889952
RADM2,295,2.15801279068728e-08,1419402496,43743528
RADM2,295,2.25566090250595e-08,1472322944,42638352
RADM2,295,2.35136159432159e-08,1524290816,41573660
RADM2,295,2.44512712299638e-08,1575330688,40548208
RADM2,295,2.53700811470026e-08,1625480064,39563200
RADM2,295,2.62705430742471e-08,1674770816,38616864
RADM2,295,2.71531579443263e-08,1723234048,37705124
RADM2,295,2.80185545875611e-08,1770897024,36827220
RADM2,295,2.88671859749456e-08,1817790208,35987932
RADM2,295,2.96995814608181e-08,1863936000,35179460
RADM2,295,3.05162721758734e-08,1909362816,34413064
RADM2,295,3.13177714872381e-08,1954089728,33686244
RADM2,295,3.21045980911094e-08,1998141056,32984364
RADM2,295,3.28772244984066e-08,2041537024,32312882
RADM2,295,3.36362262487455e-08,2084298880,31665386
RADM2,295,3.43819941406309e-08,2126444544,31040736
RADM2,295,3.51149935795547e-08,2167992832,30438050
RADM2,295,3.58356899710088e-08,2208955648,29859166
RADM2,295,3.65446979344597e-08,2249365504,29299086
RADM2,295,3.72422235273007e-08,2289227008,28757928
RADM2,295,3.79285971519039e-08,2328552704,28234220
RADM2,295,3.86042238176287e-08,2367354880,27726928
RADM2,295,3.92694303741337e-08,2405647360,27235178
RADM2,295.5,1.19194185771443e-11,1696147.875,140512.890625
RADM2,295.5,3.91135249189212e-11,5155258.5,523898.75
RADM2,295.5,6.88697848749698e-11,8721033,937476.25
RADM2,295.5,1.00007314929318e-10,12406074,1371266.875
RADM2,295.5,1.31964272842566e-10,16215155,1831120.25
RADM2,295.5,1.64553065618023e-10,20149748,2320241
RADM2,295.5,1.97697705428546e-10,24210020,2840249.75
RADM2,295.5,2.31369853831431e-10,28395524,3391740.5
RADM2,295.5,2.65564736867674e-10,32705468,3974738.25
RADM2,295.5,3.00290764476685e-10,37138644,4588867.5
RADM2,295.5,3.3556296630266e-10,41693348,5233526.5
RADM2,295.5,3.71401076559863e-10,46367484,5907839.5
RADM2,295.5,4.07826522552668e-10,51158536,6610839.5
RADM2,295.5,4.44865255744276e-10,56063644,7341442.5
RADM2,295.5,4.82857920314217e-10,61079588,8098208
RADM2,295.5,5.21586385193729e-10,66202952,8879730
RADM2,295.5,5.61080570893324e-10,71430024,9684674
RADM2,295.5,6.01369398722795e-10,76756952,10511579
RADM2,295.5,6.42480790791211e-10,82179544,11359483
RADM2,295.5,6.8444128142886e-10,87693712,12226729
RADM2,295.5,7.27536808575735e-10,93295184,13111987
RADM2,295.5,7.71919195230453e-10,98979880,14013851
RADM2,295.5,8.17294121269185e-10,104743480,14931244
RADM2,295.5,8.63680738039108e-10,110581960,15862401
RADM2,295.5,9.11096309508252e-10,116491296,16805066
RADM2,295.5,9.59555213064789e-10,122467712,17757638
RADM2,295.5,1.00907004974005e-09,128507784,18717842
RADM2,295.5,1.06018893664128e-09,134607872,19683458
RADM2,295.5,1.11248477097092e-09,140764976,20652676
RADM2,295.5,1.16588461107625e-09,146976208,21623748
RADM2,295.5,1.22039034433641e-09,153238768,22595198
RADM2,295.5,1.27600308097442e-09,159550304,23566216
RADM2,295.5,1.33271704783056e-09,165908272,24534998
RADM2,295.5,1.39053457637317e-09,172310464,25500022
RADM2,295.5,1.44945933033824e-09,178755200,26460346
RADM2,295.5,1.50949097665887e-09,185240256,27414740
RADM2,295.5,1.57062984840195e-09,191764352,28362034
RADM2,295.5,1.63287317000993e-09,198325408,29301166
RADM2,295.5,1.69622749179865e-09,204922096,30231252
RADM2,295.5,1.76068704060839e-09,211552640,31151110
RADM2,295.5,1.82624404487797e-09,218215296,32059964
RADM2,295.5,1.89289584007213e-09,224908880,32956986
RADM2,295.5,1.9606436474362e-09,231631456,33841204
RADM2,295.5,2.02949768102201e-09,238382464,34711900
RADM2,295.5,2.09945727469574e-09,245160368,35568584
